,player_id,player_name1,player_name2,birthday,birthplace
0,2277,Jason DUFF,Jason Duff,,
0,2278,Chad HARRIS,Chad Harris,"Tuesday, 18th February, 1975",
0,2037,Brad HEPI,Brad Hepi,"Sunday, 11th February, 1968",
0,1335,Adam BRISTOW,Adam Bristow,"Sunday, 24th June, 1973",
0,2282,William KENNEDY,William Kennedy,"Monday, 27th January, 1969",
0,2283,Jason THOMPSON,Jason Thompson,,
0,768,Glenn MORRISON,Glenn Morrison,"Friday, 28th May, 1976","Sydney, New South Wales, Australia"
0,1658,Mark STIMSON,Mark Stimson,"Sunday, 7th May, 1972",
0,2279,Kris CURRIE,Kris Currie,"Tuesday, 15th May, 1973",
0,1303,Paul McNICHOLAS,Paul McNicholas,"Monday, 26th May, 1975","Sydney, New South Wales, Australia"
0,2289,Craig BOWEN,Craig Bowen,,
0,2290,Troy PEZET,Troy Pezet,"Wednesday, 24th April, 1974",
0,1455,Ben KUSTO,Ben Kusto,"Monday, 23rd February, 1976",
0,2660,Shane HOWARTH,Shane Howarth,"Monday, 8th July, 1968",
0,1458,Darren ALBERT,Darren Albert,"Saturday, 28th February, 1976","Auburn, New South Wales, Australia"
0,1630,Marc ELLIS,Marc Ellis,"Friday, 8th October, 1971","Wellington, New South Wales, Australia"
0,2663,Mark CARTER,Mark Carter,"Thursday, 7th November, 1968",
0,2664,Paul CARIGE,Paul Carige,"Sunday, 5th August, 1973",
0,2665,Mathew RALPH,Mathew Ralph,,
0,829,Ben KENNEDY,Ben Kennedy,"Thursday, 14th March, 1974","Casino, New South Wales, Australia"
0,2668,Jamie KENNEDY,Jamie Kennedy,,
0,139,Hazem EL MASRI,Hazem 'El Magic' El Masri,"Thursday, 1st April, 1976","Tripoli, Lebanon"
0,289,Nigel VAGANA,Nigel Vagana,"Friday, 7th February, 1975","Auckland, Auckland, New Zealand"
0,1286,Adam PETERS,Adam Peters,"Thursday, 6th June, 1974",
0,25,Jason FERRIS,Jason Ferris,"Tuesday, 6th July, 1976",
0,1274,Phillip LEE,Phillip Lee,"Saturday, 21st February, 1976","Brisbane, Queensland, Australia"
0,165,Awen GUTTENBEIL,Awen Guttenbeil,"Sunday, 14th March, 1976","Whangarei, Northland, New Zealand"
0,2770,Bert TABUAI,Bert Tabuai,"Saturday, 9th February, 1974",
0,272,Matthew GIDLEY,Matthew Gidley,"Friday, 1st July, 1977","Newcastle, New South Wales, Australia"
0,1755,David MURRAY,David Murray,"Thursday, 10th August, 1972",
