,player_id,player_name1,player_name2,birthday,birthplace
0,9226,Brownie PAKI,Brownie Paki,,
0,9199,Frank SAUNDERS,Frank Saunders,"Tuesday, 11th November, 1902","Rockdale, New South Wales, Australia"
0,13101,H McGILLAN,H McGillan,,
0,13282,Tom PETERS,Tom Peters,"Monday, 21st January, 1895",
0,9200,Jack DAWSON,Jack Dawson,"Saturday, 13th December, 1902",
0,9198,Jack DAY,Jack Day,,
0,13139,Ewart McMILLAN,Ewart McMillan,"Thursday, 21st July, 1898","Bega, New South Wales, Australia"
0,9197,George GAUDRY,George Gaudry,,
0,9204,Edward GODDARD,Edward Goddard,"Saturday, 25th August, 1900","Glebe, New South Wales, Australia"
0,9202,Bill McCABE,Bill McCabe,"Tuesday, 24th June, 1902",
0,9212,Cec FIFIELD,Cec Fifield,"Wednesday, 23rd September, 1903","Adelong, New South Wales, Australia"
0,9224,Charles CUNEO,Charles Cuneo,,
0,9221,Eddie CUMMINS,Eddie Cummins,"Tuesday, 17th June, 1902","Glebe, New South Wales, Australia"
0,9206,Oscar QUINLIVAN,Oscar Quinlivan,"Friday, 4th December, 1896","Taree, New South Wales, Australia"
0,11458,Henry ANDREWS,Henry 'Harry' Andrews,,
0,21877,Maurice DODDS,Maurice Dodds,"Wednesday, 30th July, 1902","Auckland, Auckland, New Zealand"
0,9251,Rex HOOK,Rex Hook,1898,"Granville, New South Wales, Australia"
0,21878,Jack BROLLY,Jack Brolly,,
0,12822,Vernon KENNELLY,Vernon Kennelly,"Friday, 5th September, 1902",
0,9281,Frank EGAN,Frank Egan,"Thursday, 6th October, 1904","Waverley, New South Wales, Australia"
0,9214,Cecil ABOTOMEY,Cecil Abotomey,"Friday, 4th July, 1902",
0,9241,Dick O'BRIEN,Dick O'Brien,"Tuesday, 17th February, 1903","Paddington, New South Wales, Australia"
0,9211,Bob LINDFIELD,Bob Lindfield,"Monday, 5th November, 1900","Orange, New South Wales, Australia"
0,9220,Alfie THOMPSON,Alfie Thompson,,
0,12904,Roy LODER,Roy Loder,"Saturday, 17th October, 1896","Maitland, New South Wales, Australia"
0,9215,W WARNER,W Warner,,
0,9222,Alan STEELE,Alan Steele,"Sunday, 9th June, 1895","Glebe, New South Wales, Australia"
0,9247,Horace MOXON,Horace Moxon,"Thursday, 30th July, 1896",
0,9364,Ed COLBRAIN,Ed Colbrain,"Wednesday, 24th September, 1902","Hunters Hill, New South Wales, Australia"
0,9230,Percy GABBE,Percy Gabbe,"Monday, 14th July, 1902",
0,14233,Jack O'DONNELL,Jack O'Donnell,"Tuesday, 7th January, 1902",
0,14249,Robert WITTRIEN,Robert Wittrien,"Tuesday, 14th February, 1899",
0,9333,Tom FITZPATRICK,Tom Fitzpatrick,"Saturday, 22nd September, 1900",
0,9217,A STEVENS,A Stevens,,
0,9252,Leo O'CONNOR,Leo O'Connor,"Monday, 2nd May, 1898","St Leonards, New South Wales, Australia"
0,11427,Wal ALLAN,Wal Allan,,
0,9240,Les HAYES,Les Hayes,"Friday, 24th October, 1902",
0,9228,George AGAR,George Agar,"Tuesday, 7th October, 1902","Sydney, New South Wales, Australia"
0,13827,Edward IRELAND,Edward Ireland,1892,"Glebe, New South Wales, Australia"
0,11482,Phillip BAGWILL,Phillip Bagwill,,
0,11940,Dave WATSON,Dave Watson,"Sunday, 25th March, 1900","Waterloo, New South Wales, Australia"
0,9229,Jack LODGE,Jack Lodge,"Monday, 7th January, 1901","Redfern, New South Wales, Australia"
0,9239,Jack McMAHON,Jack McMahon,1906,"Campbelltown, New South Wales, Australia"
0,9223,Tommy KENNEDY,Tommy Kennedy,"Monday, 21st October, 1901","Melbourne, Victoria, Australia"
0,9243,Jack COURTNEY,Jack Courtney,1901,"North Sydney, New South Wales, Australia"
0,9231,Tom ELLIS,Tom Ellis,"Friday, 11th March, 1904","Balmain, New South Wales, Australia"
0,13482,Walter COURT,Walter Court,,
0,9257,Tom LEAMY,Tom Leamy,"Friday, 9th July, 1897","Nymagee, New South Wales, Australia"
0,9279,Bill CARPENTER,Bill Carpenter,"Saturday, 25th April, 1903","Quirindi, New South Wales, Australia"
0,9234,Bill YOUNG,Bill Young,,
0,9414,Dave HICKEY,Dave Hickey,"Thursday, 24th June, 1897","Sydney, New South Wales, Australia"
0,12605,Col HUNT,Col Hunt,,
0,5781,Eddie ROOT,Eddie Root,"Thursday, 26th June, 1902","Alexandria, New South Wales, Australia"
0,12000,Bob CUNNINGHAM,Bob Cunningham,"Thursday, 18th May, 1899","Sydney, New South Wales, Australia"
0,9232,Albert GALWAY,Albert Galway,,
0,9235,Austin SHERRY,Austin Sherry,1901,"Glebe, New South Wales, Australia"
0,5776,George BISHOP,George Bishop,"Wednesday, 19th November, 1902","Goulburn, New South Wales, Australia"
0,9233,S BELL,S Bell,,
0,9256,Wally McMILLAN,Wally McMillan,,
0,9237,R HORNE,R Horne,,
0,9236,Charles STAUNTON,Charles Staunton,"Saturday, 11th March, 1899","Gosford, New South Wales, Australia"
0,12707,Isidor SENDER,Isidor Sender,"Wednesday, 8th November, 1905","Leeds, West Yorkshire, England"
0,9280,Dick BURKE,Dick Burke,,
0,11834,William COLTMAN,William Coltman,1905,"St Leonards, New South Wales, Australia"
0,9250,Jerry BRIEN,Jerry Brien,"Thursday, 8th December, 1904","Newcastle, New South Wales, Australia"
0,9255,Os REID,Os Reid,"Saturday, 15th April, 1899","St Leonards, New South Wales, Australia"
