,player_id,player_name1,player_name2,birthday,birthplace
0,4315,David ROODS,David Roods,,
0,4336,Brian DENNIS,Brian Dennis,,
0,1570,Rex WRIGHT,Rex 'Stumbles' Wright,"Tuesday, 24th November, 1959",
0,4296,Peter DAVIS,Peter Davis,,
0,343,Dean BELL,Dean Bell,"Sunday, 29th April, 1962","Auckland, Auckland, New Zealand"
0,966,Hugh McGAHAN,Hugh 'Paddles' McGahan,"Wednesday, 15th November, 1961","Auckland, Auckland, New Zealand"
0,4324,Wilfred WILLIAMS,Wilfred Williams,"Sunday, 10th July, 1960",
0,4330,Neville ELWIN,Neville Elwin,"Thursday, 10th April, 1958",
0,65,Dale SHEARER,Dale 'Rowdy' Shearer,"Sunday, 25th July, 1965","Saint George, Queensland, Australia"
0,2544,Richie POULSEN,Richie Poulsen,"Saturday, 27th October, 1962","Casino, New South Wales, Australia"
0,2587,Wayne CHALLIS,Wayne Challis,"Thursday, 7th March, 1963",
0,4304,Todd RILEY,Todd Riley,,
0,4305,Mark HORTON,Mark Horton,"Saturday, 16th March, 1963",
0,967,Mike McLEAN,Mike McLean,"Monday, 11th March, 1963",
0,4266,Steve ROBINSON,Steve Robinson,,
0,259,Cliff LYONS,Cliff 'Napper' Lyons,"Thursday, 19th October, 1961","Narrandera, New South Wales, Australia"
0,1119,Peter MARTIN,Peter Martin,,
0,1094,Steve HANSON,Steve Hanson,"Monday, 7th August, 1961","Bowral, New South Wales, Australia"
0,526,Graeme BRADLEY,Graeme Bradley,"Friday, 20th March, 1964","Oatley, New South Wales, Australia"
0,23971,Bruce PARNELL,Bruce Parnell,,
0,4322,Chris STEPHANDELLIS,Chris Stephandellis,"Sunday, 30th July, 1961","Darlinghurst, New South Wales, Australia"
0,1052,Mark POCOCK,Mark 'Poppy' Pocock,"Sunday, 19th October, 1958",
0,4337,Darren THOMPSON,Darren Thompson,,
0,4338,Paul KENNEDY,Paul Kennedy,,
0,4345,Peter MAYOH,Peter Mayoh,,
0,1030,Steve LARDER,Steve Larder,"Tuesday, 5th March, 1963","Darwin, Northern Territory, Australia"
0,30657,Mark KEEHAN,Mark Keehan,,
0,236,Terry MATTERSON,Terry Matterson,"Saturday, 4th March, 1967","Sydney, New South Wales, Australia"
0,4306,Brad TESSMANN,Brad Tessmann,"Tuesday, 9th February, 1960",
0,4298,Shaun McNAMARA,Shaun McNamara,,
0,2583,Paul CONLON,Paul Conlon,"Thursday, 4th August, 1966",
0,4303,Paul NACINOVIC,Paul Nacinovic,,
0,533,Jeff HARDY,Jeff Hardy,"Friday, 20th May, 1966",
0,1227,Brett ROSS,Brett Ross,"Tuesday, 27th October, 1964",
0,4300,Steve EWER,Steve Ewer,,
0,2746,Richard CLARKE,Richard Clarke,"Saturday, 3rd February, 1962",
0,4327,Gary PEARCE,Gary Pearce,"Wednesday, 1st June, 1960",
0,4301,Geoff DILLON,Geoff Dillon,,
0,852,Tony CHALMERS,Tony Chalmers,"Wednesday, 9th December, 1964",
0,2827,Brian NOBLE,Brian Noble,"Tuesday, 14th February, 1961","Bradford, West Yorkshire, England"
0,4307,Peter FORD,Peter 'Falcon' Ford,"Friday, 21st April, 1961","Kiama, New South Wales, Australia"
0,13424,Barry RUSSELL,Barry Russell,1965,
0,4325,Tony HILL,Tony Hill,,
0,30658,Mark KYLE,Mark Kyle,,
0,1079,Tony TOWNSEND,Tony Townsend,"Friday, 7th April, 1961",
0,4341,Phil CROWE,Phil Crowe,,
0,4317,Geoff SUTTON,Geoff Sutton,"Monday, 11th February, 1963",
0,399,Marc GLANVILLE,Marc Glanville,"Sunday, 12th June, 1966",
0,4342,John O'TOOLE,John O'Toole,,
0,4343,Tom ROBBINS,Tom Robbins,"Wednesday, 11th September, 1963",
0,4316,Geoff WHITE,Geoff White,,
0,21458,Richard SMITH,Richard Smith,"Tuesday, 15th May, 1962",
0,4312,Kevin BEARDMORE,Kevin Beardmore,"Tuesday, 21st June, 1960",
0,2076,Garry SCHOFIELD,Garry Schofield,"Thursday, 1st July, 1965","Leeds, West Yorkshire, England"
0,4313,James LEULUAI,James Leuluai,"Monday, 4th February, 1957",
0,30659,Brett WINDON,Brett Windon,,
0,686,Brendan HALL,Brendan Hall,"Tuesday, 13th September, 1966","Canberra, Australian Capital Territory, Australia"
0,4311,Lee CROOKS,Lee Crooks,"Wednesday, 18th September, 1963",
0,4331,Peter WORTH,Peter Worth,,
0,2589,Chris BLAIR,Chris Blair,"Wednesday, 26th February, 1964",
0,3028,Andy GOODWAY,Andy Goodway,"Friday, 2nd June, 1961",
0,4319,Michael ALCHIN,Michael Alchin,"Tuesday, 8th January, 1963",
0,4321,Matthew CALLINAN,Matthew Callinan,"Monday, 27th April, 1964",
0,16612,Garry WICKS,Garry Wicks,,
0,4309,Henderson GILL,Henderson Gill,"Monday, 16th January, 1961","Huddersfield, West Yorkshire, England"
0,469,John CARTWRIGHT,John Cartwright,"Monday, 9th August, 1965","Penrith, New South Wales, Australia"
0,4326,Gary BURNS,Gary Burns,,
0,20899,Tom FOWLER,Tom Fowler,,
0,20909,Brett McCLURE,Brett McClure,,
0,12861,Richard LAURIE,Richard 'Stones' Laurie,,
0,1054,David RONSON,David Ronson,"Friday, 13th January, 1967",
0,4310,Steve ANTONELLI,Steve Antonelli,,
0,46961,Troy McGREGOR,Troy McGregor,,
0,4339,Gerry CLANCY,Gerry Clancy,,
0,1122,Mark ROBINSON,Mark Robinson,"Monday, 5th October, 1964",
0,4314,Darren WATERS,Darren Waters,,
0,544,Jason ALCHIN,Jason Alchin,"Friday, 17th March, 1967","Newcastle, New South Wales, Australia"
0,435,Paul SIRONEN,Paul Sironen,"Sunday, 23rd May, 1965","North Sydney, New South Wales, Australia"
0,1175,David CRUICKSHANK,David 'Cruicky' Cruickshank,"Sunday, 4th July, 1965",
0,23989,Jeff BUTCHER,Jeff Butcher,,
0,14253,Richie DOUGLAS,Richie Douglas,"Wednesday, 10th February, 1965","Bourke, New South Wales, Australia"
0,16,Owen CUNNINGHAM,Owen Cunningham,"Monday, 23rd January, 1967",
0,1112,Brian JACKSON,Brian Jackson,"Tuesday, 9th August, 1966",
0,4344,Jeremy LILLIS,Jeremy Lillis,,
0,4340,Craig TRACEY,Craig Tracey,,
0,2614,Gary McFARLANE,Gary McFarlane,"Wednesday, 8th January, 1964",
0,47373,Charlie EL TOUGBI,Charlie El Tougbi,,
0,30660,Jason BUDDEN,Jason Budden,,
0,4375,Craig NEIL,Craig Neil,,
0,1029,Trevor KISSELL,Trevor Kissell,"Wednesday, 9th December, 1964",
0,4328,Rick POSETTI,Rick Posetti,,
0,1034,Les MORRISSEY,Les 'Spot' Morrissey,"Tuesday, 28th September, 1965",
0,20910,Roger McLEOD,Roger McLeod,,
0,431,Mike FORD,Mike Ford,"Thursday, 18th November, 1965",
0,14270,Michael MARKOU,Michael Markou,"Thursday, 30th May, 1963",
0,4332,Peter DAVIES,Peter Davies,,
0,246,Adrian TOOLE,Adrian Toole,"Saturday, 12th June, 1965","Forbes, New South Wales, Australia"
0,23990,Garry WILSON,Garry Wilson,,
0,4462,Jamie McINNES,Jamie McInnes,,
0,4381,Greg FALKNER,Greg Falkner,,
0,20911,Roy ROBINSON,Roy Robinson,,
0,4353,Darren MEREDITH,Darren Meredith,"Tuesday, 14th August, 1962",
0,4335,Graham MURCHIE,Graham Murchie,,
