,player_id,player_name1,player_name2,birthday,birthplace
0,9305,Harold JOHNSON,Harold Johnson,"Wednesday, 18th July, 1906","St Leonards, New South Wales, Australia"
0,13224,Vince OLIVERA,Vince Olivera,"Monday, 1st July, 1901","Maclean, New South Wales, Australia"
0,9253,Wal FAULL,Wal Faull,"Friday, 24th May, 1895","Sydney, New South Wales, Australia"
0,11554,Jim BELL,Jim Bell,,
0,12247,Jim TUCKEY,Jim Tuckey,"Friday, 31st March, 1899",
0,9254,Frank O'ROURKE,Frank O'Rourke,"Thursday, 18th January, 1906",
0,9295,Bill HARDMAN,Bill Hardman,"Sunday, 29th July, 1900","Blackpool, Lancashire, England"
0,9261,Aub KELLY,Aub Kelly,"Wednesday, 15th June, 1904","Neutral Bay, New South Wales, Australia"
0,9248,Clarrie HINCKSMAN,Clarrie Hincksman,"Sunday, 21st November, 1897",
0,9286,Eric LONG,Eric Long,1900,"Campsie, New South Wales, Australia"
0,13220,G O'HALLORAN,G O'Halloran,,
0,22014,J HANSEN,J Hansen,,
0,9259,Frank McCAULEY,Frank McCauley,"Friday, 15th March, 1901","Ashfield, New South Wales, Australia"
0,9260,Frank MATTERSON,Frank Matterson,"Tuesday, 16th February, 1904","Granville, New South Wales, Australia"
0,3588,Ed COURTNEY JNR,Ed Courtney Jnr,"Tuesday, 21st November, 1905","Sydney, New South Wales, Australia"
0,22015,Horrie LAMBERT,Horrie Lambert,,
0,13015,Tom MOLLOY,Tom Molloy,"Monday, 12th January, 1903",
0,42338,Leo BAGGOTT,Leo Baggott,"Thursday, 12th September, 1901",
0,12022,F WILSON,F Wilson,,
0,9347,Fred FERGUSON,Fred Ferguson,"Thursday, 7th November, 1895","Sydney, New South Wales, Australia"
0,9267,Norm ROBINSON,Norm Robinson,"Tuesday, 29th January, 1901","Balmain, New South Wales, Australia"
0,9290,Frank SMITH,Frank Smith,,
0,11638,John BRIDGMAN,John Bridgman,"Tuesday, 4th March, 1902","Christchurch, Canterbury, New Zealand"
0,22016,Charlie GEELAN,Charlie Geelan,1896,"Braidwood, New South Wales, Australia"
0,9325,Dave BOWEN,Dave Bowen,"Sunday, 6th May, 1900","Mount Morgan, Queensland, Australia"
0,36948,Thomas MAIN,Thomas Main,"Sunday, 26th March, 1905","Newtown, New South Wales, Australia"
0,11633,James BREEN,James Breen,"Monday, 13th February, 1899","Waterloo, New South Wales, Australia"
0,9258,W LEWIS,W Lewis,,
0,13831,Roy IVES,Roy Ives,"Sunday, 11th November, 1900","St Peters, New South Wales, Australia"
