,player_id,player_name1,player_name2,birthday,birthplace
0,112,Brett SEYMOUR,Brett Seymour,"Thursday, 27th September, 1984","Mackay, Queensland, Australia"
0,3160,Nick PARFITT,Nick Parfitt,"Saturday, 23rd June, 1984","Kingaroy, Queensland, Australia"
0,817,Scott MINTO,Scott Minto,"Wednesday, 20th September, 1978","Rockhampton, Queensland, Australia"
0,3161,Robert TANIELU,Robert Tanielu,"Saturday, 19th June, 1982","Christchurch, Canterbury, New Zealand"
0,1626,Nathan FRIEND,Nathan Friend,"Saturday, 28th February, 1981","Toowoomba, Queensland, Australia"
0,795,Kris KAHLER,Kris Kahler,"Sunday, 13th February, 1983","Gympie, Queensland, Australia"
0,3162,Steve LACAZE,Steve Lacaze,"Thursday, 13th May, 1982",
0,3163,Simon PHILLIPS,Simon Phillips,"Monday, 20th June, 1983",
0,2378,Jason KENT,Jason Kent,"Monday, 21st April, 1980","Lithgow, New South Wales, Australia"
0,128,Aaron PAYNE,Aaron Payne,"Thursday, 18th November, 1982","Brisbane, Queensland, Australia"
0,2836,Luke YOUNG,Luke Young,"Sunday, 31st August, 1980",
0,1375,Mark MINICHIELLO,Mark Minichiello,"Saturday, 30th January, 1982","Liverpool, New South Wales, Australia"
0,1376,Glenn HALL,Glenn Hall,"Saturday, 21st March, 1981","Sydney, New South Wales, Australia"
0,125,Johnathan THURSTON,Johnathan Thurston,"Monday, 25th April, 1983","Brisbane, Queensland, Australia"
0,308,Daniel FITZHENRY,Daniel Fitzhenry,"Saturday, 8th December, 1979","Macksville, New South Wales, Australia"
0,141,Willie TONGA,Willie Tonga,"Monday, 8th August, 1983","Canberra, Australian Capital Territory, Australia"
0,3166,Noah SETE,Noah Sete,"Tuesday, 7th April, 1981","Newcastle, New South Wales, Australia"
0,278,Luke QUIGLEY,Luke Quigley,"Monday, 20th July, 1981","Dubbo, New South Wales, Australia"
0,3170,Nathan DEBARTOLO,Nathan DeBartolo,"Wednesday, 16th April, 1980",
0,1583,Aaron CANNINGS,Aaron Cannings,"Monday, 26th October, 1981","Auckland, Auckland, New Zealand"
0,828,Anthony WATMOUGH,Anthony Watmough,"Sunday, 10th July, 1983","Auburn, New South Wales, Australia"
0,3168,Michael HOWELL,Michael Howell,"Wednesday, 4th August, 1982","Camden, New South Wales, Australia"
0,3169,James BUSER,James Buser,"Thursday, 30th August, 1979",
0,1761,Mitch CREARY,Mitch Creary,"Friday, 30th January, 1976",
0,3171,Wade HUMPHRIES,Wade Humphries,"Sunday, 7th June, 1981",
0,2122,Vinnie ANDERSON,Vinnie Anderson,"Wednesday, 14th February, 1979","Auckland, Auckland, New Zealand"
0,3173,Joven CLARKE,Joven Clarke,"Thursday, 10th March, 1983",Australia
0,3172,Beau MUNDINE,Beau Mundine,"Sunday, 28th December, 1980","Sydney, New South Wales, Australia"
0,3177,Mark ASBOCK,Mark Asbock,"Thursday, 7th April, 1977",
0,3174,Derrick WATKINS,Derrick Watkins,"Tuesday, 15th March, 1983","Mount Isa, Queensland, Australia"
0,1918,Neil SWEENEY,Neil Sweeney,"Saturday, 3rd September, 1977","Newcastle, New South Wales, Australia"
0,325,Danny GALEA,Danny Galea,"Tuesday, 20th September, 1983","Sydney, New South Wales, Australia"
0,3176,Jeremiah PAI,Jeremiah Pai,"Sunday, 18th April, 1982",
0,1764,Ashley GRAHAM,Ashley Graham,"Monday, 4th June, 1984","Cairns, Queensland, Australia"
0,3175,Brett SARGENT,Brett Sargent,"Monday, 30th March, 1981",
0,778,Shane RODNEY,Shane Rodney,"Monday, 15th August, 1983","Tamworth, New South Wales, Australia"
0,1367,Todd POLGLASE,Todd Polglase,"Saturday, 21st March, 1981","Cessnock, New South Wales, Australia"
0,3178,John OLZARD,John Olzard,"Tuesday, 5th May, 1981","Kingaroy, Queensland, Australia"
0,3179,Gerald SYMONDS,Gerald Symonds,"Tuesday, 7th December, 1976",
0,3164,Jye MULLANE,Jye Mullane,"Wednesday, 29th July, 1981","Sutherland, New South Wales, Australia"
0,3167,Nathan HOLLINGSWORTH,Nathan Hollingsworth,"Thursday, 3rd August, 1978",
0,3180,Steve TURNER,Steve Turner,"Wednesday, 10th October, 1984","Blacktown, New South Wales, Australia"
0,335,Trent WATERHOUSE,Trent Waterhouse,"Thursday, 8th January, 1981","Sydney, New South Wales, Australia"
0,2452,Fili LOLOHEA,Fili Lolohea,"Wednesday, 31st January, 1979","Auckland, Auckland, New Zealand"
0,147,Roy ASOTASI,Roy Asotasi,"Wednesday, 6th January, 1982","Auckland, Auckland, New Zealand"
0,752,Adam BRIDESON,Adam Brideson,"Friday, 17th April, 1981","Toowoomba, Queensland, Australia"
0,1693,Neale WYATT,Neale Wyatt,"Monday, 2nd February, 1981",
0,3182,Michael BERNE,Michael Berne,"Monday, 5th October, 1981","Sydney, New South Wales, Australia"
0,3183,Mark MEREDITH,Mark Meredith,"Friday, 29th January, 1982","Dalry, Edinburgh, Scotland"
0,1690,Evarn TUIMAVAVE,Evarn Tuimavave,"Thursday, 28th June, 1984","Auckland, Auckland, New Zealand"
0,169,Karl TE MATA,Karl Te Mata,"Wednesday, 12th July, 1978","Whangarei, Northland, New Zealand"
