,player_id,player_name1,player_name2,birthday,birthplace
0,12298,Tony FLETCHER,Tony Fletcher,,
0,6082,Tim PICKUP,Tim Pickup,"Wednesday, 6th October, 1948","Sydney, New South Wales, Australia"
0,3770,Steve HANSARD,Steve 'Bennett' Hansard,"Friday, 28th August, 1953","Sydney, New South Wales, Australia"
0,11227,Phil JELLEY,Phil Jelley,"Saturday, 16th June, 1951",
0,3876,Tom MOONEY,Tom Mooney,"Sunday, 16th March, 1952","Coffs Harbour, New South Wales, Australia"
0,11464,John ARCHIBALD,John Archibald,,
0,11244,Bryan SMITH,Bryan Smith,,
0,12009,Max WILLIAMSON,Max Williamson,,
0,3901,Trevor RYAN,Trevor Ryan,"Tuesday, 4th May, 1954","Bellingen, New South Wales, Australia"
0,6085,Stephen KNIGHT,Stephen Knight,"Saturday, 24th July, 1948","Manly, New South Wales, Australia"
0,11174,John HEYWARD,John Heyward,"Monday, 9th November, 1953","Auburn, New South Wales, Australia"
0,12634,Dick JEFFERY,Dick Jeffery,,
0,6874,Bernie LOWTHER,Bernie Lowther,"Tuesday, 15th August, 1950",
0,11223,Phil YOUNG,Phil Young,"Friday, 26th October, 1951",
0,11155,Mick TRYPAS,Mick Trypas,"Friday, 9th September, 1949",
0,6852,Henry TATANA,Henry Tatana,"Saturday, 31st March, 1945","Auckland, Auckland, New Zealand"
0,11159,Les EWING,Les Ewing,,
0,11190,Wayne MELVILLE,Wayne Melville,,
0,11156,John FLOYD,John Floyd,"Saturday, 23rd September, 1950",
0,11157,John BRADSTOCK,John Bradstock,"Friday, 13th January, 1950","Sydney, New South Wales, Australia"
0,3990,Neil PRINGLE,Neil Pringle,"Sunday, 20th July, 1952",
0,11286,Bill COVERDALE,Bill Coverdale,,
0,13466,Peter BYRNE,Peter Byrne,,
0,11232,Eric ARCHER,Eric Archer,,
0,11161,Paul DAWSON,Paul Dawson,"Monday, 26th July, 1948","Sydney, New South Wales, Australia"
0,11176,Garry THOMAS,Garry Thomas,,
0,11158,John SHERIDAN,John Sheridan,"Tuesday, 4th November, 1952","Hillston, New South Wales, Australia"
0,11193,Terry GLOVER,Terry Glover,,
0,13448,John BARBER,John Barber,"Sunday, 3rd December, 1950",
0,11162,Glen CAPELIN,Glen Capelin,,
0,11181,Russell WORTH,Russell Worth,"Wednesday, 26th November, 1952",
0,11164,Reg WALTON,Reg Walton,"Sunday, 23rd April, 1950",
0,12380,John GLASSINGTON,John Glassington,,
0,11171,Bill CLARE,Bill Clare,,
0,3780,Ted GOODWIN,Ted Goodwin,"Saturday, 4th August, 1951","Dapto, New South Wales, Australia"
0,12802,Ian KEDWARD,Ian Kedward,,
0,6126,Graham OLLING,Graham Olling,"Monday, 19th July, 1948","Sydney, New South Wales, Australia"
0,11173,Allan ASHMORE,Allan Ashmore,"Monday, 11th July, 1949","Dalby, Queensland, Australia"
0,11178,Ian SHEERIN,Ian Sheerin,,
0,12563,Paul HILLS,Paul Hills,"Tuesday, 12th September, 1950",
0,13230,Brian O'SHEA,Brian O'Shea,,
0,11179,Gary THOROUGHGOOD,Gary Thoroughgood,,
0,13245,Noel PARKE,Noel Parke,,
0,11186,Norm GILLIGAN,Norm Gilligan,,
0,11196,Brian ANDERSON,Brian Anderson,,
0,11170,Russ DEVONSHIRE,Russ Devonshire,"Friday, 16th February, 1940","Palmerston North, Manawatu-Wanganui, New Zealand"
0,12482,Joe HANEY,Joe Haney,,
0,11175,Ron CARRIGE,Ron Carrige,,
0,12617,Steve HYDE,Steve Hyde,,
0,11438,Adrian ANDERSON,Adrian Anderson,,
0,11177,Phil BOCKOS,Phil Bockos,,
0,11240,Brian BENNETT,Brian Bennett,,
0,12558,Terry HILL,Terry Hill,,
0,11197,Ron MASON,Ron Mason,,
0,1507,Rod REDDY,Rod Reddy,"Monday, 1st March, 1954","Rockhampton, Queensland, Australia"
0,3822,John KOLC,John Kolc,"Thursday, 7th September, 1950","Adelaide, South Australia, Australia"
0,13170,Terry NEWMAN,Terry Newman,,
0,11189,Peter GORDON,Peter Gordon,,
0,11187,Jeff SHIELD,Jeff Shield,"Thursday, 1st October, 1953","Newcastle, New South Wales, Australia"
0,12773,Steve SNELL,Steve Snell,"Sunday, 2nd March, 1952","Sydney, New South Wales, Australia"
0,3835,John PEEK,John Peek,"Tuesday, 22nd April, 1952",
0,11188,Phil GIERSCH,Phil Giersch,,
0,11185,Ross BIRRELL,Ross Birrell,"Saturday, 17th December, 1949",
0,3973,Mark WILLOUGHBY,Mark Willoughby,"Sunday, 25th February, 1951",
0,45246,John WILSON,John Wilson,,
0,13411,Greg ROSE,Greg Rose,"Saturday, 28th April, 1951","Sydney, New South Wales, Australia"
0,12273,Kevin FIDOCK,Kevin Fidock,,
0,11191,Grahame FORLONGE,Grahame Forlonge,,
0,12185,Grahame FAINT,Grahame Faint,"Sunday, 31st August, 1952",
0,3788,Steve EDMONDS,Steve 'Rock' Edmonds,"Thursday, 4th March, 1954",
0,12343,Ross GANNON,Ross Gannon,,
0,12236,Gary TRAIN,Gary Train,,
0,11198,Max COLE,Max Cole,"Monday, 17th September, 1951",
0,11200,Doug BAYLY,Doug Bayly,,
0,11199,Bruce WARWICK,Bruce Warwick,"Wednesday, 14th June, 1950","Dubbo, New South Wales, Australia"
0,11229,Noel MURRAY,Noel Murray,"Tuesday, 2nd May, 1950",
0,11224,Tony HERRING,Tony 'Fisho' Herring,"Saturday, 19th August, 1950","Fairfield, New South Wales, Australia"
0,11202,John GLACHAN,John Glachan,,
0,11201,Keith HEMSWORTH,Keith Hemsworth,,
0,11215,Geoff FOSTER,Geoff Foster,"Thursday, 1st May, 1952","Griffith, New South Wales, Australia"
0,11213,Terry MULLINS,Terry Mullins,,
0,12848,Warren KNOX,Warren Knox,"Friday, 9th January, 1948",
