,player_id,player_name1,player_name2,birthday,birthplace
0,553,Neil TIERNEY,Neil Tierney,"Tuesday, 22nd October, 1968",
0,5093,David NIU,David Niu,"Monday, 3rd January, 1966","Sydney, New South Wales, Australia"
0,257,Terry HILL,Terry Hill,"Saturday, 22nd January, 1972","Newtown, New South Wales, Australia"
0,92,Mitch NEWTON,Mitch Newton,"Wednesday, 26th June, 1968",
0,612,Darrell TRINDALL,Darrell Trindall,"Wednesday, 16th February, 1972",
0,5075,Robert GROGAN,Robert 'Groges' Grogan,"Wednesday, 21st March, 1962","Mount Isa, Queensland, Australia"
0,5088,Frank STOKES,Frank Stokes,,
0,183,Tony IRO,Tony Iro,"Tuesday, 30th May, 1967",
0,264,Matt DUNFORD,Matt Dunford,"Monday, 4th March, 1968",
0,5089,Chris WHITE,Chris White,,
0,5111,Brad BURKE,Brad Burke,"Tuesday, 6th August, 1963","Sydney, New South Wales, Australia"
0,5073,Brett JONES,Brett Jones,"Sunday, 9th March, 1969",
0,5062,David MULLANE,David Mullane,"Monday, 7th July, 1969",
0,605,Paul MARQUET,Paul Marquet,"Friday, 26th September, 1969",
0,521,Shaun DEVINE,Shaun Devine,"Saturday, 4th April, 1970",
0,243,Jason TAYLOR,Jason Taylor,"Tuesday, 2nd February, 1971",
0,551,Mark HORO,Mark Horo,"Wednesday, 27th March, 1963",
0,233,Darren SMITH,Darren Smith,"Sunday, 8th December, 1968",
0,5102,Craig DEAN,Craig Dean,"Thursday, 20th October, 1966",
0,5076,Dale MASSIE,Dale Massie,,
0,561,John SIMON,John Simon,"Monday, 29th May, 1972","Port Kembla, New South Wales, Australia"
0,1843,David RIOLO,David Riolo,"Thursday, 20th April, 1972","Wollongong, New South Wales, Australia"
0,1928,Danny RUSSELL,Danny Russell,"Wednesday, 24th December, 1969",
0,11,Shane CHRISTENSEN,Shane Christensen,"Friday, 20th March, 1970",
0,710,Sean GARLICK,Sean Garlick,"Wednesday, 6th August, 1969",
0,5113,Jim BELL,Jim Bell,"Saturday, 11th February, 1967",
0,96,Matthew RYAN,Matthew Ryan,"Monday, 15th September, 1969",
0,5067,Tim PERRIN,Tim Perrin,,
0,390,Jamie AINSCOUGH,Jamie Ainscough,"Thursday, 20th July, 1972","Sydney, New South Wales, Australia"
0,5068,Graham SPINKS,Graham Spinks,,
0,5103,Brad COWELL,Brad Cowell,,
0,5104,Michael SIMPSON,Michael Simpson,,
0,340,Alan CANN,Alan Cann,"Wednesday, 12th May, 1971",
0,5114,Martin QUINN,Martin Quinn,"Tuesday, 29th December, 1964",
0,445,Adrian BRUNKER,Adrian Brunker,"Wednesday, 23rd September, 1970",
0,5069,Angelo ALAVANJA,Angelo Alavanja,,
0,5081,Darren STEWART,Darren Stewart,"Saturday, 11th January, 1969",
0,620,Paul DOOLAN,Paul Doolan,"Thursday, 8th August, 1968",
0,532,Scott GOURLEY,Scott Gourley,"Thursday, 18th July, 1968","Hornsby, New South Wales, Australia"
0,5105,Ewan McGRADY,Ewan McGrady,"Monday, 6th July, 1964","Moree, New South Wales, Australia"
0,450,Eddie FALLINS,Eddie Fallins,"Friday, 14th March, 1969",
0,660,Paul HAUFF,Paul Hauff,"Saturday, 9th May, 1970","Cairns, Queensland, Australia"
0,222,Willie CARNE,Willie Carne,"Thursday, 23rd January, 1969","Roma, Queensland, Australia"
0,5063,Marty CREQUER,Marty Crequer,"Monday, 28th June, 1965",
0,1828,Michael BROWN,Michael Brown,"Wednesday, 12th August, 1970",
0,513,Matthew RODWELL,Matthew Rodwell,"Thursday, 18th November, 1971",
0,220,Steve STONE,Steve Stone,"Monday, 24th March, 1969",
0,5097,Michael WILKINSON,Michael Wilkinson,,
0,1847,Russell WYER,Russell Wyer,"Wednesday, 17th May, 1972",
0,204,Matt MUNRO,Matt Munro,"Friday, 5th February, 1971",
0,5055,Brett COOK,Brett Cook,"Sunday, 29th September, 1968",
0,241,David HALL,David Hall,"Monday, 23rd September, 1968",
0,5082,Ben ALEXANDER,Ben 'Boods' Alexander,"Monday, 13th September, 1971",
0,5115,Adrian BOLTON,Adrian Bolton,,
0,5116,David SHEPHERD,David Shepherd,"Friday, 13th August, 1971",
0,5094,Ron WILLIAMS,Ron Williams,,
0,1835,Dean SAMPSON,Dean Sampson,"Tuesday, 27th June, 1967",
0,5070,Chris WARREN,Chris Warren,"Tuesday, 1st September, 1970","Sydney, New South Wales, Australia"
0,5100,Darren WRIGHT,Darren Wright,"Wednesday, 17th January, 1968",
0,589,Keith BEAUCHAMP,Keith Beauchamp,"Wednesday, 20th December, 1967",
0,5071,Jason KELLY,Jason Kelly,,
0,5083,Grant IZZARD,Grant Izzard,"Monday, 16th February, 1970",
0,5117,Tim RUSSELL,Tim Russell,"Tuesday, 7th October, 1969",
0,5084,Scott ELLEM,Scott Ellem,,
0,5118,Paul BUSCH,Paul Busch,"Monday, 1st April, 1968",
0,5119,Shane SEINOR,Shane Seinor,"Monday, 19th January, 1970",
0,254,Matthew RIDGE,Matthew Ridge,"Tuesday, 27th August, 1968","Rotorua, Bay of Plenty, New Zealand"
0,5077,Gary DIVORTY,Gary Divorty,"Friday, 28th January, 1966",
0,537,Tony PRIDDLE,Tony Priddle,"Tuesday, 23rd June, 1970",
0,5053,Bill GREENTREE,Bill Greentree,"Friday, 12th December, 1969",
0,1846,Joe BARTOLO,Joe Bartolo,"Thursday, 6th November, 1969",
0,5106,Mark RYAN,Mark Ryan,,
0,5085,Sean FELSTEAD,Sean Felstead,,
0,5090,Michael PECHEY,Michael Pechey,"Monday, 16th December, 1968",
0,5120,Brett WHEELHOUSE,Brett Wheelhouse,"Tuesday, 26th October, 1971",
0,5101,Steve McGOWAN,Steve McGowan,"Tuesday, 25th February, 1964",
0,5056,Michael KOELLNER,Michael Koellner,"Friday, 31st December, 1965",
0,1897,Rod DOYLE,Rod Doyle,"Friday, 18th July, 1969",
0,5095,Cameron WADE,Cameron Wade,,
0,5107,Jason McLEAN,Jason McLean,,
0,462,Kurt LANDERS,Kurt Landers,,
