,player_id,player_name1,player_name2,birthday,birthplace
0,4093,Mal GRAHAM,Mal Graham,"Monday, 6th March, 1961",
0,4095,Wayne NEWLING,Wayne Newling,"Thursday, 14th August, 1958",
0,12815,Peter KELLY,Peter Kelly,"Monday, 7th September, 1959",
0,4163,Robert THOMPSON,Robert Thompson,,
0,4130,Sam VUCAGO,Sam Vucago,"Friday, 26th December, 1952","Nakavu, Fiji"
0,4131,Chris O'GRADY,Chris O'Grady,,
0,4083,Frank RODDY,Frank Roddy,,
0,4105,Peter McGRATH,Peter McGrath,,
0,4084,Steve O'CALLAGHAN,Steve O'Callaghan,"Monday, 13th July, 1959",
0,4132,Gerry DE LA CRUZ,Gerry De la Cruz,,
0,4085,Carl FROMMEL,Carl Frommel,,
0,4086,Jon HARDY,Jon Hardy,"Wednesday, 1st August, 1956",
0,4087,Jay HOFFMAN,Jay Hoffman,"Monday, 20th January, 1958","Casino, New South Wales, Australia"
0,4112,Dennis DONOGHUE,Dennis Donoghue,,
0,965,Paul MARES,Paul Mares,"Friday, 20th September, 1963",
0,2510,Gary BRIDGE,Gary 'Parrot' Bridge,"Friday, 23rd June, 1961","Taree, New South Wales, Australia"
0,4074,Terry REGAN,Terry Regan,"Wednesday, 21st May, 1958",
0,988,Chris CLOSE,Chris 'Choppy' Close,"Thursday, 5th February, 1959","Cunnamulla, Queensland, Australia"
0,1137,Brad IZZARD,Brad 'Whiz' Izzard,"Sunday, 6th May, 1962","Sydney, New South Wales, Australia"
0,4076,Craig McALPINE,Craig McAlpine,"Tuesday, 21st March, 1961","Brisbane, Queensland, Australia"
0,4092,Martyn CAVILL,Martyn Cavill,,
0,4121,Mitchell JONES,Mitchell Jones,,
0,4115,Don PRICE,Don Price,"Saturday, 4th August, 1956","Sydney, New South Wales, Australia"
0,4128,Ron SIGSWORTH,Ron Sigsworth,"Thursday, 31st August, 1961",
0,434,David BOYLE,David Boyle,"Monday, 31st August, 1959",
0,260,Des HASLER,Des 'Sorry' Hasler,"Thursday, 16th February, 1961","Gosford, New South Wales, Australia"
0,961,Steve HARDY,Steve Hardy,"Sunday, 3rd December, 1961",
0,16087,Attila TUZA,Attila Tuza,,
0,4280,Gary MARA,Gary Mara,"Thursday, 9th August, 1962",
0,4114,Gary MARTINE,Gary Martine,"Monday, 26th October, 1959",
0,1116,Mark LAURIE,Mark 'Pebbles' Laurie,"Monday, 23rd July, 1962",
0,4091,Craig TRENEMAN,Craig Treneman,,
0,645,Ricky WALFORD,Ricky Walford,"Sunday, 8th December, 1963",
0,1145,Andrew SIMONS,Andrew Simons,"Tuesday, 13th June, 1961",
0,4077,Mitchell COX,Mitchell Cox,"Wednesday, 22nd October, 1958","Manly, New South Wales, Australia"
0,15541,Glenn WORNE,Glenn Worne,,
0,1016,Michael BOLT,Michael Bolt,"Monday, 6th February, 1961","Wollongong, New South Wales, Australia"
0,4090,Terry WESTBLADE,Terry Westblade,,
0,4107,Ian HAMILTON,Ian Hamilton,"Wednesday, 30th September, 1959",
0,4153,Doug ROLLERSON,Doug Rollerson,"Thursday, 14th May, 1953","Papkura, Auckland, New Zealand"
0,1530,Chris PHELAN,Chris Phelan,"Monday, 12th December, 1955",
0,915,Dean LANCE,Dean Lance,"Saturday, 4th April, 1959","Narrabri, New South Wales, Australia"
0,4082,David REID,David Reid,,
0,920,Chris O'SULLIVAN,Chris O'Sullivan,"Wednesday, 23rd September, 1959","Canberra, Australian Capital Territory, Australia"
0,16088,Wayne STONHAM,Wayne Stonham,,
0,16876,Bruce BACCHETTO,Bruce Bacchetto,,
0,4147,Brian WALDEN,Brian Walden,"Monday, 9th September, 1957",
0,863,Kevin HARDWICK,Kevin Hardwick,"Thursday, 3rd May, 1962",
0,4109,Paul THOMPSON,Paul Thompson,"Monday, 23rd January, 1961",
0,902,Craig BELLAMY,Craig 'Bellyache' Bellamy,"Friday, 3rd October, 1958","Portland, New South Wales, Australia"
0,20897,Steve COLLINS,Steve Collins,,
0,4089,Peter KIRKLAND,Peter Kirkland,,
0,4078,Phil HURST,Phil Hurst,,
0,4187,Chris WITHALL,Chris Withall,"Wednesday, 28th November, 1962",
0,1036,Chris WALSH,Chris Walsh,"Tuesday, 5th June, 1962",
0,4080,Denis KINCHELA,Denis Kinchela,,
0,4079,John BIRD,John Bird,"Saturday, 24th September, 1960",
0,12291,Peter FITZPATRICK,Peter Fitzpatrick,,
0,2621,Mark CANNON,Mark 'Frank' Cannon,"Saturday, 25th March, 1961",
0,16877,Greg CAMBRIDGE,Greg Cambridge,,
0,16878,Peter THOMAS,Peter Thomas,,
0,13934,Gary PHILLIPS,Gary Phillips,"Monday, 1st February, 1960",
0,4081,Rowan BRENNAN,Rowan 'Animal' Brennan,"Sunday, 13th April, 1958","Port Moresby, Central, Papua New Guinea"
0,4096,Shane MARSHALL,Shane Marshall,,
0,4192,Michael SCHOFIELD,Michael Schofield,,
0,4136,Gary BRITT,Gary Britt,"Wednesday, 21st March, 1962",
0,4126,Graham WAUGH,Graham Waugh,,
0,17310,Peter ELLIOTT,Peter Elliott,,"Bombala, New South Wales, Australia"
0,4118,Danny LOFTUS,Danny Loftus,,
0,4102,Neigel TAIT,Neigel Tait,"Thursday, 8th August, 1963",
0,4100,Gary COLLISON,Gary Collison,,
0,1165,Billy NOKE,Billy 'Arthur' Noke,"Sunday, 6th October, 1963",
0,903,Phil CAREY,Phil Carey,"Sunday, 28th August, 1960",
0,4299,Darren COLES,Darren Coles,,
0,14256,Rick HANNAN,Rick Hannan,"Wednesday, 14th March, 1962",
0,4142,Rod WHITTICKER,Rod Whitticker,,
0,16879,Peter PARTINGTON,Peter Partington,,
0,4098,Stan BROWNE,Stan Browne,"Thursday, 17th May, 1962",
0,4120,Michael LANS,Michael Lans,"Saturday, 10th May, 1958",
0,2572,Brett GALE,Brett Gale,"Thursday, 12th December, 1963",
0,4157,Scott RIGNEY,Scott Rigney,,
0,875,Steve ROACH,Steve Roach,"Tuesday, 24th April, 1962","Wollongong, New South Wales, Australia"
0,4150,Chris HUGHES,Chris Hughes,,
0,4125,Anslem DELANEY,Anslem Delaney,,
0,16881,John STANDEN,John Standen,,
0,4106,Angel MARINA,Angel Marina,,
0,2515,Ashley GILBERT,Ashley Gilbert,"Wednesday, 28th November, 1962","Crookwell, New South Wales, Australia"
0,4155,Robert JACKSON,Robert Jackson,"Saturday, 13th August, 1960",
0,4154,Phil McKENZIE,Phil McKenzie,"Thursday, 13th June, 1963",
0,4097,Les CLEAL,Les Cleal,"Tuesday, 24th July, 1956",
0,341,Phil BLAKE,Phil Blake,"Sunday, 24th November, 1963",
0,16880,John KASBARIAN,John Kasbarian,"Saturday, 11th February, 1961",
0,4190,Earnie GARLAND,Earnie Garland,"Saturday, 12th January, 1963",
0,858,Ben ELIAS,Ben Elias,"Friday, 15th November, 1963","Tripoli, Lebanon"
0,4215,Brian CUMMINS,Brian Cummins,,
0,448,Craig COLEMAN,Craig Coleman,"Thursday, 31st January, 1963","Surry Hills, New South Wales, Australia"
0,4151,Scott GREENLAND,Scott Greenland,"Monday, 21st January, 1963",
0,4124,Brett LOBB,Brett Lobb,"Friday, 28th July, 1961",
0,4156,Mike SMITH,Mike Smith,,
0,4099,Steve ANDERSON,Steve 'Pee Wee' Anderson,"Saturday, 16th December, 1961",
0,16882,Robert RYAN,Robert Ryan,,
0,16070,Tony McWILLIAM,Tony McWilliam,"Thursday, 3rd March, 1960",
0,4173,Peter KEDWELL,Peter Kedwell,"Monday, 20th March, 1961",
0,14529,Paul HARROD,Paul Harrod,,
0,4383,Charlie KHALIFEH,Charlie Khalifeh,,
0,4104,Pat FAIRHALL,Pat Fairhall,"Monday, 16th May, 1960",
0,4111,Russell HOLDSWORTH,Russell Holdsworth,,
0,4110,Paul ELLIOTT,Paul Elliott,"Monday, 5th December, 1960","Bombala, New South Wales, Australia"
0,1567,Lindsay JOHNSTON,Lindsay Johnston,"Friday, 6th March, 1964","Gunnedah, New South Wales, Australia"
0,4127,Peter FITZWALTER,Peter Fitzwalter,"Friday, 24th August, 1956",
0,4273,Glenn MANSFIELD,Glenn Mansfield,"Thursday, 17th May, 1962",
0,13923,Les WHITE,Les White,,
0,4129,Greg McELHONE,Greg McElhone,,
0,4160,Mark BIRD,Mark 'Birdy' Bird,"Monday, 21st July, 1958","Bankstown, New South Wales, Australia"
0,4140,Col FRASER,Col 'Hollywood' Fraser,"Friday, 22nd March, 1963",
