,player_id,player_name1,player_name2,birthday,birthplace
0,1276,Lenny BECKETT,Lenny Beckett,"Tuesday, 13th May, 1980",
0,1287,Adam BROWN,Adam Brown,"Thursday, 27th January, 1977",
0,758,Luke BURT,Luke Burt,"Saturday, 6th June, 1981","Newcastle, New South Wales, Australia"
0,1332,Shane PERRY,Shane Perry,"Tuesday, 9th November, 1976","Brisbane, Queensland, Australia"
0,1328,Mark O'MELEY,Mark O'Meley,"Friday, 22nd May, 1981","West Wyalong, New South Wales, Australia"
0,1339,Robbie PAYNE,Robbie Payne,"Friday, 3rd March, 1978",
0,1340,Paul JEFFRIES,Paul Jeffries,"Wednesday, 9th April, 1975",
0,1298,Lee HOOKEY,Lee Hookey,"Friday, 6th April, 1979",
0,1349,Odell MANUEL,Odell Manuel,"Thursday, 12th January, 1978",
0,167,Monty BETHAM,Monty Betham,"Sunday, 12th March, 1978","Auckland, Auckland, New Zealand"
0,1409,Jason TEMU,Jason Temu,"Monday, 17th April, 1972",
0,1423,Lote TUQIRI,Lote Tuqiri,"Saturday, 23rd September, 1978","Namatakula, Fiji"
0,835,Chris WALKER,Chris Walker,"Wednesday, 27th February, 1980","Brisbane, Queensland, Australia"
0,1434,Greg SMITH,Greg Smith,"Sunday, 16th January, 1972",
0,1440,Cliff BEVERLEY,Cliff Beverley,"Friday, 25th March, 1977",
0,1438,Wes DOYLE,Wes Doyle,"Tuesday, 8th August, 1978",
0,1447,Dane DORAHY,Dane Dorahy,"Saturday, 17th December, 1977",
0,1448,Tevita AMONE,Tevita Amone,"Tuesday, 8th July, 1980",
0,1471,Michael BRABEK,Michael Brabek,"Sunday, 18th February, 1979",
0,3432,Wes TILLOTT,Wes Tillott,"Friday, 11th May, 1979",
0,1466,Paul DEZOLT,Paul Dezolt,"Tuesday, 29th August, 1978",
0,1481,Peter LEWIS,Peter Lewis,"Wednesday, 30th May, 1979",
0,298,Phil BAILEY,Phil Bailey,"Sunday, 25th May, 1980","Inverell, New South Wales, Australia"
0,1369,Shannon HEGARTY,Shannon Hegarty,"Thursday, 14th June, 1979","Brisbane, Queensland, Australia"
0,1470,David BUKO,David Buko,"Sunday, 19th March, 1972",
