,player_id,player_name1,player_name2,birthday,birthplace
0,28204,Thomas FLEGLER,Thomas Flegler,"Thursday, 19th August, 1999","Townsville, Queensland, Australia"
0,28205,Briton NIKORA,Briton Nikora,"Sunday, 7th December, 1997","Mt Maunganui, Bay Of Plenty, New Zealand"
0,28206,Blayke BRAILEY,Blayke Brailey,"Wednesday, 23rd September, 1998","Sydney, New South Wales, Australia"
0,28207,Corey ALLAN,Corey Allan,"Sunday, 19th April, 1998","Brisbane, Queensland, Australia"
0,28208,Adam KEIGHRAN,Adam Keighran,"Thursday, 24th April, 1997","Sydney, New South Wales, Australia"
0,28210,Reuben GARRICK,Reuben Garrick,"Monday, 30th June, 1997","Sydney, New South Wales, Australia"
0,28209,Thomas MIKAELE,Thomas Mikaele,"Sunday, 11th January, 1998","Auckland, Auckland, New Zealand"
0,28211,Mikaele RAVALAWA,Mikaele Ravalawa,"Sunday, 9th November, 1997","Galoa Island, Fiji"
0,28212,Maika SIVO,Maika Sivo,"Sunday, 3rd October, 1993","Nadi, Fiji"
0,28213,Dylan BROWN,Dylan Brown,"Wednesday, 21st June, 2000","Auckland, Auckland, New Zealand"
0,28214,Bailey SIMONSSON,Bailey Simonsson,"Wednesday, 18th February, 1998","Mona Vale, New South Wales, Australia"
0,17077,John BATEMAN,John Bateman,"Thursday, 30th September, 1993","Bradford, West Yorkshire, England"
0,20861,Ryan SUTTON,Ryan Sutton,"Wednesday, 2nd August, 1995","Billinge, Merseyside, England"
0,28215,Corey HORSBURGH,Corey Horsburgh,"Saturday, 3rd January, 1998","Caboolture, Queensland, Australia"
0,28099,Josh KERR,Josh Kerr,"Sunday, 11th February, 1996","Brisbane, Queensland, Australia"
0,28244,Marion SEVE,Marion Seve,"Saturday, 27th May, 1995","Ipswich, Queensland, Australia"
0,28248,Corey WADDELL,Corey Waddell,"Wednesday, 2nd October, 1996","Sydney, New South Wales, Australia"
0,24113,Lachlan LAM,Lachlan Lam,"Wednesday, 25th March, 1998","Sydney, New South Wales, Australia"
0,28257,Hudson YOUNG,Hudson Young,"Thursday, 11th June, 1998","Maitland, New South Wales, Australia"
0,28258,Liam MARTIN,Liam Martin,"Wednesday, 5th March, 1997","Temora, New South Wales, Australia"
0,28259,Jayden OKUNBOR,Jayden Okunbor,"Sunday, 2nd March, 1997","Sydney, New South Wales, Australia"
0,28260,Rhys KENNEDY,Rhys Kennedy,"Tuesday, 11th October, 1994","Moruya, New South Wales, Australia"
0,28262,Chanel HARRIS-TAVITA,Chanel Harris-Tavita,"Saturday, 3rd April, 1999","Auckland, Auckland, New Zealand"
0,28263,Bronson XERRI,Bronson Xerri,"Sunday, 10th September, 2000","Sydney, New South Wales, Australia"
0,28264,Ryan PAPENHUYZEN,Ryan Papenhuyzen,"Wednesday, 10th June, 1998","Sydney, New South Wales, Australia"
0,28411,Patrick CARRIGAN,Patrick Carrigan,"Thursday, 1st January, 1998","Brisbane, Queensland, Australia"
0,28451,William KENNEDY,William Kennedy,"Friday, 18th April, 1997","Bathurst, New South Wales, Australia"
0,28452,Sam VERRILLS,Sam Verrills,"Wednesday, 13th January, 1999","Sydney, New South Wales, Australia"
0,28453,Josh CURRAN,Josh Curran,"Thursday, 10th June, 1999","Sydney, New South Wales, Australia"
0,28463,Patrick HERBERT,Patrick Herbert,"Friday, 10th January, 1997","Whakatane, Bay of Plenty, New Zealand"
0,28464,Hayze PERHAM,Hayze Perham,"Friday, 2nd July, 1999","Taupo, Waikato, New Zealand"
0,28465,Ronaldo MULITALO,Ronaldo Mulitalo,"Wednesday, 17th November, 1999","Auckland, Auckland, New Zealand"
0,28479,Tom DEARDEN,Tom Dearden,"Tuesday, 13th March, 2001","Toowoomba, Queensland, Australia"
0,25328,Abbas MISKI,Abbas Miski,"Tuesday, 25th July, 1995","Penrith, New South Wales, Australia"
0,28480,Jesse ARTHARS,Jesse Arthars,"Friday, 7th August, 1998","Auckland, Auckland, New Zealand"
0,28482,Oliver CLARK,Oliver Clark,"Saturday, 17th August, 1996","Sydney, New South Wales, Australia"
