,player_id,player_name1,player_name2,birthday,birthplace
0,9374,Clarrie HICKEY,Clarrie Hickey,"Monday, 21st January, 1901","Sydney, New South Wales, Australia"
0,11685,Tom BURDON,Tom Burdon,1904,"Sydney, New South Wales, Australia"
0,11951,Cleveland WELLINGS,Cleveland Wellings,"Saturday, 5th May, 1906",
0,9535,J GOODWIN,J Goodwin,,
0,9358,Jack TRACEY,Jack Tracey,"Wednesday, 2nd September, 1903","Glebe, New South Wales, Australia"
0,9356,Charlie ROBERTS,Charlie Roberts,,
0,12059,C WOODS,C Woods,,
0,12697,T SCOTT,T Scott,,
0,9365,Stan BRAIN,Stan Brain,"Thursday, 5th November, 1903","Newcastle, New South Wales, Australia"
0,9352,Eric McCORMACK,Eric McCormack,1905,"Kalgoorlie, Western Australia, Australia"
0,23014,Hector MELVILLE,Hector Melville,,
0,9363,Ken SHERWOOD,Ken 'Sherry' Sherwood,"Saturday, 26th April, 1902","Ashfield, New South Wales, Australia"
0,9360,Anthony McFADDEN,Anthony McFadden,"Friday, 8th December, 1905","Balmain, New South Wales, Australia"
0,13824,John HUNTEMAN,John Hunteman,"Sunday, 3rd April, 1904","St Leonards, New South Wales, Australia"
0,9442,Jack COSTA,Jack Costa,"Tuesday, 9th January, 1906","Geelong, Victoria, Australia"
0,9372,William HUMPHRIES,William Humphries,,
0,11571,Rick BEVAN,Rick Bevan,"Sunday, 4th December, 1898",
0,5945,Norm POPE,Norm Pope,1908,"Melbourne, Victoria, Australia"
0,9383,George HEERY,George Heery,"Wednesday, 11th September, 1907",
0,12031,J DARLEY,J Darley,,
0,13052,J R MURPHY,J R Murphy,,
0,11701,S BURTON,S Burton,1908,"St Peters, New South Wales, Australia"
0,11537,Joseph BECKETT,Joseph Beckett,1902,"Sydney, New South Wales, Australia"
0,9362,Tom CRAIGIE,Tom Craigie,"Thursday, 18th February, 1904",
0,12556,L HILL,L Hill,,
0,23015,George CAMERON,George Cameron,"Friday, 20th November, 1903","Parramatta, New South Wales, Australia"
0,9385,Neil REYNOLDS,Neil Reynolds,"Wednesday, 30th July, 1902",
0,9391,Billy DOYLE,Billy Doyle,,
0,9390,Daniel DEMPSEY,Daniel Dempsey,1907,"Sydney, New South Wales, Australia"
0,12928,Bede LUPTON,Bede Lupton,"Saturday, 4th August, 1900","Braidwood, New South Wales, Australia"
0,13182,Fred NOAKES,Fred Noakes,"Tuesday, 22nd April, 1902","Mosman, New South Wales, Australia"
0,13110,Wally McGREAL,Wally McGreal,"Friday, 8th July, 1904","Rozelle, New South Wales, Australia"
0,9386,Alan WATERSON,Alan Waterson,,
0,9379,Les MOORE,Les 'Ockie' Moore,"Thursday, 28th March, 1907","Launceston, Tasmania, Australia"
0,13210,Mick O'CONNOR,Mick O'Connor,"Monday, 25th May, 1903",
0,9453,Arthur ROBINSON,Arthur Robinson,"Tuesday, 1st November, 1904",
0,12703,William SECCOMBE,William Seccombe,1904,"Bellingen, New South Wales, Australia"
0,9450,Dick BROWN,Dick Brown,"Sunday, 10th July, 1904",
0,11759,William CAVANAGH,William Cavanagh,,
0,23016,Russell McFADDEN,Russell McFadden,1905,"West Wyalong, New South Wales, Australia"
0,9382,Charlie FENNELL,Charlie Fennell,"Tuesday, 12th January, 1904","Waterloo, New South Wales, Australia"
0,9367,William McPHERSON,William McPherson,"Friday, 25th March, 1904","Newtown, New South Wales, Australia"
0,23017,Frank BARTLEY,Frank Bartley,"Sunday, 10th September, 1905","Canterbury, New South Wales, Australia"
0,11936,Tom WATLING,Tom Watling,1904,"Consett, Durham, England"
