,player_id,player_name1,player_name2,birthday,birthplace
0,12726,Tom SHINER,Tom Shiner,,
0,12828,Billy KEOGH,Billy Keogh,,
0,10501,Ray QUINNELL,Ray 'Twinkletoes' Quinnell,"Thursday, 30th July, 1931",
0,5964,John RAPER,John Raper,"Wednesday, 12th April, 1939",
0,10494,Denis MEANEY,Denis Meaney,"Thursday, 1st October, 1936","Manly, New South Wales, Australia"
0,11929,Frank CRUISE,Frank Cruise,,
0,10465,Bob HANSON,Bob Hanson,,
0,10640,Neville WALL,Neville Wall,,
0,11609,Terry BOURKE,Terry Bourke,"Thursday, 17th January, 1935",
0,13029,Alan MORRELL,Alan Morrell,,
0,10471,Ken McMORROW,Ken McMorrow,"Sunday, 28th April, 1935",
0,10473,Col PURCELL,Col Purcell,"Sunday, 26th April, 1931",
0,11635,Bob BRENNING,Bob Brenning,"Tuesday, 12th April, 1932",
0,10459,Les HARDY,Les Hardy,"Monday, 25th September, 1933","Warrington, Cheshire, England"
0,10516,Doug HAMBILTON,Doug 'Gunner' Hambilton,"Saturday, 19th May, 1934",
0,11981,Geoff WILKIN,Geoff Wilkin,,
0,10673,Bob BOLAND,Bob 'Bolo' Boland,"Friday, 7th January, 1938","Balmain, New South Wales, Australia"
0,28024,E THOMPSON,E Thompson,,
0,13451,Rex BEATH,Rex Beath,,
0,13319,Mark PRYKE,Mark Pryke,,
0,10476,Peter ARMSTRONG,Peter Armstrong,,
0,10478,Neal RYAN,Neal Ryan,,
0,11593,Rod BLUNDELL,Rod Blundell,,
0,10638,Charlie DONOVAN,Charlie Donovan,"Thursday, 19th August, 1937",
0,11577,William BISCHOFF JNR,William Bischoff Jnr,"Saturday, 12th March, 1938","Sydney, New South Wales, Australia"
0,11420,Paul AQUILINA,Paul Aquilina,"Tuesday, 23rd February, 1937",
0,32733,Graham STEWART,Graham Stewart,"Monday, 27th May, 1935",
0,5973,Bill DELAMARE,Bill 'Maddie' Delamare,"Friday, 20th April, 1934",
0,10499,Len ROPER,Len Roper,,
0,32735,Bob WARREN,Bob Warren,,
0,11934,Alan WATKINS,Alan Watkins,,
0,10488,Ken BRAY,Ken Bray,1937,"Sydney, New South Wales, Australia"
0,10507,Ernie JOHNSON,Ernie Johnson,1936,"Newtown, New South Wales, Australia"
0,9614,Les MIDSON,Les Midson,,
0,12712,Brian SHANNON,Brian Shannon,"Monday, 11th March, 1935","Balmain, New South Wales, Australia"
0,10496,Paul CUNEO,Paul Cuneo,"Saturday, 2nd July, 1938","North Sydney, New South Wales, Australia"
0,14186,Kevin WILLIS,Kevin Willis,"Wednesday, 26th March, 1930","Ashfield, New South Wales, Australia"
0,12063,Ron WOODS,Ron Woods,"Tuesday, 16th July, 1935","Belmore, New South Wales, Australia"
0,10610,Bob McDONAGH,Bob McDonagh,"Sunday, 7th February, 1937",
0,13236,Brian OWENS,Brian Owens,"Friday, 20th August, 1937","Bowraville, New South Wales, Australia"
0,10551,Ken ASHCROFT,Ken Ashcroft,"Monday, 25th April, 1938",
0,10502,Larry MALONEY,Larry Maloney,,
0,11473,Noel ATKINS,Noel Atkins,,
0,10508,Ron WARNES,Ron Warnes,,
0,10559,Ray REDDEN,Ray Redden,,
0,12509,Doug HARRISON,Doug Harrison,"Sunday, 23rd July, 1933","Sydney, New South Wales, Australia"
0,10535,Denis DOOLEY,Denis Dooley,,
0,32730,Bill MARTIN,Bill Martin,"Sunday, 29th September, 1935",
0,10512,Ray SWANSON,Ray Swanson,,
0,13102,Brian McGOULRICK,Brian McGoulrick,,
0,10621,Doug McKINNON,Doug McKinnon,1935,
0,10519,Brian WRIGHT,Brian Wright,"Thursday, 28th February, 1935",
0,10510,George BYRNES,George Byrnes,,
0,11736,Sid CAMPBELL,Sid Campbell,,
0,10511,Matt JOHNSTON,Matt Johnston,,
0,11514,Arthur BARTLEY,Arthur Bartley,,
0,13829,Brian ISAAC,Brian Isaac,"Tuesday, 4th June, 1935","Ashfield, New South Wales, Australia"
0,10552,Bob LENON,Bob Lenon,"Saturday, 21st November, 1936",
0,10522,Jim JENNETT,Jim Jennett,,
0,10546,Barry HARRIS,Barry Harris,"Monday, 9th May, 1938",
0,5985,Jack SINCLAIR,Jack Sinclair,1935,
0,36950,Jack CAMPBELL,Jack Campbell,,
0,10523,Roley SELEM,Roley Selem,,
0,10533,Nev TURNER,Nev Turner,,
0,11498,Colin BAKES,Colin Bakes,,
0,13138,Tommy McMANUS,Tommy McManus,,
0,10632,Graham FROST,Graham Frost,,
0,10562,Bob HEFFERNAN,Bob Heffernan,"Wednesday, 26th February, 1936",
0,10636,Jack BROWN,Jack Brown,,
0,12360,Doug GIBBS,Doug Gibbs,,
0,10530,Alan BEGGS,Alan Beggs,,
0,10531,Len WADLING,Len Wadling,,
0,5918,Brian CARLSON,Brian Carlson,"Sunday, 12th February, 1933","Wyoming, New South Wales, Australia"
0,11599,Noel BOLAND,Noel Boland,,
0,13026,Noel MORGAN,Noel Morgan,,
0,10534,Ray SMITH,Ray Smith,,
0,10660,Ken ANDERSON,Ken Anderson,,
0,32734,F SELEM,F Selem,,
0,12736,Bryan SIMPSON,Bryan Simpson,,
0,11435,Don AMOS,Don Amos,,
0,28025,Ted TOSH,Ted Tosh,,
0,10593,Ray MILLINGTON,Ray Millington,"Sunday, 15th May, 1932",
