,player_id,player_name1,player_name2,birthday,birthplace
0,9885,Keith BENSON,Keith Benson,"Thursday, 25th October, 1917","Kogarah, New South Wales, Australia"
0,9896,Lin JOHNSON,Lin Johnson,"Friday, 5th September, 1913","Quirindi, New South Wales, Australia"
0,9900,Merv DENTON,Merv Denton,"Saturday, 14th February, 1920","Sydney, New South Wales, Australia"
0,9891,Kevin McLEAN,Kevin McLean,"Tuesday, 12th April, 1921",
0,9903,Jack BONNYMAN,Jack Bonnyman,"Sunday, 21st March, 1920","Newcastle, New South Wales, Australia"
0,9935,Owen CAMPBELL,Owen Campbell,"Monday, 17th December, 1917","Tingha, New South Wales, Australia"
0,9890,Fred MAY,Fred May,"Friday, 7th September, 1917",
0,9894,Jack REILLY,Jack Reilly,,
0,9899,Neville BUTLER,Neville Butler,"Monday, 6th August, 1917","Tenterfield, New South Wales, Australia"
0,9886,Jim KIRKWOOD,Jim Kirkwood,"Thursday, 26th August, 1915","Port Macquarie, New South Wales, Australia"
0,9893,Frank MULVILLE,Frank 'Podgy' Mulville,"Sunday, 8th August, 1915","Maclean, New South Wales, Australia"
0,9898,Walter WORRAD,Walter Worrad,"Sunday, 15th August, 1915","Hurstville, New South Wales, Australia"
0,9963,Bill GOODWIN,Bill Goodwin,,
0,9889,Bruce BROWN,Bruce Brown,"Wednesday, 5th February, 1919","Parramatta, New South Wales, Australia"
0,9897,Jack WUNSCH,Jack Wunsch,"Friday, 11th July, 1919","Redfern, New South Wales, Australia"
0,9888,Jack WHITEHURST,Jack Whitehurst,"Sunday, 3rd March, 1918","St Leonards, New South Wales, Australia"
0,10047,Alf HALL,Alf Hall,"Monday, 22nd November, 1915","Paddington, New South Wales, Australia"
0,9959,Frank COTTLE,Frank Cottle,"Tuesday, 21st December, 1920","Melbourne, Victoria, Australia"
0,52235,Johnny GROVES,Johnny Groves,"Thursday, 17th September, 1914","Sydney, New South Wales, Australia"
0,9892,Ken ROBERTSON,Ken Robertson,,
0,13420,Tom ROWE,Tom Rowe,"Wednesday, 23rd September, 1914","Picton, New South Wales, Australia"
0,9901,Jim GIBBS,Jim Gibbs,"Friday, 9th April, 1909","Greymouth, West Coast, New Zealand"
0,9912,Doug ROGERS,Doug 'Spud' Rogers,"Wednesday, 7th May, 1919","Mudgee, New South Wales, Australia"
0,9924,Keith CARROLL,Keith Carroll,"Saturday, 23rd April, 1921",
0,11477,Gerry ATWELL,Gerry Atwell,"Tuesday, 16th January, 1917","Campsie, New South Wales, Australia"
0,12837,Maurie KILKEARY,Maurie Kilkeary,"Thursday, 12th September, 1918",
0,28229,Lloyd STEPHENSON,Lloyd Stephenson,"Wednesday, 2nd May, 1917",
0,9902,Leon QUINLIVAN,Leon Quinlivan,"Sunday, 9th February, 1913","Taree, New South Wales, Australia"
0,9917,Bob FARRAR,Bob Farrar,"Wednesday, 29th August, 1917","West Wyalong, New South Wales, Australia"
0,9925,John REES,John Rees,"Sunday, 3rd October, 1915","Redfern, New South Wales, Australia"
0,9926,Tommy ROBERTSON,Tommy Robertson,,
0,9949,Ernie SINGLES,Ernie Singles,"Monday, 26th October, 1914","Redfern, New South Wales, Australia"
0,9908,Keith WILLCOCKS,Keith Willcocks,"Thursday, 11th November, 1920","Sydney, New South Wales, Australia"
0,9904,Gerald WENDEN,Gerald Wenden,"Thursday, 26th June, 1919",
0,5882,Col MAXWELL,Col Maxwell,"Saturday, 23rd June, 1917","Lismore, New South Wales, Australia"
0,12469,Howard HALLETT JNR,Howard Hallett Jnr,"Monday, 24th April, 1922","Redfern, New South Wales, Australia"
0,9928,Lester HOUGH,Lester Hough,"Sunday, 1st September, 1918","Maclean, New South Wales, Australia"
0,9910,Bob RUSSELL,Bob Russell,,
0,9907,Jim HALE,Jim Hale,"Friday, 18th August, 1916","Kogarah, New South Wales, Australia"
0,9983,Les CLARE,Les Clare,,
0,9913,Arthur MORRIS,Arthur Morris,,
0,9960,Johnny McLACHLAN,Johnny McLachlan,1919,
0,13378,Jack ROBERTS,Jack Roberts,,
0,9919,Arthur BOWREY,Arthur Bowrey,"Tuesday, 16th May, 1916","Drummoyne, New South Wales, Australia"
0,9914,Cliff KELLY,Cliff Kelly,,
0,11798,Gordon CLUNAS,Gordon Clunas,"Wednesday, 5th January, 1916","Canterbury, New South Wales, Australia"
0,10278,George DEBNAM,George Debnam,"Monday, 11th October, 1920","Goulburn, New South Wales, Australia"
0,9915,Joe WADE,Joe Wade,,
0,10010,Frank FACER,Frank Facer,"Friday, 8th August, 1919","Naremburn, New South Wales, Australia"
0,12257,Jack FARRELL,Jack 'Teddy' Farrell,"Wednesday, 23rd July, 1913","Marrickville, New South Wales, Australia"
0,12841,Jim KINNAIRD,Jim Kinnaird,"Tuesday, 3rd March, 1914","Burwood, New South Wales, Australia"
0,12793,Reg KABLE,Reg Kable,,
0,9942,Roy HASSON,Roy Hasson,"Sunday, 17th April, 1921","Corrimal, New South Wales, Australia"
0,9997,Jim BRAILEY,Jim Brailey,"Friday, 10th October, 1919","Marrickville, New South Wales, Australia"
0,13410,Cecil ROSE,Cecil 'Curly' Rose,,
0,9920,Sel LISLE,Sel Lisle,"Friday, 29th April, 1921",
0,9939,Jack HAMPSTEAD,Jack Hampstead,"Monday, 10th May, 1920","Petersham, New South Wales, Australia"
0,9923,Ray LINDWALL,Ray Lindwall,"Monday, 3rd October, 1921","Mascot, New South Wales, Australia"
0,12806,Obe KEIGHTLEY,Obe Keightley,"Monday, 19th May, 1913","Inverell, New South Wales, Australia"
0,11580,Ernie BLACK,Ernie Black,"Friday, 23rd August, 1918","Arncliffe, New South Wales, Australia"
0,9922,Billy STOKES,Billy Stokes,,
0,9927,Ernie COX,Ernie Cox,,
0,9921,Sid FEEGAN,Sid Feegan,,
0,13194,Bob NORVAL,Bob Norval,"Saturday, 20th November, 1920",
0,11930,Harry WASSON,Harry Wasson,"Sunday, 19th December, 1915","Annandale, New South Wales, Australia"
0,13141,Frank McNALLY,Frank McNally,"Sunday, 19th August, 1917","Gladstone, Queensland, Australia"
0,12624,Neville JACK,Neville Jack,"Thursday, 14th October, 1920","Lismore, New South Wales, Australia"
0,13368,Ron RIDLEY,Ron Ridley,"Sunday, 20th June, 1920","Balmain, New South Wales, Australia"
0,9930,Bill BREW,Bill Brew,"Thursday, 17th October, 1918",
0,9934,Noel JONES,Noel Jones,"Thursday, 9th October, 1919","Sydney, New South Wales, Australia"
