,player_id,player_name1,player_name2,birthday,birthplace
0,10907,Alan MADDALENA,Alan Maddalena,,
0,10946,Dave WOOD,Dave Wood,,
0,10901,Jim HOGAN,Jim Hogan,,
0,10915,Trevor LAKE,Trevor Lake,,
0,6030,Les HANIGAN,Les Hanigan,"Monday, 19th November, 1945",
0,10914,Mick BRYANT,Mick Bryant,,
0,11631,Dick BREADON,Dick Breadon,,
0,6052,Bob HONAN,Bob Honan,"Monday, 24th January, 1944","Brisbane, Queensland, Australia"
0,13227,Dallas O'NEILL,Dallas O'Neill,"Tuesday, 9th March, 1943","Warwick, Queensland, Australia"
0,53448,Bob SMITH,Bob Smith,,
0,10928,Dick WEBB,Dick Webb,"Thursday, 4th January, 1940",
0,5992,Bob HAGAN,Bob Hagan,"Monday, 8th January, 1940","Brisbane, Queensland, Australia"
0,10920,Wayne PECKHAM,Wayne Peckham,,
0,10906,David APPLEBEE,David Applebee,"Thursday, 17th October, 1946","Gunnedah, New South Wales, Australia"
0,10921,Maurie RAPER,Maurie Raper,,
0,11022,Wal CRUST,Wal Crust,,
0,10942,Graeme STEVENS,Graeme Stevens,,
0,10905,Denis HEWETT,Denis Hewett,,
0,10916,Greg MILLER,Greg Miller,,
0,12732,Phil SILVESTER,Phil Silvester,,
0,10903,Terry HUGHES,Terry Hughes,,
0,11076,Louis NEUMANN,Louis Neumann,"Tuesday, 25th February, 1936",South Africa
0,10978,Geoff CHAMBERS,Geoff Chambers,,
0,10929,Bruce STEWART,Bruce 'Lapa' Stewart,"Friday, 10th January, 1941",
0,10909,Brian WINNEY,Brian Winney,,
0,17313,Norm MILLER,Norm Miller,,
0,3823,Bob O'REILLY,Bob O'Reilly,"Wednesday, 16th February, 1949","Rocklea, Queensland, Australia"
0,10904,Ron MURRAY,Ron Murray,,
0,6021,Gary BANKS,Gary Banks,1944,
0,10922,Grahame MORAN,Grahame Moran,,
0,10925,Brian BLOWES,Brian Blowes,,
0,10908,John LOVE,John Love,,
0,10910,Frank GLOVER,Frank Glover,,
0,10912,John LARCOMBE,John Larcombe,,
0,10911,Marty DRISCOLL,Marty Driscoll,"Tuesday, 5th December, 1944","Sydney, New South Wales, Australia"
0,10923,Russell JOHNSTONE,Russell Johnstone,,
0,10918,Tony FORD,Tony Ford,,
0,10931,John SNEDDON,John Sneddon,,
0,10944,Ron DUTTON,Ron Dutton,,
0,11569,Brian BEVAN,Brian Bevan,,
0,13334,Warwick RANDALL,Warwick Randall,,
0,10927,George RUEBNER,George Ruebner,"Monday, 3rd August, 1942",
0,10932,Grahame BOWEN,Grahame Bowen,"Saturday, 7th September, 1946",
0,12735,Graham SIMMONS,Graham 'Slippery' Simmons,,
0,6110,George PIGGINS,George Piggins,"Saturday, 14th October, 1944",
0,10952,Barry GLASGOW,Barry Glasgow,,
0,11915,Sid WALSH,Sid Walsh,1946,
0,12603,Phil HUGHES,Phil Hughes,,
0,11935,John WATKINS,John Watkins,,
0,10954,Gordon ABERCROMBIE,Gordon Abercrombie,,
0,10950,Tom MELVILLE,Tom Melville,"Monday, 9th April, 1945",
0,12049,Peter DAVIES,Peter Davies,,
0,12400,Trevor GRADY,Trevor Grady,"Tuesday, 18th January, 1944",
0,11015,Greg NORGARD,Greg Norgard,"Saturday, 1st February, 1947",
0,13248,Tony PACKHAM,Tony Packham,"Sunday, 20th July, 1941","Sydney, New South Wales, Australia"
0,11765,Peter CHAPMAN,Peter Chapman,,
0,12392,Ross GOODMAN,Ross Goodman,1944,"Innisfail, Queensland, Australia"
0,38632,Colin PIPER,Colin Piper,,
0,10935,Dave COTTER,Dave Cotter,,
0,12035,Michael WILSON,Michael Wilson,,
0,10939,Joe TURSKI,Joe Turski,,
0,6305,Tommy SMALES,Tommy Smales,"Wednesday, 19th December, 1934","Yorkshire, England"
0,11687,Maurie BURGMANN,Maurie Burgmann,,
0,38631,Alan MILLER,Alan Miller,,
0,38633,John STAPLEY,John Stapley,,
0,10934,Graeme SAMS,Graeme 'Sambo' Sams,"Wednesday, 13th November, 1946",
0,10960,Brian WEDGEWOOD,Brian Wedgewood,"Tuesday, 9th December, 1941",
0,10937,Merv DENT,Merv Dent,,
0,10938,Ron GRAHAM,Ron Graham,,
0,10936,Len KILLEEN,Len Killeen,"Saturday, 19th November, 1938",
0,11069,Col RASMUSSEN,Col Rasmussen,"Tuesday, 7th January, 1947","Sydney, New South Wales, Australia"
0,12171,Bill ELLIOTT,Bill Elliott,,
0,30662,Gary COLLINS,Gary Collins,"Saturday, 5th November, 1949",
0,11020,John SULLIVAN,John Sullivan,,
0,13054,Gary MURPHY,Gary Murphy,,
0,12514,Greg HARTLEY,Greg 'Hollywood' Hartley,"Sunday, 19th July, 1942","Paddington, New South Wales, Australia"
0,11032,Derek MORITZ,Derek Moritz,,
0,10947,Bob GIBSON,Bob Gibson,,
0,10941,Neil BAILEY,Neil Bailey,,
0,10981,Terry BAWDEN,Terry Bawden,,
0,12842,Brian KIRK,Brian Kirk,,
0,12060,Frank DAVIS,Frank Davis,,
0,13510,Garrick HALE,Garrick Hale,,
0,10974,Bruce BEER,Bruce 'Bullant' Beer,1945,"Strathfield, New South Wales, Australia"
0,6040,Elwyn WALTERS,Elwyn Walters,"Friday, 25th June, 1943",
0,10965,Col HUGHES,Col Hughes,,
0,13221,Peter O'HANLON,Peter O'Hanlon,,
