,player_id,player_name1,player_name2,birthday,birthplace
0,12719,Vince SHEEHAN,Vince Sheehan,"Monday, 14th February, 1916","Coonabarabran, New South Wales, Australia"
0,9726,Tommy GRAHAME,Tommy Grahame,"Sunday, 21st September, 1913","Newcastle, New South Wales, Australia"
0,9662,Max GRAY,Max Gray,"Monday, 3rd July, 1911","Goulburn, New South Wales, Australia"
0,12477,Ray HANCOCK,Ray Hancock,"Saturday, 17th June, 1911","Canley Vale, New South Wales, Australia"
0,9645,Roy PARKINSON,Roy Parkinson,"Saturday, 6th June, 1908","Camperdown, New South Wales, Australia"
0,11886,Harry COURTNEY,Harry Courtney,"Sunday, 11th October, 1908","Canterbury, New South Wales, Australia"
0,12466,Jim HALL,Jim 'Ossie' Hall,"Friday, 3rd July, 1908","Bowraville, New South Wales, Australia"
0,11872,Russell COOPER,Russell Cooper,"Thursday, 12th March, 1914","Redfern, New South Wales, Australia"
0,12930,Ron LUSCOMBE,Ron Luscombe,"Tuesday, 17th June, 1913","Mosman, New South Wales, Australia"
0,5823,Jack BEATON,Jack Beaton,"Thursday, 12th February, 1914","Yass, New South Wales, Australia"
0,9650,Fred BUCHANAN,Fred Buchanan,"Saturday, 20th June, 1908",
0,5835,Andy NORVAL,Andy Norval,"Friday, 26th April, 1912","Hindmarsh, South Australia, Australia"
0,12218,R THOMPSON,R Thompson,,
0,9710,John BECKLEY,John 'Jack' Beckley,"Sunday, 13th June, 1915","Woollahra, New South Wales, Australia"
0,11718,Eddie CADMAN,Eddie Cadman,"Friday, 2nd July, 1909","St Peters, New South Wales, Australia"
0,9659,G THOMPSON,G Thompson,,
0,12200,J TATTERSALL,J Tattersall,,
0,9651,Rex HARRISON,Rex Harrison,"Saturday, 27th June, 1914","Adelaide, South Australia, Australia"
0,52212,Jack DEMPSEY,Jack Dempsey,"Friday, 27th December, 1912","Forbes, New South Wales, Australia"
0,12724,George SHERRY,George Sherry,"Monday, 25th September, 1911","Annandale, New South Wales, Australia"
0,14207,J DORMAN,J Dorman,,
0,12875,Frank LEARMONTH,Frank Learmonth,"Sunday, 21st June, 1914","Barmedman, New South Wales, Australia"
0,13268,Rex PEDLER,Rex Pedler,"Sunday, 12th January, 1913","Adelaide, South Australia, Australia"
0,9679,James MARKS,James Marks,"Thursday, 14th May, 1914","Grafton, New South Wales, Australia"
0,9655,Arthur DEAN,Arthur Dean,"Monday, 30th September, 1912","Redfern, New South Wales, Australia"
0,9683,Ray JOHNSTON,Ray Johnston,"Sunday, 16th May, 1915","Petersham, New South Wales, Australia"
0,13310,Ernie PRATT,Ernie Pratt,,
0,13303,Arthur POTTER,Arthur 'Gus' Potter,"Monday, 28th February, 1910",New Zealand
0,9667,George MANSFIELD,George Mansfield,,
0,9661,Charles SING,Charles Sing,,
0,5831,Gordon McLENNAN,Gordon McLennan,"Friday, 30th January, 1914","Hay, New South Wales, Australia"
0,9715,Allan ELLIS,Allan Ellis,"Monday, 16th November, 1908","Marrickville, New South Wales, Australia"
0,9660,Bill McCULLOCH,Bill McCulloch,"Wednesday, 26th November, 1913","Tamworth, New South Wales, Australia"
0,13049,Jim MURDEN,Jim Murden,"Friday, 22nd November, 1912","Drummoyne, New South Wales, Australia"
0,9657,Fred BLANN,Fred Blann,"Saturday, 28th February, 1914","Surry Hills, New South Wales, Australia"
0,9658,Eddie HINSON,Eddie Hinson,"Friday, 11th July, 1913","Redfern, New South Wales, Australia"
0,12849,John KOLLIAS,John Kollias,"Friday, 17th May, 1912","Marrickville, New South Wales, Australia"
0,5813,Ray HINES,Ray Hines,"Sunday, 7th April, 1912",
0,12351,Geoff GARTNER,Geoff Gartner,"Monday, 16th June, 1913","Canterbury, New South Wales, Australia"
0,9669,Jack PIDCOCK,Jack Pidcock,"Monday, 12th August, 1912","Petersham, New South Wales, Australia"
0,9664,Pat BARRY,Pat Barry,,
0,9672,Griffith DUNCAN,Griffith Duncan,"Wednesday, 22nd July, 1914","Kurri Kurri, New South Wales, Australia"
0,9680,Noel FERRIER,Noel Ferrier,"Wednesday, 31st December, 1913","Marrickville, New South Wales, Australia"
0,12613,Jack HURST,Jack 'Choc' Hurst,"Sunday, 22nd September, 1912","Redfern, New South Wales, Australia"
0,9718,Jim SHARMAN,Jim Sharman,"Monday, 28th October, 1912","Narrandera, New South Wales, Australia"
0,9663,Alec McDONALD,Alec McDonald,"Monday, 1st April, 1907","Maclean, New South Wales, Australia"
