,player_id,player_name1,player_name2,birthday,birthplace
0,481,Paul DUNN,Paul Dunn,"Wednesday, 7th August, 1963","Molong, New South Wales, Australia"
0,959,David FRENCH,David 'Frog' French,"Thursday, 3rd October, 1963",
0,1032,David MOON,David Moon,"Thursday, 28th May, 1964",
0,4257,Geoff SELBY,Geoff Selby,"Sunday, 11th April, 1965",
0,4268,Peter JOHNSTON,Peter Johnston,"Thursday, 4th April, 1963",
0,4242,Phil DORAN,Phil Doran,,
0,2586,Craig BORG,Craig Borg,,
0,727,Mark McGAW,Mark 'Sparkles' McGaw,"Sunday, 17th May, 1964","Cronulla, New South Wales, Australia"
0,4276,Doug RUSSELL,Doug Russell,,
0,4277,Val DE BONO,Val De Bono,,
0,2569,Joe VITANZA,Joe Vitanza,"Thursday, 16th May, 1963",
0,4256,Chris GUIDER,Chris Guider,"Friday, 9th March, 1962","Yass, New South Wales, Australia"
0,17214,Tony GAVAN,Tony Gavan,"Friday, 8th June, 1962",
0,253,John McARTHUR,John McArthur,"Tuesday, 20th October, 1964",
0,412,Les DAVIDSON,Les Davidson,"Wednesday, 3rd April, 1963","Dubbo, New South Wales, Australia"
0,30651,Peter HAMMOND,Peter Hammond,,
0,4245,Steve HEGARTY,Steve Hegarty,"Wednesday, 21st March, 1962",
0,346,Greg ALEXANDER,Greg 'Brandy' Alexander,"Thursday, 4th March, 1965","Penrith, New South Wales, Australia"
0,2594,Wayne PORTLOCK,Wayne Portlock,"Friday, 21st September, 1962",
0,4288,Neil PENGILLEY,Neil Pengilley,,
0,4271,Rick MONTGOMERY,Rick Montgomery,,
0,4278,Steve STONE,Steve Stone,"Thursday, 21st June, 1962",
0,1172,Michael ANDREWS,Michael 'Eddie' Andrews,"Sunday, 18th March, 1962",
0,2532,Steve O'BRIEN,Steve O'Brien,"Sunday, 20th June, 1965",
0,4258,Steve WORTHINGTON,Steve Worthington,"Monday, 3rd August, 1964",
0,4260,Glen LEGGETT,Glen 'Freddie' Leggett,"Sunday, 17th June, 1962",
0,1247,Joe THOMAS,Joe Thomas,"Thursday, 13th February, 1964",
0,1177,Mark ELLISON,Mark Ellison,"Monday, 17th February, 1964","Stanmore, New South Wales, Australia"
0,4243,Craig TIMMENS,Craig Timmens,,
0,4254,David WOODBURY,David Woodbury,,
0,4396,Blair KURTZ,Blair Kurtz,"Monday, 28th January, 1963",
0,4259,Michael WICKS,Michael Wicks,"Tuesday, 12th July, 1966",
0,13293,Greg PIERCE,Greg Pierce,,
0,4249,Gary HAMMOND,Gary Hammond,,
0,224,Chris JOHNS,Chris Johns,"Saturday, 14th March, 1964","Brisbane, Queensland, Australia"
0,995,Ben GONZALES,Ben Gonzales,"Wednesday, 17th March, 1965",Philippines
0,4269,Steve DAVIES,Steve Davies,,
0,30652,David LENKEITH,David Lenkeith,,
0,4246,Jim PALMER,Jim Palmer,,
0,1170,Paul UPFIELD,Paul Upfield,"Wednesday, 22nd January, 1964",
0,19961,Bruce HONEYSETT,Bruce Honeysett,,
0,4334,Michael CAMPBELL,Michael Campbell,,
0,4279,Phil LANGLEY,Phil Langley,,
0,1156,John FIFITA,John Fifita,"Tuesday, 28th July, 1959",
0,930,Jonathan DOCKING,Jonathan Docking,"Tuesday, 21st January, 1964",
0,4291,Dale THOMPSON,Dale Thompson,,
0,1033,Jason MOON,Jason Moon,"Sunday, 8th January, 1967","Bulli, New South Wales, Australia"
0,4251,Leo EPIFANIA,Leo Epifania,"Tuesday, 23rd October, 1962",
0,4286,Darryl TURNER,Darryl Turner,,
0,2526,Darryl NEVILLE,Darryl Neville,"Sunday, 20th October, 1963",
0,14250,Corey ADAMS,Corey Adams,"Monday, 12th February, 1962",
0,4270,Russell BARTLETT,Russell Bartlett,,
0,4275,Nigel WILSON,Nigel Wilson,,
0,1204,Steve FUNNELL,Steve Funnell,"Sunday, 28th November, 1965","Kogarah, New South Wales, Australia"
0,261,David GILLESPIE,David 'Cement' Gillespie,"Sunday, 22nd March, 1964","Narromine, New South Wales, Australia"
0,30656,Shane JONES,Shane Jones,,
0,4272,Max MANNIX,Max Mannix,,
0,1044,Phil DALEY,Phil 'Milton' Daley,"Wednesday, 1st April, 1964","Sydney, New South Wales, Australia"
0,4320,Phil CALDER,Phil Calder,,
0,47123,Ken KELLY,Ken 'Kell' Kelly,"Thursday, 16th January, 1958",
0,20142,Tod BISHOP,Tod Bishop,,
0,904,Matthew CORKERY,Matthew Corkery,"Thursday, 1st April, 1965",
0,4289,Steve MASSEY,Steve Massey,,
0,4297,Sean O'CONNOR,Sean O'Connor,,
0,3560,Mick ALDOUS,Mick Aldous,"Saturday, 26th November, 1960",
0,714,Paul CLARKE,Paul Clarke,"Saturday, 25th January, 1964",
0,1174,Wayne CHISHOLM,Wayne Chisholm,"Friday, 1st May, 1964",
0,20908,Tony ELIAS,Tony Elias,,
0,20906,Wade ROACH,Wade Roach,,
0,1043,Peter CULLUM,Peter Cullum,,
0,14251,Mick CUPIC,Mick Cupic,"Sunday, 26th July, 1964",
0,5596,Andy KELLY,Andy Kelly,"Tuesday, 8th November, 1960",
0,4292,Ashley LINDSAY,Ashley Lindsay,,
0,2509,Mark WHEELER,Mark Wheeler,"Sunday, 4th April, 1965",
0,30655,Wayne HALL,Wayne Hall,,
0,4293,George KATSOGIANNIS,George Katsogiannis,"Monday, 23rd July, 1962",
0,2616,Graham SETTREE,Graham Settree,,
0,4308,Vince CARR,Vince Carr,,
0,4262,Glen STEELE,Glen Steele,,
0,4323,Jim HARVEY,Jim Harvey,"Sunday, 2nd April, 1961",
0,4294,Greg DUVAL,Greg Duval,"Tuesday, 26th May, 1964",
0,4261,Garry WALKER,Garry Walker,,
0,1201,Alan FALLAH,Alan Fallah,"Wednesday, 11th March, 1959","Bankstown, New South Wales, Australia"
0,2525,Bronko DJURA,Bronko Djura,"Saturday, 10th October, 1964",
0,4282,Wayne ELVIN,Wayne Elvin,,
