,player_id,player_name1,player_name2,birthday,birthplace
0,10851,Bob MOSES,Bob Moses,"Friday, 26th July, 1940","Newcastle, New South Wales, Australia"
0,10841,Barry REYNOLDS,Barry Reynolds,"Monday, 13th November, 1944",
0,10857,Ivan JONES,Ivan Jones,"Tuesday, 10th November, 1942",
0,10843,George TAYLFORTH,George Taylforth,"Saturday, 25th January, 1941","Liverpool, Merseyside, England"
0,6069,John O'NEILL,John O'Neill,"Sunday, 9th May, 1943","Griffith, New South Wales, Australia"
0,10837,Arch BROWN,Arch Brown,,
0,10846,Kevin GENTLES,Kevin Gentles,,
0,10850,Gerry EDSER,Gerry Edser,"Saturday, 8th December, 1945",
0,13307,John POULOS,John Poulos,,
0,11827,Vic COLLINS,Vic Collins,,
0,6093,Ken MADDISON,Ken Maddison,"Monday, 13th March, 1944",
0,10838,David BURNS,David Burns,,
0,10867,Noel THORNTON,Noel 'Sailor' Thornton,"Thursday, 3rd June, 1943","Warwick, Queensland, Australia"
0,5983,Ken DAY,Ken Day,"Saturday, 16th May, 1936","Caboolture, Queensland, Australia"
0,5995,Mick VEIVERS,Mick Veivers,"Saturday, 12th August, 1939","Southport, Queensland, Australia"
0,12483,Peter HANNA,Peter Hanna,,
0,6269,Dave BOLTON,Dave Bolton,"Tuesday, 27th April, 1937",
0,13833,Ron JELLEY,Ron Jelley,,
0,10842,Colin DUNN,Colin Dunn,,
0,14239,Ian STEWART,Ian Stewart,"Monday, 3rd January, 1944",
0,10940,George McTAGGART,George McTaggart,"Sunday, 16th August, 1942",
0,10845,Alan HEILER,Alan Heiler,"Monday, 14th February, 1944",
0,6087,Gary STEVENS,Gary Stevens,"Tuesday, 4th January, 1944","Randwick, New South Wales, Australia"
0,10848,Ross BULLOCK,Ross Bullock,,
0,6065,Allan McKEAN,Allan McKean,"Friday, 11th December, 1942","Sydney, New South Wales, Australia"
0,12371,John GILLIGAN,John Gilligan,,
0,10967,John GERAGHTY,John Geraghty,"Monday, 25th January, 1943",
0,10869,John McDONELL,John McDonell,"Thursday, 13th May, 1943","Berry, New South Wales, Australia"
0,16650,Jim MORGAN,Jim Morgan,"Sunday, 13th June, 1943","Maitland, New South Wales, Australia"
0,10868,Peter NOBBS,Peter Nobbs,,
0,12032,Jon DAVIDSON,Jon Davidson,,
0,6053,Denis PITTARD,Denis Pittard,"Saturday, 8th December, 1945","Melbourne, Victoria, Australia"
0,12094,Jim VAUGHAN,Jim Vaughan,,
0,13407,Ken ROMAINE,Ken Romaine,,
0,2937,Warren RYAN,Warren Ryan,"Monday, 27th October, 1941",
0,11878,Ray CORKERY,Ray Corkery,"Tuesday, 17th March, 1942",
0,10860,Jim BROPHY,Jim Brophy,"Thursday, 15th February, 1940","Gunnedah, New South Wales, Australia"
0,10854,Ted HEINRICH,Ted Heinrich,"Tuesday, 25th June, 1940",
0,6091,Bill HAMILTON,Bill Hamilton,"Monday, 12th February, 1945",
0,10955,Ray WESTWOOD,Ray Westwood,,
0,10858,Martin BARNES,Martin Barnes,,
0,6064,Bob GRANT,Bob Grant,"Wednesday, 5th June, 1946",
0,13481,Brian COTTELL,Brian Cottell,,
0,10859,Clive BRYANT,Clive Bryant,,
0,12304,John FLOYD,John Floyd,,
0,13289,Mike PHILLIPS,Mike Phillips,,
0,10862,Graham BEVAN,Graham Bevan,"Wednesday, 7th March, 1945","Petersham, New South Wales, Australia"
0,12030,John DARBY,John Darby,,
0,10893,Bob CAMDEN,Bob Camden,,
0,12174,Ron ELLIS,Ron Ellis,"Saturday, 14th September, 1946",
0,10866,Brian SULLIVAN,Brian Sullivan,,
0,12723,Rod SHEPHERD,Rod Shepherd,,
0,11772,Edward CHILDS,Edward Childs,,
0,10943,Paul HANCOCK,Paul Hancock,,
0,9841,Jim HALL,Jim 'Honest Jim' Hall,"Thursday, 12th September, 1946",
0,6521,Bill WILSON,Bill 'Mad Dog' Wilson,,
0,10885,Tony ANTUNAC,Tony Antunac,1947,"North Sydney, New South Wales, Australia"
0,28029,Fred BABER,Fred Baber,,
0,6033,Geoff CONNELL,Geoff Connell,"Tuesday, 2nd October, 1945","Gundagai, New South Wales, Australia"
0,10896,Barry BRYANT,Barry Bryant,"Wednesday, 23rd May, 1945","Cowra, New South Wales, Australia"
0,11696,Peter BURNICLE,Peter Burnicle,"Wednesday, 3rd May, 1944","Five Dock, New South Wales, Australia"
0,10972,Frank PUDDICK,Frank Puddick,"Friday, 24th January, 1941",
0,6046,Eric SIMMS,Eric Simms,"Thursday, 2nd August, 1945","Newcastle, New South Wales, Australia"
0,11841,Brian YOUNG,Brian Young,,
