,player_id,player_name1,player_name2,birthday,birthplace
0,1391,David SEAGE,David Seage,"Thursday, 29th November, 1979","Brisbane, Queensland, Australia"
0,148,Sonny Bill WILLIAMS,Sonny Bill Williams,"Saturday, 3rd August, 1985","Auckland, Auckland, New Zealand"
0,300,Hutch MAIAVA,Hutch Maiava,"Tuesday, 26th October, 1976","Auckland, Auckland, New Zealand"
0,753,Reni MAITUA,Reni Maitua,"Friday, 11th June, 1982","Sydney, New South Wales, Australia"
0,821,Paul STEPHENSON,Paul Stephenson,"Thursday, 22nd September, 1983","Newcastle, New South Wales, Australia"
0,813,Justin POORE,Justin Poore,"Saturday, 26th January, 1985","Perth, Western Australia, Australia"
0,106,Karmichael HUNT,Karmichael Hunt,"Monday, 17th November, 1986","Auckland, Auckland, New Zealand"
0,776,Epalahame LAUAKI,Epalahame Lauaki,"Friday, 27th January, 1984","Felemea Ha'api, Tonga"
0,3258,Matt RIDDLE,Matt Riddle,"Friday, 18th March, 1983",
0,849,Anthony TUPOU,Anthony Tupou,"Tuesday, 1st March, 1983","Newcastle, New South Wales, Australia"
0,790,Terry CAMPESE,Terry Campese,"Saturday, 4th August, 1984","Queanbeyan, New South Wales, Australia"
0,1758,Ryan POWELL,Ryan Powell,"Saturday, 20th March, 1982",
0,273,George CARMONT,George Carmont,"Friday, 30th June, 1978","Auckland, Auckland, New Zealand"
0,1912,Tom LEAROYD-LAHRS,Tom Learoyd-Lahrs,"Friday, 13th September, 1985","Tamworth, New South Wales, Australia"
0,1401,Luke O'DWYER,Luke O'Dwyer,"Sunday, 30th January, 1983","Griffith, New South Wales, Australia"
0,1406,Kane CLEAL,Kane Cleal,"Thursday, 5th April, 1984","Manly, New South Wales, Australia"
0,170,Louis ANDERSON,Louis Anderson,"Thursday, 27th June, 1985","Dargaville, Northland, New Zealand"
0,321,Bronson HARRISON,Bronson Harrison,"Thursday, 10th October, 1985","Auckland, Auckland, New Zealand"
0,3431,Michael YOUNG,Michael Young,"Saturday, 11th February, 1984","Camden, New South Wales, Australia"
0,2119,Riley BROWN,Riley Brown,"Monday, 15th October, 1984","Bundaberg, Queensland, Australia"
0,1390,Heath L'ESTRANGE,Heath L'Estrange,"Tuesday, 21st May, 1985","Baulkham Hills, New South Wales, Australia"
0,781,Steve WITT,Steve Witt,"Thursday, 10th June, 1982","Toowoomba, Queensland, Australia"
0,2945,Jason WILLIAMS,Jason Williams,"Wednesday, 21st January, 1981",
0,1402,Fuifui MOIMOI,Fuifui Moimoi,"Wednesday, 26th September, 1979",Tonga
0,1586,George ROSE,George Rose,"Sunday, 13th March, 1983","Bathurst, New South Wales, Australia"
0,129,Shane TRONC,Shane Tronc,"Tuesday, 19th January, 1982","Brisbane, Queensland, Australia"
0,3440,Jeff LIMA,Jeff Lima,"Sunday, 4th July, 1982","Auckland, Auckland, New Zealand"
0,3441,Luke DUFFY,Luke Duffy,"Monday, 21st January, 1980",
0,2416,Chris THORMAN,Chris Thorman,"Friday, 26th September, 1980","Wallsend, Tyne and Wear, England"
0,1595,Cooper CRONK,Cooper Cronk,"Monday, 5th December, 1983","Brisbane, Queensland, Australia"
0,3433,Rhys HANBURY,Rhys Hanbury,"Tuesday, 27th August, 1985","Wollongong, New South Wales, Australia"
0,3435,Jason WRIGLEY,Jason Wrigley,"Wednesday, 30th April, 1980","Wellington, Wellington, New Zealand"
0,797,Josh MILLER,Josh Miller,"Thursday, 23rd December, 1982","Forbes, New South Wales, Australia"
0,1669,Alan ROTHERY,Alan Rothery,"Saturday, 19th February, 1983","Rockhampton, Queensland, Australia"
0,1617,Clint GREENSHIELDS,Clint Greenshields,"Monday, 11th January, 1982","Coffs Harbour, New South Wales, Australia"
0,3442,Lachlan RUSSELL,Lachlan Russell,"Saturday, 21st January, 1984",
0,1619,Daniel HOLDSWORTH,Daniel Holdsworth,"Friday, 27th April, 1984","Perth, Western Australia, Australia"
0,1577,Bryan NORRIE,Bryan Norrie,"Friday, 14th October, 1983","Forbes, New South Wales, Australia"
0,3438,Aaron WHEATLEY,Aaron Wheatley,"Thursday, 15th October, 1981","West Wyalong, New South Wales, Australia"
0,3434,Daniel RUSSELL,Daniel Russell,"Monday, 13th June, 1983",
0,305,David FAIUMU,David Faiumu,"Saturday, 30th April, 1983","Wellington, Wellington, New Zealand"
0,171,Manu VATUVEI,Manu Vatuvei,"Tuesday, 4th March, 1986","Auckland, Auckland, New Zealand"
0,3444,Jeff ROBSON,Jeff Robson,"Thursday, 5th August, 1982","Leeton, New South Wales, Australia"
0,1588,Joe WILLIAMS,Joe Williams,"Sunday, 4th September, 1983","Cowra, New South Wales, Australia"
0,784,Daniel TOLAR,Daniel Tolar,"Thursday, 4th November, 1982","Newcastle, New South Wales, Australia"
0,3445,Brett ANDERSON,Brett Anderson,"Monday, 8th September, 1986","Innisfail, Queensland, Australia"
0,1770,Jack AFAMASAGA,Jack Afamasaga,"Saturday, 2nd June, 1984","Lower Hutt, Wellington, New Zealand"
0,1404,Ben ROGERS,Ben Rogers,"Friday, 26th April, 1985","Penrith, New South Wales, Australia"
0,847,Richard FA'AOSO,Richard Fa'aoso,"Tuesday, 8th May, 1984","Cairns, Queensland, Australia"
0,130,Steve SOUTHERN,Steve Southern,"Thursday, 29th April, 1982","Wollongong, New South Wales, Australia"
0,2488,Kevin HENDERSON,Kevin Henderson,"Saturday, 10th January, 1981","Torquay, Devon, England"
0,3446,Dave WARRY,Dave Warry,,
0,2753,Sam PERRETT,Sam Perrett,"Tuesday, 14th May, 1985","Auckland, Auckland, New Zealand"
0,3447,Dane TILSE,Dane Tilse,"Thursday, 24th January, 1985","Scone, New South Wales, Australia"
0,791,Todd CARNEY,Todd Carney,"Monday, 2nd June, 1986","Goulburn, New South Wales, Australia"
0,3436,Shannon STOWERS,Shannon Stowers,"Friday, 21st March, 1980",
0,3448,Luke DYER,Luke Dyer,"Saturday, 15th August, 1981","Penrith, New South Wales, Australia"
0,1587,John SUTTON,John Sutton,"Monday, 5th November, 1984","Sydney, New South Wales, Australia"
0,145,Ben CZISLOWSKI,Ben Czislowski,"Friday, 8th April, 1983","Townsville, Queensland, Australia"
0,3449,Trevor THURLING,Trevor Thurling,"Thursday, 26th April, 1984","Queanbeyan, New South Wales, Australia"
0,3437,Nathan SMITH,Nathan Smith,"Thursday, 21st April, 1983","Canberra, Australian Capital Territory, Australia"
0,1921,Matthew SCOTT,Matthew Scott,"Tuesday, 30th July, 1985","Longreach, Queensland, Australia"
0,2462,Feleti MATEO,Feleti Mateo,"Saturday, 2nd June, 1984","Sydney, New South Wales, Australia"
0,1399,Ben SMITH,Ben Smith,"Tuesday, 16th October, 1984","Gunnedah, New South Wales, Australia"
0,3450,Herewini RANGI,Herewini Rangi,"Monday, 14th May, 1984",
0,339,Ben POMEROY,Ben Pomeroy,"Tuesday, 10th January, 1984","Penrith, New South Wales, Australia"
0,3365,Mark LENNON,Mark Lennon,"Sunday, 17th August, 1980","Sydney, New South Wales, Australia"
0,3451,Mark CHRISTENSEN,Mark Christensen,"Monday, 19th April, 1982",
0,3452,Michael GREENFIELD,Michael Greenfield,"Friday, 13th September, 1985","Liverpool, New South Wales, Australia"
0,1358,Garret CROSSMAN,Garret Crossman,"Tuesday, 7th December, 1982","Orange, New South Wales, Australia"
0,1377,Roy BELL,Roy Bell,"Thursday, 30th August, 1984","Sydney, New South Wales, Australia"
0,2725,Jeremy SMITH,Jeremy Smith,"Monday, 14th April, 1980","Christchurch, Canterbury, New Zealand"
0,3453,Cooper VUNA,Cooper Vuna,"Sunday, 5th July, 1987","Auckland, Auckland, New Zealand"
0,785,Marshall CHALK,Marshall Chalk,"Friday, 13th March, 1981","Boonah, Queensland, Australia"
0,3454,Kane FERRIS,Kane Ferris,"Tuesday, 18th September, 1984",
0,3455,Paul ATKINS,Paul Atkins,"Friday, 17th December, 1982",
0,1766,Tame TUPOU,Tame Tupou,"Friday, 22nd October, 1982","Auckland, Auckland, New Zealand"
0,1907,Chris ENAHORO,Chris Enahoro,"Thursday, 7th April, 1983",
0,1914,Phil MORWOOD,Phil Morwood,"Thursday, 17th June, 1982",
