,player_id,player_name1,player_name2,birthday,birthplace
0,9857,Hec DAY,Hec Day,"Sunday, 23rd July, 1911",
0,9862,Jack McVICAR,Jack McVicar,"Friday, 31st May, 1918","Casino, New South Wales, Australia"
0,9871,Rolly WILDER,Rolly Wilder,"Sunday, 18th February, 1917","Muswellbrook, New South Wales, Australia"
0,9865,Jack KELLY,Jack Kelly,,
0,13386,Geoffrey ROBINSON,Geoffrey Robinson,"Monday, 13th June, 1910",England
0,5825,Charlie HAZELTON,Charlie Hazelton,"Tuesday, 18th September, 1917","Port Kembla, New South Wales, Australia"
0,9854,Jack BATES,Jack Bates,"Friday, 18th February, 1916","Brisbane, Queensland, Australia"
0,9855,Neville SMITH,Neville Smith,"Monday, 13th December, 1915","Orange, New South Wales, Australia"
0,9856,Allan BOLER,Allan Boler,"Monday, 27th November, 1911","Armidale, New South Wales, Australia"
0,5853,Jim ARMSTRONG,Jim 'Big Jim' Armstrong,"Saturday, 14th July, 1917","Albury, New South Wales, Australia"
0,9895,Jack GRUBB,Jack Grubb,"Monday, 12th November, 1917",New Zealand
0,13007,Ossie MITCHELL,Ossie Mitchell,"Tuesday, 28th October, 1919","Cobar, New South Wales, Australia"
0,12992,Jack MEYERS,Jack Meyers,"Saturday, 6th March, 1915","Paddington, New South Wales, Australia"
0,9952,Fred McKEAN,Fred 'Snowy' McKean,"Monday, 27th January, 1913","Balmain, New South Wales, Australia"
0,9868,Gerard SCULLY,Gerard Scully,"Sunday, 21st November, 1920","Annandale, New South Wales, Australia"
0,11472,Lloyd ATKINS,Lloyd Atkins,"Tuesday, 27th July, 1915","Guyra, New South Wales, Australia"
0,9859,Alex RINGLAND,Alex Ringland,"Thursday, 8th May, 1913","Port Macquarie, New South Wales, Australia"
0,9874,Pat MORGAN,Pat Morgan,"Friday, 30th November, 1917","North Sydney, New South Wales, Australia"
0,9929,Ron BUFFETT,Ron Buffett,"Sunday, 20th October, 1918",
0,12116,E DONNELLEY,E Donnelley,,
0,9525,Harold JOHNSTON,Harold 'Matey' Johnston,,
0,12647,A JOHNSTONE,A Johnstone,,
0,13231,K O'SULLIVAN,K O'Sullivan,,
0,9887,Keith PHILLIPS,Keith Phillips,"Thursday, 11th November, 1915","West Wyalong, New South Wales, Australia"
0,13226,Larry O'MALLEY,Larry O'Malley,"Friday, 19th October, 1917",
0,13214,Les O'DONNELL,Les O'Donnell,"Friday, 8th February, 1918",
0,11835,Tom COMBER,Tom Comber,1917,"Brunswick, Victoria, Australia"
0,12980,Mal MAURICE,Mal Maurice,,
0,13171,Jim NEWTON,Jim Newton,,
0,12810,Ken KELLY,Ken Kelly,"Thursday, 7th June, 1917","Fairfield, New South Wales, Australia"
0,11419,Ronald ACKLING,Ronald 'Ron' Ackling,"Saturday, 8th November, 1913","Sydney, New South Wales, Australia"
0,9866,Ron CAMPBELL,Ron 'Ray' Campbell,"Tuesday, 28th March, 1916","Glebe, New South Wales, Australia"
0,46019,Les ROBINSON,Les Robinson,,
0,9870,Harry NOBBS,Harry Nobbs,"Tuesday, 21st September, 1915",
0,9944,Gil BOX,Gil Box,"Friday, 14th July, 1916","Sydney, New South Wales, Australia"
0,12024,Mick DALTON,Mick Dalton,"Tuesday, 3rd December, 1918",
0,9877,Andy HODGINS,Andy Hodgins,"Saturday, 24th June, 1916","Newcastle, New South Wales, Australia"
0,9872,Tom BOURKE,Tom Bourke,"Thursday, 4th April, 1918","Woy Woy, New South Wales, Australia"
0,9876,Harry ALLEN,Harry Allen,"Friday, 11th December, 1914",
0,13185,Jack NOLAN,Jack Nolan,,
0,9879,Jack TISDALE,Jack Tisdale,"Saturday, 18th March, 1916","Crookwell, New South Wales, Australia"
0,11501,Jack BALMAIN,Jack Balmain,"Tuesday, 17th November, 1914","St Leonards, New South Wales, Australia"
0,10042,Tim ALLEN,Tim Allen,"Friday, 31st May, 1918","Rockdale, New South Wales, Australia"
0,12542,Tom HENRY,Tom Henry,,
0,9873,Frank VAUGHAN,Frank Vaughan,"Thursday, 1st August, 1918",
0,9918,Lin McLEAN,Lin McLean,"Monday, 29th April, 1918","Marrickville, New South Wales, Australia"
0,12347,Les GARDINER,Les Gardiner,,
0,9883,John WHITFIELD,John Whitfield,,
0,13254,Alex PATRICK,Alex Patrick,"Sunday, 17th May, 1914","Los Ángeles, Bío Bío, Chile"
0,11932,Fred WATERS,Fred Waters,,
0,9905,Arthur MATHER,Arthur Mather,"Friday, 3rd May, 1918","Parramatta, New South Wales, Australia"
0,10041,Albert WEBSTER,Albert 'Bert' Webster,"Sunday, 9th May, 1920","Sydney, New South Wales, Australia"
0,13260,Harry PAUL,Harry Paul,"Friday, 19th December, 1913","Randwick, New South Wales, Australia"
0,12700,Ted SCULLY,Ted Scully,"Monday, 19th May, 1919","Annandale, New South Wales, Australia"
0,12825,Alan KENT,Alan Kent,,
0,9993,Harry MARTIN,Harry Martin,"Saturday, 25th May, 1918",
0,5855,Clem KENNEDY,Clem 'The Mighty Atom or The L' Kennedy,"Friday, 25th November, 1921","Redfern, New South Wales, Australia"
0,9911,John MORRISSEY,John Morrissey,1921,"Mosman, New South Wales, Australia"
0,9916,Donald McINERNEY,Donald McInerney,"Sunday, 27th August, 1916","Gundagai, New South Wales, Australia"
