,player_id,player_name1,player_name2,birthday,birthplace
0,30668,Tyson SMOOTHY,Tyson Smoothy,"Wednesday, 7th July, 1999","Toowoomba, Queensland, Australia"
0,30669,Bradley DEITZ,Bradley Deitz,"Thursday, 9th March, 1995",
0,30670,Fletcher BAKER,Fletcher Baker,"Sunday, 26th December, 1999",
0,28635,Dominic YOUNG,Dominic Young,"Thursday, 9th August, 2001","Dewsbury, West Yorkshire, England"
0,30672,Jackson TOPINE,Jackson Topine,"Wednesday, 22nd August, 2001","Auckland, Auckland, New Zealand"
0,30673,Trent LOIERO,Trent Loiero,"Tuesday, 27th February, 2001","Kawana Waters, Queensland, Australia"
0,30674,Sam WALKER,Sam Walker,"Sunday, 16th June, 2002","Leeds, West Yorkshire, England"
0,30675,Benjamin MARSCHKE,Benjamin Marschke,"Thursday, 19th June, 1997",
0,30677,Dean HAWKINS,Dean Hawkins,"Wednesday, 10th March, 1999",
0,30739,Brayden MUSGROVE,Brayden Musgrove,"Friday, 6th March, 1998",
0,30740,Jake SIMPKIN,Jake Simpkin,"Tuesday, 16th October, 2001","Toowoomba, Queensland, Australia"
0,30741,Wiremu GREIG,Wiremu Greig,"Friday, 12th November, 1999","Whangarei, Northland, New Zealand"
0,30858,Reece WALSH,Reece Walsh,"Wednesday, 10th July, 2002","Gold Coast, Queensland, Australia"
0,30859,Rocco BERRY,Rocco Berry,"Thursday, 17th May, 2001","Masterton, Wellington, New Zealand"
0,30863,Dean IEREMIA,Dean Ieremia,"Monday, 20th August, 2001","Fagaloa, Samoa"
0,30864,Edward KOSI,Edward Kosi,"Thursday, 28th January, 1999","Auckland, Auckland, New Zealand"
0,30865,Zac CINI,Zac Cini,"Wednesday, 24th May, 2000","Sydney, New South Wales, Australia"
0,30866,Tuku HAU TAPUHA,Tuku Hau Tapuha,"Monday, 10th December, 2001","Auckland, Auckland, New Zealand"
0,29756,Zac SADDLER,Zac Saddler,"Wednesday, 16th June, 1999",
0,30867,Mathew FEAGAI,Mathew Feagai,"Wednesday, 14th February, 2001","Hastings, Hawke's Bay, New Zealand"
0,30868,Talatau AMONE,Talatau Amone,"Wednesday, 10th April, 2002","Wollongong, New South Wales, Australia"
0,30902,Jock MADDEN,Jock Madden,"Tuesday, 7th March, 2000","Scone, New South Wales, Australia"
0,30903,Jakob ARTHUR,Jakob Arthur,"Friday, 27th September, 2002","Cairns, Queensland, Australia"
0,30904,J'maine HOPGOOD,J'maine Hopgood,"Tuesday, 11th May, 1999","Hervey Bay, Queensland, Australia"
0,30906,Simi SASAGI,Simi Sasagi,"Tuesday, 24th April, 2001","Auckland, Auckland, New Zealand"
0,30905,Heilum LUKI,Heilum Luki,"Wednesday, 11th April, 2001","Cairns, Queensland, Australia"
0,30907,Jaiyden HUNT,Jaiyden Hunt,"Monday, 20th July, 1998",
0,30908,Aaron SCHOUPP,Aaron Schoupp,"Friday, 29th June, 2001","Figtree, New South Wales, Australia"
0,30909,Joseph-Aukuso SUA'ALI'I,Joseph-Aukuso Sua'ali'i,"Friday, 1st August, 2003","Penrith, New South Wales, Australia"
0,30910,Kobe HETHERINGTON,Kobe Hetherington,"Thursday, 11th March, 1999","Sydney, New South Wales, Australia"
0,30911,Brad SCHNEIDER,Brad Schneider,"Thursday, 15th February, 2001","Adelaide, South Australia, Australia"
0,30986,TC ROBATI,TC Robati,"Wednesday, 14th November, 2001","Porirua, Wellington, New Zealand"
0,30987,Egan BUTCHER,Egan Butcher,"Saturday, 5th August, 2000",
0,30988,Franklin PELE,Franklin Pele,"Monday, 18th December, 2000","Auckland, Auckland, New Zealand"
0,30989,Ben TRBOJEVIC,Ben Trbojevic,"Wednesday, 1st August, 2001","Sydney, New South Wales, Australia"
0,31079,Selwyn COBBO,Selwyn Cobbo,"Wednesday, 5th June, 2002","Cherbourg, Queensland, Australia"
0,31080,Lindsay SMITH,Lindsay Smith,"Thursday, 13th January, 2000","Sydney, New South Wales, Australia"
0,31081,Izack TAGO,Izack Tago,"Friday, 5th April, 2002","Sydney, New South Wales, Australia"
0,31082,Jayden CAMPBELL,Jayden Campbell,"Monday, 7th February, 2000","Cronulla, New South Wales, Australia"
0,31083,Greg MARZHEW,Greg Marzhew,"Friday, 4th April, 1997","Auckland, Auckland, New Zealand"
0,31084,Mat CROKER,Mat Croker,"Saturday, 11th September, 1999","Nabiac, New South Wales, Australia"
0,31170,Kurt DE LUIS,Kurt De Luis,"Sunday, 18th February, 1996","Perth, Western Australia, Australia"
0,31171,Ben THOMAS,Ben Thomas,"Wednesday, 10th December, 1997",
0,27280,Peter MAMOUZELOS,Peter Mamouzelos,"Tuesday, 9th January, 2001","Sydney, New South Wales, Australia"
0,31263,Blake TAAFFE,Blake Taaffe,"Wednesday, 21st April, 1999","Sydney, New South Wales, Australia"
0,31264,Taniela OTUKOLO,Taniela Otukolo,"Wednesday, 22nd May, 2002",
0,31265,Tyrell SLOAN,Tyrell Sloan,"Monday, 3rd June, 2002","Campbelltown, New South Wales, Australia"
