,player_id,player_name1,player_name2,birthday,birthplace
0,21461,Chris GREVSMUHL,Chris Grevsmuhl,"Tuesday, 23rd February, 1993","Townsville, Queensland, Australia"
0,21462,Solomone KATA,Solomone Kata,"Saturday, 3rd December, 1994","Neiafu, Tonga"
0,21463,Sam LISONE,Sam Lisone,"Saturday, 19th February, 1994","Auckland, Auckland, New Zealand"
0,21464,Albert VETE,Albert Vete,"Sunday, 24th January, 1993","Auckland, Auckland, New Zealand"
0,21465,Kyle LOVETT,Kyle Lovett,"Tuesday, 23rd March, 1993","Leichhardt, New South Wales, Australia"
0,21467,George JENNINGS,George Jennings,"Wednesday, 9th June, 1993","Blacktown, New South Wales, Australia"
0,21468,Reagan CAMPBELL-GILLARD,Reagan Campbell-Gillard,"Tuesday, 27th July, 1993","Blacktown, New South Wales, Australia"
0,13940,Josh HODGSON,Josh Hodgson,"Tuesday, 31st October, 1989","Kingston upon Hull, East Riding of Yorkshire, England"
0,21469,Luke BATEMAN,Luke Bateman,"Monday, 23rd January, 1995","Toowoomba, Queensland, Australia"
0,21470,Eto NABULI,Eto Nabuli,"Wednesday, 24th August, 1988","Sigatoka, Fiji"
0,21471,Rory O'BRIEN,Rory O'Brien,"Friday, 2nd June, 1989","Sydney, New South Wales, Australia"
0,21472,Felise KAUFUSI,Felise Kaufusi,"Tuesday, 19th May, 1992","Auckland, Auckland, New Zealand"
0,21473,Joe OFAHENGAUE,Joe Ofahengaue,"Friday, 15th September, 1995","Auckland, Auckland, New Zealand"
0,21474,Kodi NIKORIMA,Kodi Nikorima,"Sunday, 3rd April, 1994","Palmerston North, Manawatu-Wanganui, New Zealand"
0,21475,John FOLAU,John Folau,"Friday, 23rd September, 1994","Brisbane, Queensland, Australia"
0,21476,Euan AITKEN,Euan Aitken,"Friday, 16th June, 1995","Pambula, New South Wales, Australia"
0,21479,Delouise HOETER,Delouise Hoeter,"Sunday, 6th March, 1994","Nuku'alofa, Tonga"
0,21480,Lamar LIOLEVAVE,Lamar Liolevave,"Friday, 1st December, 1995","Auckland, Auckland, New Zealand"
0,21483,Kane ELGEY,Kane Elgey,"Friday, 14th January, 1994","Gold Coast, Queensland, Australia"
0,21482,Jack BIRD,Jack Bird,"Monday, 20th March, 1995","Wollongong, New South Wales, Australia"
0,21487,Tom TRBOJEVIC,Tom Trbojevic,"Wednesday, 2nd October, 1996","Sydney, New South Wales, Australia"
0,21491,Waqa BLAKE,Waqa Blake,"Wednesday, 26th October, 1994","Lautoka, Viti Levu, Fiji"
0,21502,Danny FUALALO,Danny Fualalo,"Thursday, 20th October, 1994","Sydney, New South Wales, Australia"
0,21503,Herman ESE'ESE,Herman Ese'ese,"Wednesday, 7th September, 1994","Auckland, Auckland, New Zealand"
0,21504,Robert JENNINGS,Robert Jennings,"Tuesday, 2nd January, 1996","Blacktown, New South Wales, Australia"
0,21508,Raymond FAITALA-MARINER,Raymond Faitala-Mariner,"Monday, 26th July, 1993","Auckland, Auckland, New Zealand"
