,player_id,player_name1,player_name2,birthday,birthplace
0,11885,Bernie COURTNEY,Bernie Courtney,,
0,10322,Jim THOMSON,Jim Thomson,,
0,12838,Arthur KILMURRAY,Arthur Kilmurray,,
0,5890,Frank STANMORE,Frank Stanmore,"Friday, 18th October, 1929","Cessnock, New South Wales, Australia"
0,5923,Ken McCAFFERY,Ken McCaffery,"Friday, 27th September, 1929","Paddington, New South Wales, Australia"
0,5900,Bernie PURCELL,Bernie Purcell,"Thursday, 19th January, 1928",
0,10249,Brian HORNE,Brian Horne,1931,
0,10303,Neil McDONNELL,Neil McDonnell,,
0,10257,Herb LULHAM,Herb Lulham,,
0,5912,Albert PAUL,Albert Paul,"Tuesday, 10th April, 1928",
0,11656,Fred BROWN,Fred Brown,"Monday, 19th March, 1923",
0,10258,Alan LAWSON,Alan Lawson,"Monday, 6th July, 1925","Maitland, New South Wales, Australia"
0,10262,Jack FINNIE,Jack Finnie,,
0,5895,Keith MIDDLETON,Keith Middleton,"Saturday, 7th March, 1931",
0,10250,Noel HILL,Noel Hill,"Friday, 18th March, 1927","Bulli, New South Wales, Australia"
0,12900,C LITTLE,C Little,,
0,5887,Ian JOHNSTON,Ian Johnston,"Tuesday, 1st March, 1927","Newcastle, New South Wales, Australia"
0,10255,Barry REDDING,Barry Redding,,
0,10252,Jack HAYWARD,Jack Hayward,,
0,10253,J JEWELL,J Jewell,,
0,12694,Keith SCHULTZ,Keith Schultz,,
0,10267,Eric CHATHAM,Eric Chatham,"Thursday, 1st July, 1920",
0,10259,Wally TEBBUTT,Wally Tebbutt,"Friday, 28th October, 1927","Auburn, New South Wales, Australia"
0,10260,Ken HEMSWORTH,Ken Hemsworth,,
0,5927,Allan HORNERY,Allan Hornery,"Monday, 31st May, 1926",
0,10263,Alf AUSTIN,Alf Austin,"Wednesday, 30th March, 1927","Quirindi, New South Wales, Australia"
0,12244,Geoff TRUEMAN,Geoff Trueman,"Thursday, 7th January, 1926","Double Bay, New South Wales, Australia"
0,10265,Ken STEPHEN,Ken Stephen,,
0,13131,Bruce McLENNAN,Bruce McLennan,,
