,player_id,player_name1,player_name2,birthday,birthplace
0,5789,Ernie NORMAN,Ernie 'Bunty' Norman,"Monday, 12th August, 1912","Paddington, New South Wales, Australia"
0,9584,Max NIXON,Max Nixon,"Monday, 17th April, 1911","Sydney, New South Wales, Australia"
0,13826,Myles HYLAND,Myles Hyland,1911,"Narooma, New South Wales, Australia"
0,12940,Clement MADDEN,Clement Madden,1912,"Wellington, New South Wales, Australia"
0,9528,Tom WRIGHT,Tom Wright,"Friday, 7th December, 1900","Winton, Queensland, Australia"
0,9527,Tommy BEAUMONT,Tommy 'Tommy' Beaumont,1910,"Waverley, New South Wales, Australia"
0,9526,George BEAMAN,George Beaman,"Wednesday, 17th April, 1912","Balmain, New South Wales, Australia"
0,11789,Joseph CLAYTON,Joseph Clayton,1906,"Newcastle, New South Wales, Australia"
0,9598,Bill HANLEY,Bill Hanley,"Thursday, 23rd June, 1910","St Leonards, New South Wales, Australia"
0,12651,Cecil JONES,Cecil Jones,"Monday, 24th February, 1908",
0,9533,Harold CROWLEY,Harold Crowley,"Saturday, 11th January, 1908","Armidale, New South Wales, Australia"
0,9536,Joe BRENNAN,Joe Brennan,"Monday, 3rd February, 1908","Canterbury, New South Wales, Australia"
0,9524,Jack MORRISON,Jack Morrison,"Wednesday, 26th July, 1905","Murwillumbah, New South Wales, Australia"
0,9523,Stan WATERSON,Stan Waterson,"Monday, 19th September, 1910","Glebe, New South Wales, Australia"
0,9649,Tom McLACHLAN,Tom McLachlan,"Sunday, 16th December, 1906",
0,9531,Dick LYNCH,Dick Lynch,"Thursday, 9th May, 1912","Chatswood, New South Wales, Australia"
0,5784,Alan RIDLEY,Alan Ridley,"Monday, 18th July, 1910","Gulargambone, New South Wales, Australia"
0,9545,Frank GILMORE,Frank Gilmore,"Sunday, 12th September, 1909","Yass, New South Wales, Australia"
0,9670,Arthur ROBERTS,Arthur Roberts,,
0,9577,Ron EATON,Ron Eaton,"Thursday, 28th January, 1909","St Leonards, New South Wales, Australia"
0,9550,Reg PHIPPS,Reg Phipps,"Saturday, 21st July, 1906","Paddington, New South Wales, Australia"
0,9560,Harry MATTHEWS,Harry Matthews,"Monday, 19th July, 1909","Wigan, Greater Manchester, England"
0,9529,Sid LOUDOUN,Sid 'Bluey' Loudoun,"Tuesday, 9th July, 1912","Newtown, New South Wales, Australia"
0,9541,Vern BEAUMONT,Vern Beaumont,"Wednesday, 20th January, 1909","Waverley, New South Wales, Australia"
0,11453,W ANDERSON,W Anderson,,
0,13316,Alan PRITCHARD,Alan Pritchard,,
0,9544,Jim SMYTH,Jim Smyth,"Friday, 14th August, 1908","Lismore, New South Wales, Australia"
0,5828,Percy WILLIAMS,Percy Williams,"Thursday, 10th March, 1910","Sydney, New South Wales, Australia"
0,5802,Frank CURRAN,Frank Curran,"Friday, 6th March, 1908","Ballina, New South Wales, Australia"
0,26276,Jack BOYS,Jack Boys,,
0,9532,Ernest RANIER,Ernest Ranier,"Thursday, 29th October, 1908","London, Greater London, England"
0,9540,Roy PAILLAS,Roy Paillas,"Monday, 15th July, 1907",
0,11732,Harry CAMERON,Harry 'Tas' Cameron,"Friday, 24th January, 1908","Junee, New South Wales, Australia"
0,9564,Bill RYAN,"Bill 'Hoot, Bricky' Ryan","Thursday, 20th July, 1911","Albury, New South Wales, Australia"
0,9551,Edward SHEPHERD,Edward 'Lett' Shepherd,"Saturday, 19th November, 1910","Brisbane, Queensland, Australia"
0,9542,J GROVES,J Groves,,
0,12864,Stan LAWES,Stan Lawes,"Tuesday, 6th April, 1909","Annandale, New South Wales, Australia"
0,12064,Dick DAVIS,Dick Davis,"Saturday, 25th December, 1909","Redfern, New South Wales, Australia"
0,11526,Horrie BALKWELL,Horrie Balkwell,"Sunday, 9th August, 1908","Balmain, New South Wales, Australia"
0,9543,Charlie WRENCH,Charlie Wrench,"Sunday, 6th February, 1910","Lithgow, New South Wales, Australia"
0,9538,Colin SMITH,Colin Smith,"Thursday, 23rd May, 1907",
0,9537,Ray GILLAM,Ray Gillam,"Wednesday, 8th September, 1909","Berry, New South Wales, Australia"
0,9586,Stan ROBINSON,Stan Robinson,"Tuesday, 4th April, 1911","Brisbane, Queensland, Australia"
0,12048,P DAVIES,P Davies,,
0,11676,Harold BUCKLAND,Harold Buckland,"Thursday, 16th December, 1909","Wollongong, New South Wales, Australia"
0,9593,Rupert FREW,Rupert Frew,"Friday, 27th September, 1912","Forbes, New South Wales, Australia"
0,9559,Dan LITTLE,Dan Little,"Sunday, 20th October, 1912","Casino, New South Wales, Australia"
0,13277,Leo PERRY,Leo Perry,,
0,9552,Joseph O'DOWD,Joseph O'Dowd,"Sunday, 4th July, 1909","Woollahra, New South Wales, Australia"
0,11976,George WHITMORE,George Whitmore,,
0,9553,T McARTHUR,T McArthur,,
0,9546,James STAPLETON,James 'Bus' Stapleton,"Sunday, 17th July, 1910","Balmain, New South Wales, Australia"
0,12256,Edwin FARRELL,Edwin Farrell,,
0,9616,Phil PARSONAGE,Phil Parsonage,"Saturday, 6th July, 1912","Woollahra, New South Wales, Australia"
0,9555,Joe GARTNER,Joe Gartner,"Tuesday, 16th January, 1912","Marrickville, New South Wales, Australia"
0,9557,Robert LUNDIE,Robert Lundie,1906,"Balmain, New South Wales, Australia"
0,26277,Greg SULLIVAN,Greg Sullivan,"Saturday, 17th December, 1910","Glebe, New South Wales, Australia"
0,9600,Harry HAMILTON,Harry Hamilton,"Tuesday, 15th December, 1908","Waterloo, New South Wales, Australia"
0,11698,Graham BURNS,Graham Burns,,
0,12115,Edward DONLEY,Edward Donley,,
0,13365,J RICKETTS,J Ricketts,,
0,9561,Clyde CANT,Clyde Cant,"Saturday, 23rd February, 1907","Goulburn, New South Wales, Australia"
