,player_id,player_name1,player_name2,birthday,birthplace
0,11192,Herbie TIMMS,Herbie Timms,"Wednesday, 30th July, 1952",
0,11148,Jeff WITHERS,Jeff Withers,"Friday, 21st January, 1949",
0,11194,Bob BOLIN,Bob Bolin,"Thursday, 4th May, 1950",
0,13163,Gary NELSON,Gary Nelson,,
0,12232,Daryl TOWNSEND,Daryl Townsend,,
0,45131,Ron SPARKES,Ron Sparkes,,
0,7744,Ken JONES,Ken Jones,"Tuesday, 23rd May, 1950",
0,3839,Ken WILSON,Ken Wilson,"Saturday, 24th November, 1951","Sydney, New South Wales, Australia"
0,11243,Roy WEST,Roy West,,
0,11338,Brian WOOD,Brian Wood,,
0,11204,Russell COX,Russell Cox,"Tuesday, 11th September, 1951",
