,player_id,player_name1,player_name2,birthday,birthplace
0,9776,Bill SPONBERG,Bill Sponberg,"Wednesday, 5th July, 1916","Kogarah, New South Wales, Australia"
0,9794,Luke McWILLIAMS,Luke McWilliams,"Friday, 22nd June, 1906","Sydney, New South Wales, Australia"
0,9785,Roy McCARTER,Roy McCarter,"Saturday, 5th September, 1914","Newcastle, New South Wales, Australia"
0,9777,Billy SANDS,Billy Sands,"Saturday, 17th November, 1917","Canowindra, New South Wales, Australia"
0,5839,Ron BAILEY,Ron Bailey,"Friday, 3rd April, 1914","Mayfield, New South Wales, Australia"
0,23781,Lew BOYD,Lew 'Streaker' Boyd,"Thursday, 22nd April, 1909","Scone, New South Wales, Australia"
0,9782,Jeff MEADES,Jeff Meades,"Sunday, 26th September, 1915",
0,5838,Herb NARVO,Herb Narvo,"Monday, 19th August, 1912","Ultimo, New South Wales, Australia"
0,9790,Jack KNOX,Jack Knox,"Monday, 24th August, 1914","Chatswood, New South Wales, Australia"
0,9844,Don GULLIVER,Don Gulliver,"Tuesday, 14th December, 1915","Dubbo, New South Wales, Australia"
0,13051,Edward MURPHY,Edward 'Blue' Murphy,"Thursday, 3rd August, 1911","Maitland, New South Wales, Australia"
0,12457,Herb HAAR,Herb 'Tiny' Haar,"Wednesday, 29th January, 1913","Wagga Wagga, New South Wales, Australia"
0,9773,Don MANSON,Don Manson,"Monday, 29th July, 1918","Randwick, New South Wales, Australia"
0,11424,Frank AINSWORTH,Frank Ainsworth,"Saturday, 2nd November, 1912","Granville, New South Wales, Australia"
0,6074,Johnny BROWN,Johnny Brown,"Sunday, 16th May, 1915","Wollongong, New South Wales, Australia"
0,9783,Arthur PATTON,Arthur Patton,"Friday, 21st May, 1915","Wollongong, New South Wales, Australia"
0,11578,William BISCHOFF,William Bischoff,"Thursday, 26th September, 1912","Maitland, New South Wales, Australia"
0,11887,Stan COWIE,Stan Cowie,"Wednesday, 19th April, 1911","Townsville, Queensland, Australia"
0,9838,Ken LOCK,Ken Lock,"Thursday, 9th November, 1911","Tamworth, New South Wales, Australia"
0,12759,Fred SMITH,Fred Smith,,
0,9781,Cyril HOLT,Cyril Holt,"Thursday, 19th April, 1917","Kogarah, New South Wales, Australia"
0,9835,Jack WALSH,Jack 'Duck' Walsh,"Friday, 24th August, 1917","Taree, New South Wales, Australia"
0,12609,Herbie HUNTER,Herbie Hunter,,
0,9810,Jack GORMAN,Jack Gorman,,
0,9784,Greg TONER,Greg Toner,"Sunday, 16th July, 1911","Waterloo, New South Wales, Australia"
0,9792,Jack PRATT,Jack 'Bluey' Pratt,"Monday, 20th December, 1915","Sydney, New South Wales, Australia"
0,11846,John CONDON,John Condon,1914,"Narrabri, New South Wales, Australia"
0,9787,Stan CALLAGHAN,Stan Callaghan,"Monday, 25th December, 1916","Kurri Kurri, New South Wales, Australia"
0,13031,Sid MORRIS,Sid Morris,"Wednesday, 15th December, 1915","St Leonards, New South Wales, Australia"
0,9797,Jack WEDGWOOD,Jack Wedgwood,"Monday, 28th August, 1916","Barmedman, New South Wales, Australia"
0,9831,Dick ALLERTON,Dick Allerton,"Monday, 30th July, 1917",
0,12678,Vivian SAUNDERS,Vivian Saunders,,
0,12621,Cecil INCH,Cecil Inch,"Thursday, 31st January, 1918","Paddington, New South Wales, Australia"
0,12221,Tom THORNE,Tom Thorne,"Monday, 25th September, 1916","Hurstville, New South Wales, Australia"
0,11418,Jim ACHESON,Jim Acheson,"Wednesday, 16th June, 1915","Balmain, New South Wales, Australia"
0,9793,Dick O'CONNOR,Dick O'Connor,1916,"Kalgoorlie, Western Australia, Australia"
0,45942,Jack SCHUBACK,Jack Schuback,"Friday, 17th July, 1914","Bega, New South Wales, Australia"
0,9798,Alf FAIRHALL,Alf Fairhall,"Tuesday, 11th May, 1915","Cessnock, New South Wales, Australia"
0,9884,Ossie SAMUEL,Ossie Samuel,"Wednesday, 15th August, 1917","Waverley, New South Wales, Australia"
0,13285,Keith PETTIFORD,Keith Pettiford,"Monday, 15th February, 1915","Wollongong, New South Wales, Australia"
0,11504,Edmund BARKER,Edmund Barker,"Monday, 30th March, 1914","Sydney, New South Wales, Australia"
0,12108,Jim DICKENSON,Jim Dickenson,,
0,9802,George STONESTREET,George Stonestreet,"Friday, 27th August, 1915","Petersham, New South Wales, Australia"
