,player_id,player_name1,player_name2,birthday,birthplace
0,6080,George AMBRUM,George Ambrum,"Wednesday, 10th February, 1943","Thursday Island, Queensland, Australia"
0,6047,Bob FULTON,Bob Fulton,"Sunday, 1st December, 1946","Warrington, Cheshire, England"
0,10994,Warren CHATFIELD,Warren Chatfield,"Monday, 9th October, 1944","Mosman, New South Wales, Australia"
0,11024,Ern GILLON,Ern Gillon,"Saturday, 12th December, 1942",
0,10873,Mike JONES,Mike Jones,,
0,10876,Kevin YOW YEH,Kevin Yow Yeh,,
0,6013,Barry BEATH,Barry Beath,"Saturday, 1st January, 1944","Eugowra, New South Wales, Australia"
0,13866,John SPENCER,John 'Spook' Spencer,"Saturday, 10th August, 1946","Sydney, New South Wales, Australia"
0,1509,Arthur BEETSON,Arthur Beetson,"Monday, 22nd January, 1945","Roma, Queensland, Australia"
0,10875,Ross KIDD,Ross 'Grub' Kidd,"Friday, 25th July, 1947","Sydney, New South Wales, Australia"
0,11251,Barry PHILLIS,Barry Phillis,"Monday, 4th December, 1944",
0,14214,Gary BANNING,Gary Banning,,
0,12554,Tom HIGHAM,Tom Higham,"Saturday, 7th August, 1937",
0,6081,John ELFORD,John 'Snoozer' Elford,"Sunday, 30th March, 1947","Kempsey, New South Wales, Australia"
0,10879,Ron RAPER,Ron Raper,"Thursday, 22nd November, 1945",
0,13124,Bruce McKINNEY,Bruce McKinney,"Saturday, 17th October, 1942",
0,10900,Bob CARNEGIE,Bob Carnegie,"Thursday, 15th August, 1946",
0,10998,Alan ALLISON,Alan Allison,,
0,7451,Len STACKER,Len Stacker,,
0,10890,Merv HICKS,Merv 'Pale Whale' Hicks,"Wednesday, 15th December, 1943","Crosskeys, Caerphilly, Wales"
0,10877,Gil MORGAN,Gil Morgan,"Tuesday, 3rd September, 1946",
0,10964,Graham MAYHEW,Graham Mayhew,"Friday, 26th July, 1946",
0,13287,Ron PHEENEY,Ron Pheeney,,
0,11063,Laurie MORASCHI,Laurie Moraschi,"Tuesday, 22nd December, 1942","Ingham, Queensland, Australia"
0,12608,Bob HUNT,Bob Hunt,,
0,10988,Barry NORDEN,Barry Norden,,
0,10917,John McMARTIN,John McMartin,"Friday, 3rd March, 1944",
0,12870,John LAWRENCE,John Lawrence,"Tuesday, 14th September, 1943",
0,10888,Keith RUSSELL,Keith Russell,,
0,11133,Michael ROSS,Michael Ross,,
0,12341,Ron GALLAGHER,Ron Gallagher,"Thursday, 11th January, 1945","Manchester, Greater Manchester, England"
0,10882,Bob DOYLE,Bob 'Yabba' Doyle,"Sunday, 16th July, 1944","Sydney, New South Wales, Australia"
0,10898,Sid WILLIAMS,Sid Williams,"Tuesday, 11th July, 1944",
0,7904,John WALSH,John Walsh,,
0,12399,Ralph GRACE,Ralph Grace,"Wednesday, 17th April, 1946",
0,10889,Gabe VERY,Gabe Very,,
0,12507,Alf HARRIS,Alf Harris,,
0,10886,Dennis PRESTON,Dennis Preston,,
0,10883,Max BROWN,Max Brown,"Monday, 23rd December, 1946","Lilyfield, New South Wales, Australia"
0,13074,John McCARTHY,John McCarthy,"Tuesday, 8th April, 1941",
0,10891,Dave IRVINE,Dave Irvine,,
0,12943,Peter MAHBOUB,Peter Mahboub,,
0,10887,John INGHAM,John Ingham,,
0,12525,Les HAYES,Les Hayes,"Monday, 5th April, 1943",
0,6109,John PEARD,John 'Bomber' Peard,"Monday, 15th January, 1945","Atherton, Queensland, Australia"
0,11025,John MAGUIRE,John Maguire,"Saturday, 16th September, 1944",
0,12772,Ron SNELL,Ron Snell,"Sunday, 20th December, 1942",
0,12887,Trevor LEVIN,Trevor Levin,,
0,10975,Graeme TURNER,Graeme Turner,,
0,12827,Peter KEOGH,Peter Keogh,,
0,10933,Stan GORTON,Stan Gorton,,"Cairns, Queensland, Australia"
0,11916,Sam CROTTY,Sam Crotty,"Sunday, 15th December, 1946",
0,10899,Peter LINDE,Peter Linde,,
0,10894,Graham WILLARD,Graham Willard,"Saturday, 12th April, 1941",
0,13018,John MOONEY,John Mooney,,
0,10892,Eric PITT,Eric Pitt,"Friday, 26th September, 1941",
0,10895,Doug LAMBERTH,Doug Lamberth,,
0,11657,Glen BROWN,Glen Brown,"Saturday, 2nd June, 1945","Mackay, Queensland, Australia"
0,12767,Rod SMITH,Rod Smith,,
0,38620,Barry DICKENSON,Barry Dickenson,,
0,30664,Ray WINDSHUTTLE,Ray 'Lodger' Windshuttle,"Wednesday, 30th August, 1944",
0,10897,Jim BONUS,Jim Bonus,,
0,7446,Barry REILLY,Barry Reilly,"Monday, 24th March, 1947","Warwick, Queensland, Australia"
0,11055,Keith MADDISON,Keith Maddison,,
