,player_id,player_name1,player_name2,birthday,birthplace
0,12301,Cyril FLINT,Cyril Flint,"Sunday, 10th March, 1901","Charters Towers, Queensland, Australia"
0,13346,Jack REDMOND,Jack Redmond,"Tuesday, 22nd January, 1907","Dubbo, New South Wales, Australia"
0,9143,Frank GRAY,Frank Gray,"Sunday, 22nd October, 1905","Glebe, New South Wales, Australia"
0,9302,Jim PARSONS,Jim Parsons,"Saturday, 17th October, 1903","Seven Hills, New South Wales, Australia"
0,9301,Sid HARRIS,Sid Harris,"Sunday, 5th August, 1906","Sydney, New South Wales, Australia"
0,9335,Arthur TOBY,Arthur Toby,"Wednesday, 12th August, 1903","Sydney, New South Wales, Australia"
0,9334,George HARRIS,George Harris,,
0,13100,George McGEE,George McGee,"Saturday, 24th October, 1903",
0,9361,Reg RUE,Reg Rue,"Saturday, 31st October, 1903","Cobar, New South Wales, Australia"
0,9297,Bill MAIZEY,Bill Maizey,"Monday, 28th December, 1903","Balmain, New South Wales, Australia"
0,9319,Norman FITZPATRICK,Norman Fitzpatrick,"Thursday, 19th November, 1903",
0,52211,John WARD,John Ward,"Tuesday, 26th July, 1904","Ashfield, New South Wales, Australia"
0,9378,Vince HUGHES,Vince Hughes,"Friday, 13th July, 1906","Waterloo, New South Wales, Australia"
0,9308,Gordon McCAUGHEY,Gordon McCaughey,"Sunday, 23rd June, 1901","Fremantle, Western Australia, Australia"
0,9326,Reg McENCROE,Reg McEncroe,,
0,9293,Bill CULLEN,Bill Cullen,,
0,22390,John WOODS,John Woods,"Thursday, 4th August, 1904","Burwood, New South Wales, Australia"
0,9291,Frank BENNING,Frank Benning,"Sunday, 5th May, 1907","Gunnedah, New South Wales, Australia"
0,13921,Jack WOODS,Jack Woods,"Monday, 5th February, 1906","Sydney, New South Wales, Australia"
0,9296,F ROSS,F Ross,,
0,9330,Claude CARROLL,Claude Carroll,,
0,9337,Jack WUNSCH,Jack Wunsch,"Sunday, 19th November, 1905","Wagga Wagga, New South Wales, Australia"
0,9312,P LITTLE,P Little,,
0,9314,Fred LIND,Fred Lind,"Thursday, 16th June, 1904","Marrickville, New South Wales, Australia"
0,11964,C WHELAN,C Whelan,,
0,17212,J McMAHON,J McMahon,,
0,9303,Tony RUSSELL,Tony Russell,"Sunday, 20th October, 1901","Balmain, New South Wales, Australia"
0,9315,Bill MELVILLE,Bill Melville,"Friday, 10th January, 1902","Redfern, New South Wales, Australia"
0,9306,Cecil JOHNSON,Cecil 'Charlie' Johnson,"Tuesday, 17th June, 1902","St Leonards, New South Wales, Australia"
0,13215,Thomas O'DONNELL,Thomas O'Donnell,"Friday, 1st June, 1900","Coogee, New South Wales, Australia"
0,9313,John McINTYRE,John McIntyre,"Monday, 16th July, 1906",
0,9407,Andy NICOL,Andy Nicol,1904,"Glasgow, City of Glasgow, Scotland"
0,9351,Pat McCORMACK,Pat McCormack,"Tuesday, 7th March, 1905","Dapto, New South Wales, Australia"
0,11852,R CONN,R Conn,,
0,13167,T NEWBY,T Newby,,
0,13290,Bill PHILLIPS,Bill Phillips,,
0,9342,Larry HEDGER,Larry Hedger,"Monday, 6th April, 1908",
0,9348,Frank MEIGHAN,Frank Meighan,"Saturday, 5th July, 1902","Mayfield, New South Wales, Australia"
0,9310,Frank SPILLANE,Frank Spillane,"Wednesday, 24th June, 1903","Balmain, New South Wales, Australia"
0,9316,A HARRY,A Harry,,
0,5809,Jack WHY,Jack Why,"Friday, 3rd April, 1903","Wellington, New South Wales, Australia"
0,5763,George TREWEEK,George Treweek,"Friday, 31st March, 1905","Adelong, New South Wales, Australia"
0,12189,A FALCONER,A Falconer,,
0,13062,E MURRAY,E Murray,,
0,9329,Joe MONTGOMERY,Joe Montgomery,"Saturday, 11th May, 1901","St Leonards, New South Wales, Australia"
0,9317,Reg WILLIAMS,Reg Williams,,
0,9324,Jack HOLMES,Jack Holmes,"Sunday, 11th December, 1904","Glebe, New South Wales, Australia"
0,13283,Jack PETERSON,Jack Peterson,"Saturday, 18th October, 1902","Sydney, New South Wales, Australia"
0,9370,Bill WIGGINS,Bill Wiggins,,
0,9320,W O'SHEA,W O'Shea,,
0,9323,Harry OWEN,Harry 'Pommy' Owen,"Friday, 7th July, 1905","Manchester, Greater Manchester, England"
0,9321,George HALL,George Hall,"Sunday, 17th September, 1905",
0,9380,Alfred WINCOTE,Alfred Wincote,"Friday, 12th September, 1902","Balmain, New South Wales, Australia"
0,9338,J REEVES,J Reeves,,
0,12206,Arthur TENNANT,Arthur Tennant,"Tuesday, 15th April, 1902","Balmain, New South Wales, Australia"
0,9327,Edward WYNTER,Edward Wynter,"Thursday, 11th August, 1904","Taree, New South Wales, Australia"
0,12375,H GILMORE,H Gilmore,,
0,9424,Jack SPROUSTER,Jack Sprouster,"Thursday, 14th August, 1902","St Leonards, New South Wales, Australia"
0,9400,Les CARROLL,Les Carroll,"Sunday, 26th November, 1905","St Leonards, New South Wales, Australia"
0,13152,Hector McQUARRIE,Hector McQuarrie,"Monday, 15th December, 1902","Balmain, New South Wales, Australia"
0,9377,Arthur CONNOR,Arthur Connor,"Monday, 4th December, 1905","Murwillumbah, New South Wales, Australia"
0,9472,Charles ROWLEY,Charles Rowley,"Friday, 12th October, 1906","Rylstone, New South Wales, Australia"
0,9328,Don WATERS,Don Waters,,
0,11965,Rodolph WHELDON,Rodolph 'Bones' Wheldon,"Friday, 3rd June, 1904","Stanmore, New South Wales, Australia"
0,9339,Joe FOLEY,Joe Foley,,
0,9332,Arthur WILLIAMS,Arthur 'Spider' Williams,"Tuesday, 8th April, 1902","Temora, New South Wales, Australia"
0,9331,Bill FLANAGAN,Bill Flanagan,"Friday, 7th September, 1906",
0,9402,Cecil RHODES,Cecil Rhodes,"Tuesday, 16th April, 1901","Burwood, New South Wales, Australia"
0,11757,Vic CATRIOS,Vic Catrios,"Monday, 24th August, 1903","Symi, South Aegean, Greece"
0,9366,J CAIRNS,J Cairns,,
0,9517,Charles McQUARRIE,Charles McQuarrie,"Wednesday, 20th September, 1905","Balmain, New South Wales, Australia"
0,13250,J PARSONS,J Parsons,,
0,9415,Vic WEBBER,Vic Webber,"Wednesday, 16th May, 1906","Maclean, New South Wales, Australia"
