,player_id,player_name1,player_name2,birthday,birthplace
0,5880,Bobby LULHAM,Bobby Lulham,"Tuesday, 2nd November, 1926",
0,10191,Morrie MURPHY,Morrie Murphy,,
0,5878,Bruce HOPKINS,Bruce Hopkins,"Saturday, 6th December, 1924",
0,12756,Bruce SMITH,Bruce Smith,"Friday, 24th December, 1926",
0,11606,Ray BOTHAM,Ray Botham,"Monday, 7th August, 1922",
0,10193,Reg COOK,Reg Cook,,
0,10219,Harry RYAN,Harry Ryan,"Sunday, 27th January, 1918","Pambula, New South Wales, Australia"
0,10208,Tommy GROGAN,Tommy Grogan,,
0,12631,Jack JAKEMAN,Jack Jakeman,"Tuesday, 13th January, 1925",
0,7531,Cec WATERS,Cec Waters,"Monday, 13th March, 1922","Kempsey, New South Wales, Australia"
0,10228,Joe CASEY,Joe Casey,"Friday, 18th November, 1927","Ballina, New South Wales, Australia"
0,10183,Bill BRAY,Bill Bray,"Sunday, 10th June, 1917",
0,4333,Jim WALSH,Jim Walsh,,
0,5854,Trevor EATHER,Trevor Eather,"Monday, 9th August, 1920","Boggabri, New South Wales, Australia"
0,10184,Mackie CAMPBELL,Mackie Campbell,,
0,10176,Merv GILLMER,Merv Gillmer,,
0,10214,Gary MADDRELL,Gary Maddrell,,
0,5886,Kevin HANSEN,Kevin Hansen,"Sunday, 23rd December, 1928",
0,12565,Pat HINES,Pat Hines,,
0,11737,Ern CANNON,Ern Cannon,,
0,10188,Colin SCHOMBERG,Colin Schomberg,,
0,10185,Oriel KENNERSON,Oriel Kennerson,,
0,3767,Mick MULLANE,Mick Mullane,,
0,10209,Len TORPY,Len Torpy,,
0,10203,Wally WOODWARD,Wally Woodward,"Monday, 13th March, 1922","Sydney, New South Wales, Australia"
0,10200,Edward HEARN,Edward 'Barney' Hearn,,
0,12682,George SAYWELL,George Saywell,,
0,10181,Tom PITMAN,Tom Pitman,,
0,10261,George ROBERTSON,George Robertson,,
0,5864,Noel PIDDING,Noel Pidding,"Wednesday, 13th July, 1927","Maitland, New South Wales, Australia"
0,10178,Ted BUTLER,Ted Butler,,
0,10177,Stan ROOT,Stan Root,"Thursday, 24th January, 1924","Newtown, New South Wales, Australia"
0,12666,Jim JOY,Jim Joy,,
0,10182,Greg DENNIS,Greg Dennis,,
0,10197,Jack DEVERY,Jack Devery,"Monday, 1st December, 1919","Tweed Heads, New South Wales, Australia"
0,5883,Les COWIE,Les Cowie,"Sunday, 17th May, 1925","Rockhampton, Queensland, Australia"
0,5872,Jack HOLLAND,Jack Holland,"Saturday, 19th August, 1922","Penshurst, New South Wales, Australia"
0,11689,Bob BURKE,Bob Burke,,
0,13042,William MULLANE,William Mullane,"Tuesday, 2nd September, 1924",
0,10192,Keith PRITCHARD,Keith Pritchard,,
0,13201,Jack O'BRIEN,Jack O'Brien,,
0,10220,Brian HOLMES,Brian Holmes,"Friday, 16th October, 1925",
0,5905,Gordon WILLOUGHBY,Gordon Willoughby,"Monday, 16th June, 1924","Burwood, New South Wales, Australia"
0,10444,Angus KELLOCK,Angus Kellock,,
0,10206,Ian VERRENDER,Ian Verrender,"Saturday, 14th August, 1926",
0,10218,Neville BRENNAN,Neville Brennan,"Sunday, 28th October, 1928",
0,10198,Kevin BRADY,Kevin Brady,"Wednesday, 25th June, 1924",
0,13132,V McLENNAN,V McLennan,,
0,10272,Pat MADDEN,Pat 'Pat' Madden,,
0,10194,Jack LANNON,Jack Lannon,,
0,11686,Fred BURGE,Fred Burge,,
0,5908,Ernie HAMMERTON,Ernie Hammerton,"Sunday, 12th June, 1927",
0,5892,Roy BULL,Roy Bull,"Wednesday, 12th June, 1929","Orange, New South Wales, Australia"
0,10196,George MORTON,George Morton,,
0,10195,Ted KEALY,Ted Kealy,,
0,5874,Vic BULGIN,Vic Bulgin,"Sunday, 27th November, 1927","Port Macquarie, New South Wales, Australia"
0,11908,R CROGHAN,R Croghan,,
0,12516,Jack HARTWELL JNR,Jack Hartwell Jnr,,
0,10233,Doug SPURWAY,Doug Spurway,"Saturday, 16th September, 1922","Ryde, New South Wales, Australia"
0,11527,Bob BAXTER,Bob Baxter,,
0,10205,Alan STOLZENHEIM,Alan Stolzenheim,,
0,12041,Ewen DAVIES,Ewen Davies,,
0,10204,Ernie MORT,Ernie Mort,,
0,10222,Charles ROBINSON,Charles 'Chicka' Robinson,,
0,10216,Don MATHESON,Don Matheson,,
0,12710,Jack SEYMOUR,Jack Seymour,,
0,10207,Morry MASON,Morry Mason,"Saturday, 14th June, 1919","Crows Nest, New South Wales, Australia"
0,11539,Robert BECKHOUSE,Robert Beckhouse,,
0,12123,Reg DOUGHTY,Reg Doughty,,
0,11648,John BROLLY,John Brolly,,
0,10241,Harry WORT,Harry 'Harvey' Wort,"Saturday, 15th December, 1923","Sydney, New South Wales, Australia"
0,10211,Alec JOHNSTON,Alec Johnston,"Tuesday, 24th March, 1925","Sydney, New South Wales, Australia"
0,10254,Jack MELVILLE,Jack 'Ox' Melville,"Friday, 11th February, 1921","Sydney, New South Wales, Australia"
0,10295,Max WILSON,Max Wilson,,
0,10286,Vince SOORLEY,Vince Soorley,"Sunday, 16th July, 1922",
0,12687,Don SCHILLING,Don Schilling,,
0,10215,Tom JENSEN,Tom Jensen,,
0,4400,Ron SMITH,Ron Smith,,
0,10287,Ron BEAUMONT,Ron Beaumont,"Monday, 30th January, 1928",
0,5860,Johnny GRAVES,Johnny 'Whacka' Graves,"Tuesday, 19th January, 1926","Maitland, New South Wales, Australia"
0,10285,Jack LACKEY,Jack Lackey,1924,"Ashfield, New South Wales, Australia"
0,10231,K DOYLE,K Doyle,,
0,10217,Kevin HARMEY,Kevin Harmey,,
0,5906,Bernie DREW,Bernie Drew,"Sunday, 16th October, 1927",
0,10221,Kevin ABRAHAMSEN,Kevin Abrahamsen,"Monday, 4th July, 1927",
0,10275,Gordon HASSETT,Gordon Hassett,"Monday, 19th September, 1927",
0,10245,Peter McLEAN,Peter McLean,"Monday, 12th January, 1925","North Sydney, New South Wales, Australia"
0,10248,Jack FALLON,Jack Fallon,,
0,10274,Jack HUBBARD,Jack Hubbard,"Saturday, 26th January, 1924",
0,10237,Keith TULL,Keith Tull,,
0,10223,Jack OLIVE,Jack Olive,"Sunday, 12th October, 1924",
0,10225,Arthur CLIFFORD,Arthur Clifford,,
0,10224,Lew EVANS,Lew Evans,,
0,10229,Tom WEDESWEILER,Tom Wedesweiler,"Sunday, 29th May, 1921","St Marys, New South Wales, Australia"
0,10226,Geoff PULLEN,Geoff Pullen,"Tuesday, 4th August, 1925","Hurstville, New South Wales, Australia"
0,10283,Eddie ROBINSON,Eddie Robinson,,
0,10238,Milton ATKINSON,Milton Atkinson,"Saturday, 17th April, 1926","Paddington, New South Wales, Australia"
0,10319,Reg DONNELLY,Reg Donnelly,,
0,12526,Maurice HAYES,Maurice Hayes,"Monday, 22nd May, 1922","Dubbo, New South Wales, Australia"
0,12607,Jim HUNT,Jim Hunt,"Tuesday, 1st February, 1927",
0,11783,Jack CLARE,Jack Clare,"Tuesday, 17th June, 1924","Goulburn, New South Wales, Australia"
0,10230,Des BRYAN,Des Bryan,,
0,10246,Mick THORNTON,Mick Thornton,"Sunday, 23rd November, 1924","Uralla, New South Wales, Australia"
0,11628,John BRANNIGAN,John Brannigan,,
0,10244,Reg ANGUS,Reg Angus,"Tuesday, 26th February, 1924","Parkes, New South Wales, Australia"
0,12659,Bob JONES,Bob Jones,,
0,10232,Johnny ROBIN,Johnny Robin,"Sunday, 13th November, 1927","Sydney, New South Wales, Australia"
0,10235,Ted ROBINSON,Ted Robinson,"Tuesday, 25th October, 1921",
0,10240,Ted LEVY,Ted Levy,"Tuesday, 19th September, 1922",
0,10236,Rolf TRUDGETT,Rolf Trudgett,,"Young, New South Wales, Australia"
0,10280,Mick FAHEY,Mick Fahey,,
0,10247,Ritchie BURKE,Ritchie Burke,"Sunday, 12th December, 1926",
0,10449,Len JOHNSON,Len Johnson,,
0,5869,Clive CHURCHILL,Clive Churchill,"Friday, 21st January, 1927","Newcastle, New South Wales, Australia"
0,10242,Harry EMPTAGE,Harry Emptage,,
0,10251,George JARDINE,George Jardine,"Monday, 8th November, 1926","Helensburgh, New South Wales, Australia"
0,13261,Brian PAULIN,Brian Paulin,"Friday, 12th February, 1926",
0,10243,Len ALLMOND,Len 'Flight' Allmond,"Saturday, 12th September, 1925",
0,11733,Tom CAMERON,Tom Cameron,,
0,7534,Norm STRONG,Norm Strong,1929,"Sydney, New South Wales, Australia"
0,12149,James DUNWORTH,James Dunworth,"Thursday, 25th August, 1927","Neutral Bay, New South Wales, Australia"
