,player_id,player_name1,player_name2,birthday,birthplace
0,13044,Albert MULLER,Albert Muller,1889,"Balmain, New South Wales, Australia"
0,8723,Alex WILLIAMSON,Alex Williamson,"Saturday, 1st November, 1890",
0,12711,George SHALLER,George Shaller,"Tuesday, 24th January, 1882",
0,8750,Sam PERRY,Sam Perry,"Monday, 31st January, 1887","Dunedin, Otago, New Zealand"
0,8731,Eddie MANDIBLE,Eddie Mandible,"Monday, 11th May, 1885","Sydney, New South Wales, Australia"
0,8729,Ernie HUCKER,Ernie Hucker,"Friday, 3rd June, 1887","Waterloo, New South Wales, Australia"
0,8795,Peter BURGE,Peter Burge,"Friday, 15th February, 1884","Penrith, New South Wales, Australia"
0,3665,Con BYRNE,Con Byrne,"Friday, 7th March, 1884","Nelson, Nelson, New Zealand"
0,12804,Herbert KEEN,Herbert Keen,"Monday, 9th September, 1878","Sydney, New South Wales, Australia"
0,8733,Roy NORMAN,Roy Norman,"Sunday, 15th March, 1885","Petersham, New South Wales, Australia"
0,5404,Ray NORMAN,Ray Norman,"Wednesday, 10th October, 1888","Leichhardt, New South Wales, Australia"
0,8792,Alfred FERGUSON,Alfred Ferguson,"Tuesday, 16th December, 1879","Sydney, New South Wales, Australia"
0,8738,Rex NORMAN,Rex Norman,"Saturday, 8th August, 1891","Leichhardt, New South Wales, Australia"
0,8768,William THOMAS,William Thomas,"Saturday, 16th July, 1887","Liverpool, New South Wales, Australia"
0,8933,Henry BROWN,Henry Brown,,
0,8749,Mick MUGGIVAN,Mick Muggivan,"Friday, 22nd July, 1887","Paddington, New South Wales, Australia"
0,13265,Harry PEARCE,Harry Pearce,,
0,20781,? LANE,? Lane,,
0,8770,C MATHIESON,C Mathieson,,
0,12145,John DUNLOP,John Dunlop,"Wednesday, 14th September, 1887","Queanbeyan, New South Wales, Australia"
0,8745,W FRANKLIN,W Franklin,,
0,11889,F COX,F Cox,,
0,11747,George CARRUTHERS,George Carruthers,"Saturday, 21st June, 1890","Glebe, New South Wales, Australia"
0,21274,J JAMES,J James,,
0,14199,Joe DAVIDSON,Joe Davidson,1884,"Brisbane, Queensland, Australia"
0,12618,Dick HYLAND,Dick Hyland,"Sunday, 31st January, 1892","Balmain, New South Wales, Australia"
0,8753,Frank LADNER,Frank Ladner,"Saturday, 21st November, 1885","Thames, Coromandel Peninsula, New Zealand"
0,14201,? STUART,? Stuart,,
0,11775,Alfred CHIPPERFIELD,Alfred Chipperfield,"Sunday, 26th September, 1886","Ashfield, New South Wales, Australia"
0,13216,James OGILVIE,James Ogilvie,"Sunday, 1st June, 1890","Junee, New South Wales, Australia"
0,13457,Percy BRISCOE,Percy Briscoe,"Wednesday, 4th June, 1890","Glebe, New South Wales, Australia"
0,12781,Sydney SPARROW,Sydney Sparrow,,"Parkes, New South Wales, Australia"
0,8757,William HAYES,William Hayes,,
0,8754,James MOGAN,James Mogan,,
0,13030,Cyril MORRIS,Cyril Morris,"Sunday, 6th May, 1888","Sydney, New South Wales, Australia"
0,8758,John CAMPBELL,John Campbell,"Monday, 22nd July, 1889","Penrith, New South Wales, Australia"
0,8761,Bernard NORMAN,Bernard Norman,"Thursday, 3rd January, 1884","Parramatta, New South Wales, Australia"
0,13468,William STUART,William 'Dukey' Stuart,"Tuesday, 9th September, 1884",
0,12747,Ted SLINGSBY,Ted Slingsby,"Wednesday, 20th August, 1890","Glebe, New South Wales, Australia"
0,11426,Horace ALDERSON,Horace Alderson,"Thursday, 17th October, 1889","Alexandria, New South Wales, Australia"
0,13834,Thomas JOHNS,Thomas 'Tim' Johns,"Tuesday, 28th September, 1880","Plymouth, Devon, England"
0,8752,Tom FAUNCE,Tom Faunce,1889,"Cooma, New South Wales, Australia"
0,5393,Charles FRASER,Charles Fraser,"Wednesday, 11th January, 1893","Balmain, New South Wales, Australia"
0,12960,Oscar MANWARING,Oscar Manwaring,"Thursday, 19th June, 1890","Redfern, New South Wales, Australia"
0,8829,Percy LILLYMAN,Percy Lillyman,"Saturday, 22nd March, 1890","Barcaldine, Queensland, Australia"
0,8866,George PATERSON,George 'Prim' Paterson,"Saturday, 29th October, 1887","Kempsey, New South Wales, Australia"
0,8759,Leslie CODY,Leslie Cody,"Friday, 11th October, 1889",
0,13082,D McDONALD,D McDonald,,
0,51763,Gilbert SCOTT,Gilbert Scott,"Monday, 21st May, 1883","Marrickville, New South Wales, Australia"
0,8772,Reg BALDOCK,Reg Baldock,"Tuesday, 12th January, 1886",
0,8762,James McPHERSON,James McPherson,"Sunday, 19th October, 1884","Annandale, New South Wales, Australia"
0,12128,Tom DOWSWELL,Tom Dowswell,"Sunday, 2nd June, 1889","Concord, New South Wales, Australia"
0,12530,Frank HEALEY,Frank Healey,"Monday, 31st August, 1885",
0,52170,Ed McGUINNESS,Ed McGuinness,,
0,11382,F McKAY,F McKay,,
0,11383,L BOYD,L Boyd,,
0,8767,Charles SPLATT,Charles Splatt,"Friday, 3rd April, 1885","Glebe, New South Wales, Australia"
0,13256,J PATTERSON,J Patterson,,
0,8820,Eddie WHITE,Eddie White,"Tuesday, 8th May, 1883","Paddington, New South Wales, Australia"
0,11780,Frank TWISS,Frank Twiss,,
0,20785,Thomas McEVOY,Thomas McEvoy,"Sunday, 3rd May, 1891","Redfern, New South Wales, Australia"
0,21275,Fred DONAHUE,Fred Donahue,"Monday, 20th June, 1887","Sydney, New South Wales, Australia"
0,8648,Selby McFARLANE,Selby McFarlane,"Tuesday, 4th August, 1891","Crookwell, New South Wales, Australia"
0,8791,George McFARLANE,George McFarlane,"Tuesday, 30th April, 1889","Crookwell, New South Wales, Australia"
0,21276,John MIDDLEMASS,John 'Peter' Middlemass,1883,"Newtown, New South Wales, Australia"
0,21277,J RYAN,J Ryan,,
0,12681,Len SAWYER,Len Sawyer,,
0,12238,James TRAVERS,James Travers,"Tuesday, 23rd January, 1883",
0,20786,J CUSACK,J Cusack,,
0,12583,Snowy HOLLAND,Snowy Holland,"Saturday, 5th April, 1890",
