,player_id,player_name1,player_name2,birthday,birthplace
0,9020,Norm PROCTOR,Norm Proctor,1893,"Forbes, New South Wales, Australia"
0,9013,Bill BENSON,Bill Benson,"Sunday, 19th March, 1893",
0,5729,Reg LATTA,Reg Latta,"Thursday, 25th February, 1897","Balmain, New South Wales, Australia"
0,11460,Harold ANGUS,Harold Angus,"Wednesday, 21st September, 1892","Sydney, New South Wales, Australia"
0,8991,Alec JOHNSTON,Alec Johnston,,
0,8967,James HEANEY,James Heaney,"Tuesday, 1st January, 1895","Sydney, New South Wales, Australia"
0,5728,Harry CAPLES,Harry Caples,"Friday, 4th February, 1898","Bathurst, New South Wales, Australia"
0,8988,Robert GOUGH,Robert Gough,"Friday, 28th December, 1894","Newtown, New South Wales, Australia"
0,9050,Tas JONES,Tas Jones,"Friday, 7th April, 1893","Launceston, Tasmania, Australia"
0,8968,Thomas DAGG,Thomas Dagg,"Friday, 3rd March, 1893","Newtown, New South Wales, Australia"
0,8965,Ted NICHOLLS,Ted Nicholls,,
0,8976,Albert PHELPS,Albert Phelps,,
0,12894,George LINDSAY,George Lindsay,,
0,9049,Henry DEEBLE,Henry Deeble,,
0,8969,George MOORE,George Moore,,
0,8971,Lawrie MAYO,Lawrie Mayo,"Sunday, 29th September, 1889","St Leonards, New South Wales, Australia"
0,5400,Duncan THOMPSON,Duncan Thompson,"Tuesday, 19th February, 1895","Ipswich, Queensland, Australia"
0,8978,William GILLESPIE,William Gillespie,"Thursday, 22nd November, 1894","Surry Hills, New South Wales, Australia"
0,13342,Bill RAYMOND,Bill Raymond,,
0,8970,Alick WICKHAM,Alick Wickham,"Tuesday, 1st June, 1886",Solomon Islands
0,12936,C MACKEY,C Mackey,,
0,8986,Jack ASHLEY,Jack Ashley,"Wednesday, 14th May, 1890",
0,20826,L DICKSON,L Dickson,,
0,12954,Francis MALE,Francis Male,"Sunday, 6th July, 1890",
0,8980,Alexander McPHERSON,Alexander 'Barney' McPherson,"Sunday, 16th July, 1893","Queanbeyan, New South Wales, Australia"
0,8981,Francis MOONEY,Francis Mooney,"Friday, 4th October, 1895","Brisbane, Queensland, Australia"
0,11842,Denis COMERFORD,Denis Comerford,"Thursday, 17th December, 1896","Glebe, New South Wales, Australia"
0,9027,Eddie GALLAGHER,Eddie Gallagher,1896,"Glebe, New South Wales, Australia"
0,9014,Laidley BURGE,Laidley Burge,"Friday, 4th December, 1896","Sydney, New South Wales, Australia"
0,51768,Arthur CARROLL,Arthur 'Asher' Carroll,"Friday, 25th March, 1892","Surry Hills, New South Wales, Australia"
0,12876,Hector LEE,Hector Lee,"Friday, 31st January, 1890","Redfern, New South Wales, Australia"
0,9007,Jack McARTHUR,Jack McArthur,,
0,52184,Len BRYANT,Len Bryant,"Wednesday, 4th March, 1891","Tamworth, New South Wales, Australia"
0,12590,R HOUGH,R Hough,,
0,8984,Con CROGHAN,Con Croghan,,
0,9038,William COCKBURN,William Cockburn,"Friday, 16th July, 1897","Waterloo, New South Wales, Australia"
0,20872,Stan LANGLEY,Stan Langley,"Tuesday, 1st September, 1896","Granville, New South Wales, Australia"
0,12799,J KEARNS,J Kearns,,
0,11790,Ernest CLAYTON,Ernest Clayton,"Wednesday, 2nd September, 1885","North Sydney, New South Wales, Australia"
0,12622,Charlie IRISH,Charlie Irish,"Friday, 2nd November, 1888","Ashfield, New South Wales, Australia"
0,8994,Gordon VAUGHAN,Gordon Vaughan,"Saturday, 21st May, 1898",
0,20873,Fred LARGE,Fred Large,"Tuesday, 6th March, 1888","Junee, New South Wales, Australia"
0,8992,Richard SWANSON,Richard 'Dicky' Swanson,"Tuesday, 15th August, 1893","Hurstville, New South Wales, Australia"
0,51766,Eric DENNIS,Eric Dennis,"Monday, 27th February, 1893","Burwood, New South Wales, Australia"
0,9041,Roy IDE,Roy Ide,1899,"St Peters, New South Wales, Australia"
0,13835,E JOHNSON,E Johnson,,
