,player_id,player_name1,player_name2,birthday,birthplace
0,843,Adrian MORLEY,Adrian Morley,"Tuesday, 10th May, 1977","Salford, Greater Manchester, England"
0,2298,Trent LEIS,Trent Leis,"Friday, 18th November, 1977",
0,123,Matt BOWEN,Matt Bowen,"Tuesday, 9th March, 1982","Cairns, Queensland, Australia"
0,737,Steve BELL,Steve Bell,"Friday, 28th May, 1976","Rockhampton, Queensland, Australia"
0,159,Sione FAUMUINA,Sione Faumuina,"Friday, 27th March, 1981","Auckland, Auckland, New Zealand"
0,765,Mark RIDDELL,Mark Riddell,"Tuesday, 9th December, 1980","Sydney, New South Wales, Australia"
0,1605,Ryan O'HARA,Ryan O'Hara,"Monday, 18th August, 1980","Sydney, New South Wales, Australia"
0,3138,Sam MURPHY,Sam Murphy,"Wednesday, 3rd June, 1981",
0,2350,Ben JEFFRIES,Ben Jeffries,"Thursday, 4th September, 1980",Australia
0,2094,Motu TONY,Motu Tony,"Friday, 29th May, 1981","Apia, Apia, Samoa"
0,2295,Ben BLACK,Ben Black,"Wednesday, 29th April, 1981",
0,3143,Tarin BRADFORD,Tarin Bradford,"Thursday, 22nd May, 1980",
0,126,Chris SHEPPARD,Chris Sheppard,"Monday, 16th March, 1981","Mareeba, Queensland, Australia"
0,116,Corey PARKER,Corey Parker,"Wednesday, 5th May, 1982","Brisbane, Queensland, Australia"
0,844,Michael CROCKER,Michael Crocker,"Saturday, 21st June, 1980","Sydney, New South Wales, Australia"
0,1616,Clint NEWTON,Clint Newton,"Thursday, 18th June, 1981","Myrtle Beach, South Carolina, United States of America"
0,2300,Chris MUCKERT,Chris Muckert,"Saturday, 24th January, 1981","Toowoomba, Queensland, Australia"
0,2767,Hassan SALEH,Hassan Saleh,"Saturday, 27th October, 1979",
0,2311,Makasini RICHTER,Makasini Richter,"Thursday, 21st June, 1979","Nuku'alofa, Tonga"
0,155,Todd BYRNE,Todd Byrne,"Sunday, 16th July, 1978","Sydney, New South Wales, Australia"
0,3739,Monah ELAHMAD,Monah Elahmad,"Friday, 28th January, 1977",
0,2292,Scott McLEAN,Scott McLean,"Monday, 30th March, 1981","Nepean, New South Wales, Australia"
0,2293,Sam OBST,Sam Obst,"Wednesday, 26th November, 1980",
0,2294,Michael KORKIDAS,Michael Korkidas,"Monday, 12th January, 1981","Sydney, New South Wales, Australia"
0,2304,Mark CAPELIN,Mark Capelin,"Sunday, 2nd July, 1978",
0,327,Luke ROONEY,Luke Rooney,"Sunday, 16th January, 1983","Sydney, New South Wales, Australia"
0,838,Joel MONAGHAN,Joel Monaghan,"Thursday, 22nd April, 1982","Canberra, Australian Capital Territory, Australia"
0,2310,Jamie RUSSO,Jamie Russo,"Thursday, 16th April, 1981",
0,137,Micheal LUCK,Micheal Luck,"Wednesday, 21st April, 1982","Gatton, Queensland, Australia"
0,2314,Steve CAREW,Steve Carew,"Monday, 17th July, 1978",
0,1593,Trent CLAYTON,Trent Clayton,"Sunday, 24th May, 1981","North Sydney, New South Wales, Australia"
0,2315,Nick BRADLEY-QALILAWA,Nick Bradley-Qalilawa,"Friday, 28th March, 1980",
0,2316,Luke ISAKKA,Luke Isakka,"Saturday, 1st November, 1980","Sydney, New South Wales, Australia"
0,2317,Brent GROSE,Brent Grose,"Tuesday, 11th September, 1979","Bulli, New South Wales, Australia"
0,814,Willie MANU,Willie Manu,"Thursday, 20th March, 1980","Hornsby, New South Wales, Australia"
0,2768,Wise KATIVERATA,Wise Kativerata,"Monday, 3rd January, 1977",
0,2820,Paul SHEEDY,Paul 'Olly' Sheedy,"Monday, 16th February, 1981",
0,2821,Royce SIMMS,Royce Simms,"Tuesday, 18th April, 1978",
0,2822,Danny SULLIVAN,Danny Sullivan,"Monday, 4th January, 1982",
0,162,Iafeta PALEA'AESINA,Iafeta Palea'aesina,"Wednesday, 10th February, 1982","Auckland, Auckland, New Zealand"
0,1580,Matt JOBSON,Matt Jobson,"Wednesday, 1st October, 1980","Maitland, New South Wales, Australia"
0,2840,Darren PORTER,Darren Porter,"Wednesday, 2nd August, 1972",
0,1579,Ben REYNOLDS,Ben Reynolds,"Thursday, 7th January, 1982","Lithgow, New South Wales, Australia"
0,299,Paul GALLEN,Paul Gallen,"Friday, 14th August, 1981","Sydney, New South Wales, Australia"
0,3266,Michael RYAN,Michael Ryan,"Saturday, 9th May, 1981","Ipswich, Queensland, Australia"
0,824,Michael MONAGHAN,Michael Monaghan,"Tuesday, 13th May, 1980","Canberra, Australian Capital Territory, Australia"
0,762,John MORRIS,John Morris,"Tuesday, 29th July, 1980","Scone, New South Wales, Australia"
0,3098,Robbie DUFFY,Robbie Duffy,"Wednesday, 7th May, 1980",
0,3124,Keiran KERR,Keiran Kerr,"Monday, 8th October, 1979","Sutherland, New South Wales, Australia"
0,2421,Mark O'HALLORAN,Mark O'Halloran,"Friday, 6th March, 1981","Sydney, New South Wales, Australia"
0,1915,Nathan TUTT,Nathan Tutt,"Wednesday, 23rd January, 1980","Hornsby, New South Wales, Australia"
0,3101,George GATIS,George Gatis,"Saturday, 25th March, 1978","Townsville, Queensland, Australia"
0,18078,Anthony SEUSEU,Anthony Seuseu,"Saturday, 24th March, 1979",
0,108,Brent TATE,Brent Tate,"Wednesday, 3rd March, 1982","Roma, Queensland, Australia"
0,3103,Jarrad LAWRENCE,Jarrad Lawrence,"Saturday, 14th May, 1977",
