,player_id,player_name1,player_name2,birthday,birthplace
0,11683,Geoff BULTITUDE,Geoff Bultitude,,
0,13206,Paul O'BRIEN,Paul O'Brien,,
0,11579,Glen BISHOP,Glen Bishop,"Sunday, 26th August, 1956",
0,11873,Peter COOTES,Peter Cootes,,
0,3881,Ian THOMSON,Ian Thomson,"Wednesday, 16th May, 1956","Sydney, New South Wales, Australia"
0,12660,Bob JONES,Bob Jones,"Monday, 24th May, 1954",
0,944,Dane SORENSEN,Dane Sorensen,"Tuesday, 4th October, 1955","Auckland, Auckland, New Zealand"
0,13021,Manfred MOORE,Manfred Moore,"Friday, 22nd December, 1950","Martinez, California, United States of America"
0,938,Gavin MILLER,Gavin Miller,"Monday, 4th January, 1960","Inverell, New South Wales, Australia"
0,3894,Ron PILON,Ron Pilon,"Saturday, 21st February, 1953",
0,3787,Bruce GIBBS,Bruce Gibbs,,
0,12159,Geoff EDWARDS,Geoff Edwards,,
0,6089,Michael CRONIN,Michael 'Crow' Cronin,"Thursday, 28th June, 1951","Kiama, New South Wales, Australia"
0,1552,Graham QUINN,Graham Quinn,"Sunday, 13th December, 1953",
0,3907,John RYAN,John Ryan,"Wednesday, 29th December, 1948","Wahroonga, New South Wales, Australia"
0,3987,Lee POMFRET,Lee Pomfret,"Sunday, 8th December, 1957","Canterbury, New South Wales, Australia"
0,1555,Paul MERLO,Paul Merlo,"Friday, 8th April, 1955",
0,1523,Craig YOUNG,Craig Young,"Monday, 25th June, 1956","Wollongong, New South Wales, Australia"
0,13353,Jim REYNOLDS,Jim Reynolds,,
0,3852,Kevin DANN,Kevin 'Stan' Dann,"Saturday, 5th April, 1958","Balmain, New South Wales, Australia"
0,11364,Jim HINDMARSH,Jim Hindmarsh,"Friday, 11th April, 1952","Bowral, New South Wales, Australia"
0,4108,Richard COOKE,Richard Cooke,,
0,11690,Bernie BURKE,Bernie Burke,,
0,3921,Ross CALE,Ross Cale,"Sunday, 10th October, 1954",
0,11361,Greg OWENS,Greg Owens,,
0,13111,Rod McGREGOR,Rod McGregor,,
0,4010,Bill HILLIARD,Bill Hilliard,"Thursday, 20th September, 1951",
0,3813,Gary SPEARS,Gary Spears,"Thursday, 25th July, 1957",
0,3922,Wayne SPRINGALL,Wayne Springall,"Sunday, 23rd September, 1956",
0,1534,Phil SIGSWORTH,Phil Sigsworth,"Saturday, 31st January, 1959",
0,3900,Mark O'BRIEN,Mark O'Brien,"Wednesday, 27th May, 1959",
0,3824,Rex WILLIAMS,Rex Williams,"Saturday, 9th July, 1955",
0,3771,Garry CAMERON,Garry 'Rusty' Cameron,"Friday, 19th February, 1954","Newcastle, New South Wales, Australia"
0,12194,Bob TABER,Bob Taber,"Monday, 8th August, 1955",
0,2039,Simon BOOTH,Simon Booth,"Friday, 5th October, 1956",
0,11363,George LONGHURST,George Longhurst,,
0,3983,David ADAMS,David Adams,,
0,11360,Steve BUTLER,Steve Butler,1953,
0,13233,Vince O'SULLIVAN,Vince O'Sullivan,,
0,11608,Ken BOURKE,Ken Bourke,"Thursday, 13th November, 1958",
0,11528,Graham BEAMES,Graham Beames,,
0,11646,Pat BRODERICK,Pat Broderick,,
0,12228,Richard TONGUE,Richard Tongue,,
0,1518,Greg BRENTNALL,Greg Brentnall,"Wednesday, 5th December, 1956","Wagga Wagga, New South Wales, Australia"
0,12329,Gary FRAZIER,Gary Frazier,,
0,12167,Terry ELFORD,Terry Elford,,
0,3783,Peter ROWLES,Peter Rowles,"Tuesday, 18th November, 1952","Wollongong, New South Wales, Australia"
0,11430,Dave ALLISON,Dave Allison,1957,
0,12796,Ray KEAR,Ray Kear,,
0,13306,Ken POTTER,Ken Potter,,
0,3913,John ADAM,John Adam,"Saturday, 22nd October, 1955",
0,1556,Don McKINNON,Don McKinnon,"Friday, 29th April, 1955","Sydney, New South Wales, Australia"
0,28012,Robert SULLIVAN,Robert Sullivan,,
0,13144,Mick McNAMARA,Mick McNamara,,
0,3889,Graham FAUX,Graham Faux,"Monday, 12th March, 1956",
0,11574,Brendan BILLINGHAM,Brendan Billingham,,
0,3830,David SINCLAIR,David Sinclair,"Wednesday, 31st July, 1957",
0,3870,Pat CUDMORE,Pat Cudmore,"Wednesday, 25th July, 1956",
0,3792,Peter MORTIMER,Peter 'Parrot' Mortimer,"Sunday, 22nd December, 1957",
0,12537,Brian HENDERSON,Brian Henderson,,
0,13338,Peter RAPER,Peter Raper,"Sunday, 7th July, 1957",
0,13244,Genaro PANZARINO,Genaro Panzarino,,
0,12999,Ian MILLER,Ian Miller,,
0,13091,Neil McDOWELL,Neil McDowell,,
0,6381,Jeff GRAYSHON,Jeff Grayshon,"Friday, 4th March, 1949",
0,28013,Ernie WANKA,Ernie Wanka,,
0,6351,David ECKERSLEY,David Eckersley,"Sunday, 10th October, 1948","Leigh, Greater Manchester, England"
0,3953,Grant JONES,Grant Jones,"Friday, 27th June, 1958",
0,3954,Jim SWIFT,Jim Swift,"Tuesday, 20th July, 1954",
0,3978,Aub LE BROCQ,Aub Le Brocq,"Thursday, 17th July, 1958","Tamworth, New South Wales, Australia"
0,3796,Geoff ROBINSON,Geoff 'Robbo' Robinson,"Saturday, 14th December, 1957","Sydney, New South Wales, Australia"
0,3939,Tas BAITIERI,Tas Baitieri,"Sunday, 14th July, 1957",Australia
0,3817,Ossie WELSH,Ossie Welsh,,
0,12180,Col ENSOR,Col Ensor,,
0,1522,Bob COOPER,Bob Cooper,"Wednesday, 31st August, 1955","Sydney, New South Wales, Australia"
0,4064,Jeff HUNT,Jeff Hunt,"Sunday, 18th January, 1959",
0,11368,Peter NINNESS,Peter Ninness,,
0,3869,Paul KEOGH,Paul Keogh,,
0,3784,Alan NEIL,Alan 'Bloodnut' Neil,"Sunday, 27th January, 1957","Sydney, New South Wales, Australia"
0,13060,Terry MURPHY,Terry Murphy,"Sunday, 1st December, 1957",
0,3439,Arthur KITINAS,Arthur Kitinas,"Sunday, 29th November, 1959",
0,4055,Richard QUINN,Richard Quinn,"Tuesday, 11th March, 1958",
0,3947,Chris MONTGOMERY,Chris Montgomery,"Tuesday, 1st July, 1958",
0,13404,Marshall ROGERS,Marshall Rogers,,
0,11903,Gary WALSH,Gary Walsh,,
0,13337,Gerard RAPER,Gerard Raper,"Sunday, 7th July, 1957",
0,13475,Cliff CARTWRIGHT,Cliff Cartwright,,
0,12705,Dave SEELIN,Dave Seelin,"Wednesday, 7th December, 1955",
0,28014,Steve McALPIN,Steve McAlpin,,
0,1250,Peter TUNKS,Peter Tunks,"Saturday, 30th August, 1958","Sydney, New South Wales, Australia"
0,1550,John COVENEY,John Coveney,"Monday, 6th October, 1958",
0,12111,Dennis DOBSON,Dennis Dobson,,
0,3842,Jim WALTERS,Jim Walters,"Saturday, 4th October, 1958",
0,3958,Greg COOK,Greg 'Cookie' Cook,"Friday, 25th May, 1956",
0,4001,Pat ENGLISH,Pat English,"Friday, 10th May, 1957",
0,11572,Tony BICKHOFF,Tony Bickhoff,,
0,4004,Chris LUCKMAN,Chris Luckman,"Tuesday, 13th August, 1957",
0,12164,Steve EISENHUTH,Steve Eisenhuth,,
0,12879,Peter LEMA,Peter Lema,,
0,12819,Dave KENNEDY,Dave Kennedy,,
