,player_id,player_name1,player_name2,birthday,birthplace
0,10985,Ken HAIMES,Ken Haimes,,
0,12906,John LOMAX,John Lomax,,
0,12075,Peter DAY,Peter Day,,
0,6045,Johnny RHODES,Johnny Rhodes,"Sunday, 14th March, 1948","Brisbane, Queensland, Australia"
0,11036,Ray CORCORAN,Ray Corcoran,"Thursday, 26th September, 1946","Stones Corner, Queensland, Australia"
0,11045,Terry REYNOLDS,Terry Reynolds,"Tuesday, 27th January, 1948",
0,44821,John KAY,John Kay,,
0,6036,Tony BRANSON,Tony Branson,"Thursday, 18th December, 1947","Nowra, New South Wales, Australia"
0,6061,Phil HAWTHORNE,Phil Hawthorne,"Sunday, 24th October, 1943","Newcastle, New South Wales, Australia"
0,6027,John WITTENBERG,John Wittenberg,"Monday, 2nd October, 1939","Wide Bay, Queensland, Australia"
0,14187,Bill SCHULTZ,Bill Schultz,"Wednesday, 6th July, 1938",
0,10963,John WALKER,John Walker,"Monday, 3rd January, 1944",
0,10961,Apisai TOGA,Apisai Toga,"Tuesday, 24th November, 1942","Nadi, Fiji"
0,10951,Dan SHEARER,Dan Shearer,,
0,10959,Bernie PLATER,Bernie Plater,,
0,11035,John MAXWELL,John Maxwell,"Thursday, 28th August, 1947","Narrandera, New South Wales, Australia"
0,11048,Rod SMITH,Rod Smith,,
0,7443,Allan FITZGIBBON,Allan Fitzgibbon,,
0,10958,Peter PETERS,Peter Peters,"Tuesday, 10th June, 1947",
0,12102,Billy DENOON,Billy Denoon,"Sunday, 24th October, 1943",
0,10957,Howard WHITAKER,Howard Whitaker,,
0,11111,Norm POUNDER,Norm Pounder,"Friday, 25th April, 1947",
0,10968,Bob BROAD,Bob Broad,"Wednesday, 3rd May, 1950",
0,6014,Noel CAVANAGH,Noel Cavanagh,"Sunday, 29th March, 1942",
0,7454,Brian NORTON,Brian 'Chicka' Norton,"Wednesday, 27th December, 1944","North Sydney, New South Wales, Australia"
0,10986,Malcolm MOSS,Malcolm Moss,,
0,11019,Greg FRYER,Greg Fryer,"Thursday, 24th March, 1949","Darlinghurst, New South Wales, Australia"
0,12051,Ritchie DAVIES,Ritchie Davies,,
0,11556,Les BELL,Les Bell,,
0,10962,Joe ANNESLEY,Joe Annesley,,
0,39926,Gavin McLAUGHLIN,Gavin McLaughlin,,
0,10999,Denis O'CALLAGHAN,Denis O'Callaghan,"Monday, 29th May, 1939","Nyngan, New South Wales, Australia"
0,10969,Mike LEARY,Mike Leary,"Monday, 3rd April, 1944","Parkes, New South Wales, Australia"
0,12078,Peter WRIGHT,Peter Wright,,
0,11033,John CRAWFORD,John Crawford,,
0,12315,Brian FOSTER,Brian Foster,,
0,11001,Keith OUTTEN,Keith Outten,"Sunday, 25th May, 1947",
0,10973,Kevin GOGGINS,Kevin Goggins,,
0,10970,Mick ALCHIN,Mick Alchin,"Friday, 16th April, 1943","Cootamundra, New South Wales, Australia"
0,6071,Paul SAIT,Paul Sait,"Thursday, 4th September, 1947","Matraville, New South Wales, Australia"
0,10976,John MILLER,John Miller,1951,
0,10996,Dick HARRIS,Dick Harris,,
0,10971,Victor SPINK,Victor Spink,"Monday, 10th April, 1944",
0,11040,Doug KEMISTER,Doug Kemister,,
0,3554,John MONIE,John Monie,"Sunday, 6th October, 1946","Scone, New South Wales, Australia"
0,13085,John McDONALD,John McDonald,,
0,11802,Doug COLEMAN,Doug Coleman,,
0,3776,Barry PEARSON,Barry Pearson,,
0,13297,Gary PLATER,Gary Plater,"Monday, 19th January, 1948",
0,10989,Bob LANG,Bob Lang,,
0,10977,Dennis BRANDLEY,Dennis Brandley,,
0,10979,Terry PARKER,Terry Parker,"Wednesday, 19th October, 1949",
0,11071,Rod ELLIOTT,Rod Elliott,,
0,10983,Bill WALSH,Bill Walsh,"Sunday, 27th December, 1942","Arncliffe, New South Wales, Australia"
0,1126,Paul TAYLOR,Paul Taylor,,
0,13362,William RICHARDS,William Richards,,
0,10982,Alan GILL,Alan Gill,"Tuesday, 3rd May, 1949",
0,13168,Anthony NEWELL,Anthony Newell,,
0,12494,Robert HARDIE,Robert 'McGoo' Hardie,"Saturday, 23rd August, 1947",
0,10984,Boris STCHERBINA,Boris Stcherbina,,
0,10980,Ian McKECHNIE,Ian McKechnie,,
0,11027,Tony BRENTON,Tony Brenton,,
0,6066,Ray BRANIGHAN,Ray Branighan,"Friday, 5th December, 1947","Sydney, New South Wales, Australia"
0,11023,Peter DELANEY,Peter Delaney,,
0,11028,Mal McMARTIN,Mal McMartin,"Friday, 3rd March, 1944",
0,6111,John QUAYLE,John 'Cannon' Quayle,"Friday, 14th February, 1947","Walgett, New South Wales, Australia"
0,10995,Barry BOSS,Barry Boss,,
0,11079,Neville HORNERY,Neville 'The Hornet' Hornery,"Monday, 3rd May, 1948",
0,6298,Bill ROBINSON,Bill Robinson,"Wednesday, 8th August, 1934","Wigan, Greater Manchester, England"
0,11004,Peter FLANDERS,Peter Flanders,1950,"Macksville, New South Wales, Australia"
0,11182,Tony REID,Tony Reid,,
0,6108,Johnny MAYES,Johnny Mayes,"Tuesday, 29th April, 1947",
0,17058,John SMITH,John Smith,,
0,7742,Bill MULLINS,Bill Mullins,"Friday, 30th January, 1948","Campsie, New South Wales, Australia"
0,11010,Tim MURPHY,Tim Murphy,,
0,10991,Steve WINTER,Steve Winter,,
0,10993,Jim BRAGG,Jim Bragg,,
0,10992,John BAKER,John Baker,"Thursday, 10th January, 1946",
0,10997,Johnny FAIRNS,Johnny Fairns,,
0,11099,Norm THOMAS,Norm Thomas,"Wednesday, 7th January, 1948",
0,11470,Adrian ASTORQUIA,Adrian 'Storky' Astorquia,"Thursday, 28th October, 1943",
0,11575,Roger BILTON,Roger Bilton,,
0,11138,Des O'CONNOR,Des O'Connor,,
0,6076,Keith CAMPBELL,Keith Campbell,"Wednesday, 21st February, 1951",
0,30663,John STUART,John Stuart,"Wednesday, 1st July, 1942","Alexandria, New South Wales, Australia"
0,13147,Brian McPHERSON,Brian McPherson,,
0,11530,Ray BEATTIE,Ray Beattie,,
0,13130,Michael McLEAN,Michael McLean,,
0,12898,Graham LISLE,Graham Lisle,,
0,11072,John GREW,John Grew,,
0,11081,John TAPER,John Taper,,
0,11000,Russell AMATTO,Russell Amatto,,
0,12081,Mike WILEY,Mike Wiley,,
0,11288,Brian ROBERTSON,Brian Robertson,,
0,11293,Kevin GIBSON,Kevin Gibson,,
