,player_id,player_name1,player_name2,birthday,birthplace
0,12780,George SPACKMAN,George Spackman,1897,"Murrumburrah, New South Wales, Australia"
0,9055,Jim WARD,Jim Ward,1896,
0,9073,Mick RUSSELL,Mick Russell,"Sunday, 22nd January, 1893","Milton, New South Wales, Australia"
0,9071,Robert DUNWORTH,Robert Dunworth,"Tuesday, 10th March, 1896","Marrickville, New South Wales, Australia"
0,9070,Alf FAULL,Alf Faull,"Saturday, 7th November, 1896","Sydney, New South Wales, Australia"
0,9058,Percy UPHAM,Percy Upham,"Wednesday, 13th September, 1893","Bourke, New South Wales, Australia"
0,9062,Oscar SHIRLEY,Oscar Shirley,"Friday, 27th May, 1887","Paddington, New South Wales, Australia"
0,9061,Harold BAWDEN,Harold Bawden,"Saturday, 2nd December, 1893",
0,9209,Perc HORNE,Perc 'Grand Old Man' Horne,"Sunday, 25th May, 1890","Waterloo, New South Wales, Australia"
0,9064,W JOHNSON,W Johnson,,
0,12413,Jack GREENWOOD,Jack Greenwood,"Friday, 1st November, 1895","North Sydney, New South Wales, Australia"
0,9128,Stan KING,Stan King,"Sunday, 22nd March, 1896","Woollahra, New South Wales, Australia"
0,8182,Cecil THOMPSON,Cecil Thompson,,
0,9060,Rupert BURTON,Rupert Burton,"Friday, 30th November, 1894",
0,14203,Frank MAGUIRE,Frank Maguire,,
0,12720,Lionel SHEELEY,Lionel Sheeley,,
0,12951,John MAIN,John Main,"Sunday, 23rd October, 1892","Erskineville, New South Wales, Australia"
0,12979,Cecil MAUNDER,Cecil Maunder,1889,"Bombala, New South Wales, Australia"
0,16084,Arthur HANNAM,Arthur Hannam,"Tuesday, 20th November, 1894","Manly, New South Wales, Australia"
0,12162,Vince EDWARDS,Vince Edwards,"Monday, 4th July, 1898","Wollongong, New South Wales, Australia"
0,12277,C FINCH,C Finch,,
0,9044,Jim DUNWORTH,Jim Dunworth,"Thursday, 7th July, 1898","Marrickville, New South Wales, Australia"
0,9065,Jim CALLAGHAN,Jim Callaghan,1898,"Mosman, New South Wales, Australia"
0,9076,George HARRIS,George Harris,,
0,11992,Edward CUMMING,Edward Cumming,,
0,11786,Jack CLARK,Jack Clark,,
0,9067,Billy STIRTON,Billy Stirton,"Tuesday, 10th January, 1893","Dubbo, New South Wales, Australia"
0,9179,Edward CONNERTON,Edward Connerton,"Wednesday, 31st March, 1897","Sydney, New South Wales, Australia"
0,13115,A McGUIRE,A McGuire,,
0,12331,Wally FREEMAN,Wally Freeman,"Saturday, 29th June, 1889",
0,12596,Bill HUCKER,Bill Hucker,,
0,9101,Ernie SWINNERTON,Ernie Swinnerton,,
0,11785,Graham CLAREMONT,Graham Claremont,1901,"Broken Hill, New South Wales, Australia"
0,52919,Edward BENNETT,Edward Bennett,"Wednesday, 20th January, 1892","Currabubula, New South Wales, Australia"
0,11532,Walter BEAUMONT,Walter Beaumont,"Wednesday, 21st July, 1897","Leichhardt, New South Wales, Australia"
0,9084,Reg FUSEDALE,Reg Fusedale,,
0,11763,C CHAPMAN,C Chapman,,
0,12600,C HUGHES,C Hughes,,
0,9083,Gordon STETTLER,Gordon 'Lon' Stettler,"Tuesday, 13th March, 1900","Parramatta, New South Wales, Australia"
