,player_id,player_name1,player_name2,birthday,birthplace
0,12355,Bill GARVIN,Bill Garvin,,
0,10666,Paul PYERS,Paul 'Pope' Pyers,"Wednesday, 13th March, 1935",
0,12297,Kevin FLEMING,Kevin Fleming,"Thursday, 12th May, 1932",
0,5935,Henry HOLLOWAY,Henry Holloway,"Friday, 20th March, 1931","Sutherland, New South Wales, Australia"
0,7513,Barry NELSON,Barry 'Punchy' Nelson,"Saturday, 26th December, 1931",
0,32723,Ken MILLS,Ken Mills,,
0,11996,Ken WILLIAMS,Ken Williams,,
0,13076,Maurice McCLINTOCK,Maurice McClintock,1936,
0,12214,Johnny THOMPSON,Johnny 'Jack' Thompson,"Saturday, 24th January, 1931","Concord, New South Wales, Australia"
0,11486,Max BAILEY,Max Bailey,"Thursday, 25th February, 1932",
0,7540,Don FERGUSON,Don Ferguson,,
0,46567,Don GRAHAM,Don Graham,1933,"Blayney, New South Wales, Australia"
0,5898,Harold CROCKER,Harold Crocker,"Wednesday, 14th December, 1927","Brisbane, Queensland, Australia"
0,12758,Doug SMITH,Doug Smith,1934,
0,5911,Charlie GILL,Charlie Gill,"Tuesday, 2nd May, 1922","Leeton, New South Wales, Australia"
0,5946,Kevin O'BRIEN,Kevin 'Obie' O'Brien,"Tuesday, 22nd March, 1932",
0,12377,Keith GITTOES,Keith Gittoes,,
0,7468,Les BRENNAN,Les Brennan,"Saturday, 18th April, 1931",
0,12576,Jack HOLDEN,Jack Holden,,
0,11570,Owen BEVAN,Owen Bevan,,
0,12768,Bob SMITH,Bob Smith,,
0,13502,Bruce FLYNN,Bruce Flynn,,
0,7557,Alan WILSON,Alan Wilson,"Friday, 6th May, 1932",
0,13237,Kevin OWENS,Kevin Owens,1935,"Sydney, New South Wales, Australia"
0,12921,Bill LOWE,Bill Lowe,,
0,7459,Ray KELLY,Ray Kelly,,
0,11651,Paul BROUGHTON,Paul Broughton,"Tuesday, 3rd March, 1931",
0,5910,Rees DUNCAN,Rees Duncan,"Monday, 2nd November, 1931","Kurri Kurri, New South Wales, Australia"
0,12582,Kevin HONEYBROOK,Kevin Honeybrook,1929,
0,13118,Jim McINTYRE,Jim McIntyre,,
0,12478,Jim HAND,Jim Hand,,
0,7561,Frank LLOYD,Frank Lloyd,,
0,7500,Bill OWENS,Bill Owens,"Wednesday, 4th May, 1932","Camperdown, New South Wales, Australia"
0,12246,Bobby TUCKER,Bobby Tucker,"Sunday, 3rd May, 1936","Sydney, New South Wales, Australia"
0,12296,Jim FLEMING,Jim Fleming,"Friday, 18th October, 1935","Sydney, New South Wales, Australia"
0,13945,Arthur CLARKE,Arthur Clarke,,
0,12083,Ron DE COSTA,Ron De Costa,,
0,7532,Barry JACKSON,Barry Jackson,,
0,12955,Ray MALONEY,Ray Maloney,,
0,11568,Norm BERTRAND,Norm 'Tank' Bertrand,"Friday, 27th October, 1933",
0,7492,Glenn THORPE,Glenn Thorpe,"Sunday, 25th June, 1933",
0,12645,Johnny JOHNSTON,Johnny Johnston,,
0,12597,Keith HUDSON,Keith Hudson,,
0,11863,Charlie COOKSLEY,Charlie Cooksley,"Saturday, 18th November, 1933",
0,12358,Les GELFIUS,Les Gelfius,,
0,11451,Tom ANDERSON,Tom Anderson,,
0,14243,Ron SUDLOW,Ron 'Suds' Sudlow,"Thursday, 8th October, 1931",
0,13489,Cliff DUNN,Cliff Dunn,,
0,12657,Mal JONES,Mal Jones,,
0,7466,Bob HONEYSETT,Bob Honeysett,"Thursday, 24th May, 1934","Condobolin, New South Wales, Australia"
0,12684,John SCHAFER,John Schafer,,
0,32725,Jim PYNE,Jim Pyne,,
0,32726,Bruce BURNETT,Bruce Burnett,"Thursday, 7th December, 1933","Stanmore, New South Wales, Australia"
0,10475,Geoff WEEKES,Geoff Weekes,"Tuesday, 14th June, 1932",
0,5993,Bill CARSON,Bill Carson,"Sunday, 28th January, 1934","Bourke, New South Wales, Australia"
0,12362,Jack GIBSON,Jack Gibson,1933,"Summer Hill, New South Wales, Australia"
0,32724,B BYRNE,B Byrne,,
0,7530,Don BURGE,Don Burge,"Friday, 7th March, 1924",
0,12868,Frank LAWRENCE,Frank Lawrence,"Sunday, 30th June, 1929",
0,10554,Billy McNAMARA,Billy McNamara,"Friday, 23rd September, 1932",
0,7448,Malcolm CLIFT,Malcolm Clift,"Wednesday, 31st October, 1934","Canterbury, New South Wales, Australia"
0,11860,Peter CONSIDINE,Peter Considine,,
0,12760,Fred SMITH,Fred Smith,"Saturday, 9th August, 1930",
0,12082,Eddy WYNN,Eddy Wynn,"Friday, 16th March, 1928","Woonona, New South Wales, Australia"
0,12510,John HARRISON,John Harrison,,
0,12555,Dave HILL,Dave Hill,,
0,11766,John CHAPPLE,John Chapple,,
0,10594,Ray ALDRICH,Ray Aldrich,"Saturday, 6th July, 1935","Sydney, New South Wales, Australia"
0,11425,Gordon AISBETT,Gordon Aisbett,,
0,13053,Frank MURPHY,Frank Murphy,"Monday, 29th April, 1929","Bondi, New South Wales, Australia"
0,12407,Bob GRAY,Bob Gray,,
0,7487,Kevin DIETT,Kevin Diett,,
0,12387,Max GODFREY,Max Godfrey,"Friday, 26th October, 1928",
0,13065,Charlie McALPINE,Charlie McAlpine,"Sunday, 16th September, 1934",
0,10608,Bernie SEYMOUR,Bernie Seymour,"Wednesday, 18th May, 1932",
0,12491,Ernie HANSON,Ernie Hanson,,
0,12953,Ken MALBY,Ken Malby,,
0,13278,Sid PERT,Sid Pert,,
0,11595,Doug BOATWRIGHT,Doug Boatwright,,
0,7563,Bob SAIT,Bob Sait,"Wednesday, 28th November, 1934",
0,3733,Terry FEARNLEY,Terry Fearnley,"Friday, 21st July, 1933","Sydney, New South Wales, Australia"
0,12892,Neil LEYDON,Neil Leydon,"Monday, 21st March, 1932","Sydney, New South Wales, Australia"
0,943,Barry RUSSELL,Barry Russell,"Thursday, 11th January, 1934",
0,11778,Ray CHRISTOPHER,Ray Christopher,,
0,10606,Alan MASON,Alan Mason,"Tuesday, 3rd July, 1934","Balmain, New South Wales, Australia"
0,12885,Joe LESLIE,Joe Leslie,"Saturday, 10th September, 1932","Coonabarabran, New South Wales, Australia"
0,7511,Nick EVANS,Nick Evans,,
0,12878,Geoff LEE,Geoff Lee,,
0,12889,Hyman LEWIS,Hyman Lewis,"Thursday, 24th April, 1930",
0,13187,Vince NOLAN,Vince Nolan,,
0,11760,Ray CHADWICK,Ray Chadwick,"Tuesday, 15th October, 1935",
0,13375,Don ROACH,Don Roach,,
0,11961,Les WEATHERALL,Les Weatherall,,
0,7498,Bill BROWN,Bill Brown,"Saturday, 19th May, 1934","Sydney, New South Wales, Australia"
0,12229,Pat TOOHEY,Pat Toohey,"Thursday, 22nd November, 1934",
0,13266,Dave PEARSON,Dave Pearson,,
0,14237,K SMALL,K Small,,
0,7521,Bobby BUGDEN,Bobby 'Bugs' Bugden,"Tuesday, 25th February, 1936","Murwillumbah, New South Wales, Australia"
0,10783,Ray McDERMOTT,Ray McDermott,"Wednesday, 11th October, 1933","Sydney, New South Wales, Australia"
