,match_id,ref_id
0,8430,42226
0,8433,42158
0,8432,42348
0,8431,8789
0,8434,42226
0,8436,42158
0,8437,42348
0,8435,8789
0,8440,42158
0,8438,8789
0,8441,42348
0,8439,42225
0,8444,42228
0,8445,42158
0,8442,42348
0,8443,8789
0,8446,42228
0,8448,42158
0,8447,8789
0,8449,42348
0,8452,42226
0,8453,8789
0,8451,42228
0,8450,42231
0,8454,42231
0,8455,8789
0,8456,42232
0,8457,42348
0,8461,42229
0,8460,42348
0,8458,8789
0,8459,42226
0,8462,42226
0,8464,8789
0,8465,42348
0,8463,42233
0,8466,42226
0,8467,42348
0,8468,8789
0,8469,42233
0,8470,42231
0,8472,42226
0,8473,42348
0,8471,8789
0,8477,42348
0,8474,42226
0,8476,42228
0,8475,8789
0,8478,42231
0,8479,8789
0,8480,42228
0,8481,42348
0,8482,42234
0,8485,42232
0,8483,11397
0,8484,12451
