,match_id,ref_id
0,10639,5776
0,10640,42183
0,10637,42347
0,10641,13238
0,10638,42266
0,10642,42183
0,10643,42347
0,10645,13238
0,10646,42266
0,10644,5776
0,10647,42347
0,10648,13238
0,10651,42183
0,10649,42266
0,10650,5776
0,10652,42266
0,10656,42183
0,10653,13238
0,10654,5776
0,10655,42347
0,10657,42266
0,10658,42183
0,10659,42347
0,10661,5776
0,10660,13238
0,10664,5776
0,10662,13238
0,10663,42183
0,10666,42266
0,10665,42347
0,10670,5776
0,10671,13238
0,10667,42183
0,10668,42347
0,10669,42266
0,10673,42347
0,10674,42183
0,10675,13238
0,10672,42266
0,10676,5776
0,10679,13238
0,10680,42347
0,10677,42183
0,10681,42266
0,10678,5776
0,10682,5776
0,10686,42347
0,10683,13238
0,10685,42266
0,10684,42183
0,10688,5776
0,10690,13238
0,10687,42347
0,10689,42289
0,10691,42266
0,10692,42266
0,10696,13238
0,10695,42289
0,10693,5776
0,10694,42347
0,10701,42266
0,10700,42289
0,10697,13238
0,10698,42347
0,10699,5776
0,10704,13238
0,10702,42266
0,10703,42347
0,10706,42289
0,10705,5776
0,10708,42266
0,10711,42175
0,10707,42347
0,10710,42289
0,10709,13238
0,10715,42289
0,10716,13238
0,10712,42347
0,10713,42266
0,10714,5776
0,10720,42266
0,10718,42289
0,10717,5776
0,10719,42347
0,10721,13238
0,10722,42266
0,10723,5776
0,10726,42289
0,10725,42347
0,10724,13238
0,10727,42347
0,10728,5776
0,10729,42266
0,10730,5776
