,match_id,ref_id
0,5817,42077
0,5818,42098
0,5819,42063
0,5822,42071
0,5824,42066
0,5820,42078
0,5821,42147
0,5823,42090
0,5825,42077
0,5826,42098
0,5829,42090
0,5830,42071
0,5831,42078
0,5832,42147
0,5827,42063
0,5828,42066
0,5833,42090
0,5835,42063
0,5834,42066
0,5837,42078
0,5838,42098
0,5836,42077
0,5840,42147
0,5839,42071
0,5841,42077
0,5843,42071
0,5842,42098
0,5844,42078
0,5845,42147
0,5848,42090
0,5846,42066
0,5847,42063
0,5849,42077
0,5850,42063
0,5851,42066
0,5852,42090
0,5855,42092
0,5853,42147
0,5854,42071
0,5856,42098
0,5857,42066
0,5859,42090
0,5858,42147
0,5861,42092
0,5864,42077
0,5860,42071
0,5863,42098
0,5862,42063
0,5865,42066
0,5866,42098
0,5870,42063
0,5871,42092
0,5872,42147
0,5867,42071
0,5868,42077
0,5869,42090
0,5873,42090
0,5874,42066
0,5875,42063
0,5876,42147
0,5877,42098
0,5878,42071
0,5880,42092
0,5879,42077
0,5881,42063
0,5882,42071
0,5884,42098
0,5883,42066
0,5888,42147
0,5885,42090
0,5887,42077
0,5886,42092
0,5889,42071
0,5890,42063
0,5891,42090
0,5892,42077
0,5893,42071
0,5894,42147
0,5895,42092
0,5896,42098
0,5897,42147
0,5899,42098
0,5898,42066
0,5902,42077
0,5904,42092
0,5900,42071
0,5903,42090
0,5901,42063
0,5905,42077
0,5906,42071
0,5908,42098
0,5909,42147
0,5910,42092
0,5911,42066
0,5912,42090
0,5907,42063
0,5913,42147
0,5914,42063
0,5915,42071
0,5916,42092
0,5920,42090
0,5918,42077
0,5917,42066
0,5919,42098
0,5921,42077
0,5922,42092
0,5923,42147
0,5925,42098
0,5926,42071
0,5927,42063
0,5924,42066
0,5928,42090
0,5929,42063
0,5930,42090
0,5931,42066
0,5933,42098
0,5936,42071
0,5932,42147
0,5934,42142
0,5935,42092
0,5937,42092
0,5938,42063
0,5939,42066
0,5940,42147
0,5944,42142
0,5941,42098
0,5943,42090
0,5942,42071
0,5945,42063
0,5947,42092
0,5946,42071
0,5948,42066
0,5950,42098
0,5951,42147
0,5952,42077
0,5949,42078
0,5953,42098
0,5954,42071
0,5958,42077
0,5960,42147
0,5956,42142
0,5955,42078
0,5959,42066
0,5957,42092
0,5961,42147
0,5962,42071
0,5965,42142
0,5967,42098
0,5964,42097
0,5968,42078
0,5966,42092
0,5963,42066
0,5969,42147
0,5970,42142
0,5971,42098
0,5975,42092
0,5976,42078
0,5974,42071
0,5972,42097
0,5973,42066
0,5977,42077
0,5978,42147
0,5981,42092
0,5982,42142
0,5984,42078
0,5983,42071
0,5980,42098
0,5979,42066
0,5985,42077
0,5987,42147
0,5986,42098
0,5992,42142
0,5990,42071
0,5988,42066
0,5991,42092
0,5989,42078
0,5993,42077
0,5994,42077
0,5995,42071
0,5996,42077
0,5997,42098
0,5998,42077
0,5999,42077
