,match_id,ref_id
0,10147,42334
0,10148,42266
0,10149,42313
0,10146,42290
0,10151,42266
0,10153,42313
0,10150,42290
0,10152,42334
0,10154,42290
0,10156,42313
0,10157,42266
0,10155,42334
0,10158,42266
0,10159,42290
0,10161,42334
0,10160,42313
0,10164,42334
0,10162,42328
0,10163,42266
0,10165,42290
0,10166,42266
0,10167,42328
0,10168,42334
0,10169,42314
0,10171,42266
0,10172,42328
0,10170,42314
0,10173,42334
0,10174,42334
0,10176,42266
0,10177,42314
0,10175,42290
0,10179,42334
0,10180,42290
0,10181,42266
0,10178,9467
0,10183,42290
0,10184,42266
0,10182,42334
0,10185,9467
0,10187,42290
0,10189,9467
0,10186,42334
0,10188,42266
0,10190,42266
0,10193,42334
0,10192,42290
0,10191,9467
0,10197,42334
0,10196,13238
0,10194,42290
0,10195,42266
0,10198,13238
0,10201,42266
0,10199,42334
0,10200,42290
0,10202,42266
0,10203,42266
0,10204,42266
0,10205,42266
0,10206,42266
