,match_id,ref_id
0,10826,5776
0,10828,42347
0,10824,42175
0,10825,13238
0,10827,42266
0,10831,42266
0,10832,5776
0,10829,42175
0,10830,42347
0,10833,13238
0,10836,42347
0,10837,42266
0,10834,42175
0,10835,13238
0,10838,5776
0,10841,42175
0,10842,13238
0,10839,5776
0,10840,42266
0,10843,42347
0,10845,42347
0,10847,13238
0,10846,42266
0,10848,42175
0,10844,5776
0,10850,42266
0,10851,42347
0,10849,42175
0,10853,5776
0,10852,13238
0,10856,42266
0,10854,5776
0,10858,13238
0,10855,42347
0,10857,42175
0,10859,42266
0,10860,13238
0,10861,42347
0,10863,42175
0,10862,5776
0,10864,42266
0,10865,13238
0,10868,42175
0,10866,5776
0,10867,42347
0,10870,42175
0,10869,42347
0,10871,42266
0,10874,42266
0,10875,42347
0,10876,13238
0,10879,42175
0,10882,42266
0,10880,42339
0,10881,13238
0,10883,5776
0,10884,42175
0,10888,13238
0,10887,5776
0,10886,42266
0,10885,42347
0,10873,13238
0,10872,5776
0,10877,42339
0,10878,42175
0,10890,42175
0,10891,42266
0,10889,42347
0,10893,5776
0,10892,13238
0,10898,42175
0,10894,42347
0,10895,5776
0,10897,42266
0,10896,13238
0,10903,42175
0,10900,42290
0,10899,42266
0,10901,5776
0,10902,13238
0,10906,5776
0,10904,13238
0,10907,42290
0,10905,42266
0,10908,42175
0,10911,42175
0,10913,42266
0,10909,5776
0,10910,13238
0,10912,42290
0,10914,13238
0,10915,5776
0,10916,5776
0,10917,42266
