,match_id,ref_id
0,11106,13238
0,11107,42183
0,11110,42175
0,11108,42339
0,11109,42266
0,11115,42339
0,11112,42183
0,11111,42266
0,11114,13238
0,11113,42175
0,11117,42306
0,11118,42266
0,11116,42175
0,11120,13238
0,11119,42183
0,11121,13238
0,11122,42306
0,11125,42175
0,11124,42290
0,11123,42289
0,11126,42175
0,11127,42306
0,11128,42339
0,11129,42289
0,11130,42290
0,11132,42183
0,11133,42266
0,11131,13238
0,11134,42175
0,11135,42289
0,11139,42183
0,11136,42175
0,11140,42289
0,11137,42183
0,11138,42266
0,11143,42289
0,11141,42175
0,11142,13238
0,11145,42183
0,11144,42266
0,11147,13238
0,11148,42289
0,11146,42183
0,11149,42266
0,11150,42175
0,11152,42289
0,11153,42183
0,11154,42175
0,11151,42266
0,11155,42339
0,11158,42266
0,11156,42175
0,11157,13238
0,11160,42289
0,11159,42183
0,11162,42290
0,11161,42289
0,11165,42266
0,11164,42175
0,11163,42183
0,11167,13238
0,11168,42266
0,11170,42290
0,11166,42289
0,11169,42183
0,11172,42183
0,11173,42290
0,11175,42289
0,11171,42266
0,11174,42175
0,11177,42289
0,11176,42266
0,11178,42183
0,11179,42290
0,11180,42175
0,11181,42289
0,11185,42290
0,11182,42175
0,11183,42266
0,11184,42183
0,11186,42183
0,11187,42175
0,11190,42266
0,11189,42290
0,11188,42289
0,11192,42175
0,11191,42266
0,11193,42183
0,11194,42290
0,11195,42289
0,11196,42266
0,11197,42175
0,11198,42175
0,11199,42266
