,match_id,ref_id
0,11201,42183
0,11200,42266
0,11204,42289
0,11202,42175
0,11203,42290
0,11206,42183
0,11207,42175
0,11205,42266
0,11208,42290
0,11209,42289
0,11211,42290
0,11212,42183
0,11210,42289
0,11214,42175
0,11213,42266
0,11216,42183
0,11215,42289
0,11219,42266
0,11218,42290
0,11217,42175
0,11220,42175
0,11221,42290
0,11222,42266
0,11223,42322
0,11224,42183
0,11226,42175
0,11227,42290
0,11229,42322
0,11228,42266
0,11225,42183
0,11232,42322
0,11233,42266
0,11234,42299
0,11230,42175
0,11231,42183
0,11236,42299
0,11237,42175
0,11235,42266
0,11238,42183
0,11239,42322
0,11242,42289
0,11244,42183
0,11243,42175
0,11240,42266
0,11241,42322
0,11246,42175
0,11247,42322
0,11249,42266
0,11245,42183
0,11248,42289
0,11251,42289
0,11252,42290
0,11250,42322
0,11254,42266
0,11253,42175
0,11256,42289
0,11255,42290
0,11258,42322
0,11257,42266
0,11259,42183
0,11262,42183
0,11263,42290
0,11260,42175
0,11261,42289
0,11264,42266
0,11269,42289
0,11265,42183
0,11266,42266
0,11267,42175
0,11268,42290
0,11271,42290
0,11270,42175
0,11273,42266
0,11274,42289
0,11272,42183
0,11275,42266
0,11279,42289
0,11278,42175
0,11276,42183
0,11277,42290
0,11283,42290
0,11284,42266
0,11280,42289
0,11281,42175
0,11282,42183
0,11286,42183
0,11285,42175
0,11289,42290
0,11288,42289
0,11287,42266
0,11290,42175
0,11291,42175
0,11292,42183
0,11293,42183
