,match_id,ref_id
0,9970,42262
0,9972,42347
0,9969,5776
0,9971,42334
0,9975,5776
0,9973,42347
0,9976,42334
0,9974,42262
0,9978,42347
0,9979,5776
0,9980,42262
0,9977,42334
0,9982,42262
0,9983,5776
0,9981,42347
0,9984,42334
0,9986,42347
0,9987,42350
0,9985,20766
0,9988,5776
0,9990,42262
0,9989,20766
0,9992,5776
0,9991,42347
0,9994,5776
0,9995,42262
0,9993,20766
0,9996,42347
0,9998,42347
0,10000,42334
0,9997,20766
0,9999,5776
0,10001,5776
0,10002,20766
0,10003,42334
0,10004,42347
0,10006,42347
0,10007,5776
0,10005,42330
0,10008,20766
0,10009,20766
0,10011,42330
0,10010,5776
0,10012,42347
0,10014,5776
0,10016,42347
0,10013,20766
0,10015,42330
0,10017,5776
0,10018,42330
0,10020,20766
0,10019,42347
0,10021,42334
0,10024,20766
0,10023,5776
0,10022,42347
0,10025,5776
0,10026,42347
0,10027,5776
