,match_id,ref_id
0,9678,42329
0,9676,42258
0,9677,42305
0,9679,8846
0,9682,42305
0,9683,42258
0,9680,42329
0,9681,8846
0,9685,42258
0,9687,42305
0,9684,8846
0,9686,42347
0,9691,42305
0,9688,8846
0,9689,42347
0,9690,42258
0,9694,42347
0,9695,8846
0,9692,9182
0,9693,42305
0,9696,8846
0,9697,9182
0,9698,42338
0,9699,42347
0,9703,8846
0,9700,42316
0,9702,42347
0,9701,42338
0,9705,8846
0,9704,42347
0,9706,42338
0,9707,42316
0,9708,42316
0,9709,42347
0,9711,8846
0,9710,42338
0,9712,42338
0,9715,42347
0,9713,8846
0,9714,20766
0,9719,42338
0,9718,42347
0,9716,20766
0,9717,8846
0,9720,42338
0,9722,20766
0,9721,9182
0,9723,8846
0,9726,42338
0,9724,9182
0,9727,20766
0,9725,8846
0,9730,42338
0,9731,20766
0,9728,8846
0,9729,9182
0,9732,8846
0,9733,8846
0,9734,8846
0,9735,9182
