,match_id,ref_id
0,13706,12514
0,13708,42276
0,13709,42205
0,13707,11623
0,13710,10679
0,13711,42104
0,13712,42205
0,13713,42276
0,13717,12514
0,13714,11623
0,13716,10679
0,13715,42279
0,13718,12514
0,13722,42279
0,13719,10679
0,13720,42104
0,13723,42276
0,13721,11623
0,13724,42104
0,13725,11623
0,13726,12514
0,13728,42205
0,13727,42276
0,13729,10679
0,13730,10668
0,13732,42276
0,13733,12514
0,13734,42104
0,13735,42205
0,13731,42279
0,13737,11623
0,13736,12514
0,13738,10668
0,13739,42205
0,13740,42279
0,13741,42276
0,13742,42276
0,13744,10668
0,13745,42104
0,13746,12514
0,13747,42279
0,13743,42143
0,13748,42143
0,13750,12514
0,13749,42286
0,13751,42104
0,13752,42205
0,13753,42276
0,13754,10679
0,13755,42205
0,13756,42276
0,13757,42104
0,13759,42279
0,13758,10668
0,13760,12514
0,13764,42205
0,13761,42104
0,13765,42276
0,13762,42279
0,13763,10668
0,13766,42276
0,13771,42205
0,13770,12514
0,13767,42279
0,13768,10679
0,13769,42104
0,13773,10668
0,13774,42276
0,13772,42099
0,13775,12514
0,13777,42104
0,13776,42205
0,13778,12514
0,13781,42104
0,13779,10668
0,13783,42205
0,13782,42287
0,13780,42276
0,13785,42104
0,13786,12514
0,13787,10668
0,13784,42205
0,13789,42279
0,13788,42216
0,13790,42276
0,13792,42279
0,13793,12514
0,13794,10668
0,13791,42287
0,13795,42205
0,13796,42104
0,13801,42143
0,13799,42205
0,13800,10668
0,13797,42279
0,13798,10679
0,13804,42104
0,13805,42205
0,13806,10679
0,13807,10668
0,13802,42279
0,13803,42287
0,13808,10668
0,13812,42205
0,13809,12514
0,13810,10679
0,13811,42279
0,13813,42104
0,13814,10679
0,13815,42205
0,13816,10668
0,13817,42279
0,13819,12514
0,13818,42104
0,13820,42205
0,13825,42104
0,13822,42143
0,13823,10668
0,13821,12514
0,13824,10679
0,13826,12514
0,13829,10679
0,13827,42279
0,13828,42143
0,13831,10668
0,13830,42104
0,13832,10679
0,13834,10668
0,13835,42279
0,13836,42205
0,13833,12514
0,13837,42104
0,13838,10668
0,13839,42205
0,13840,10668
0,13841,42205
0,13842,42205
0,13843,42205
0,13844,42205
