,match_id,ref_id
0,363,42077
0,364,42081
0,237,42060
0,365,42078
0,367,42061
0,370,42063
0,369,42071
0,366,42062
0,368,42068
0,371,42076
0,372,42060
0,375,42062
0,373,42081
0,376,42078
0,374,42068
0,377,42077
0,378,42063
0,380,42071
0,2,42061
0,379,42076
0,381,42077
0,383,42078
0,382,42068
0,384,42076
0,387,42061
0,388,42071
0,385,42063
0,386,42081
0,389,42060
0,3,42062
0,390,42061
0,391,42078
0,392,42068
0,238,42063
0,393,42060
0,394,42062
0,396,42076
0,398,42077
0,395,42071
0,397,42081
0,399,42071
0,402,42077
0,400,42078
0,239,42081
0,401,42063
0,403,42076
0,404,42060
0,406,42064
0,407,42068
0,405,42061
0,409,42061
0,408,42062
0,410,42078
0,412,42060
0,411,42071
0,414,42068
0,413,42081
0,6,42063
0,415,42077
0,416,42076
0,417,42071
0,419,42061
0,240,42064
0,420,42062
0,418,42063
0,422,42081
0,421,42068
0,425,42065
0,424,42090
0,423,42060
0,427,42061
0,426,42090
0,428,42071
0,429,42081
0,431,42062
0,430,42066
0,8,42065
0,433,42064
0,434,42068
0,432,42063
0,436,42065
0,9,42066
0,435,42068
0,439,42081
0,441,42063
0,442,42071
0,437,42062
0,440,42090
0,438,42064
0,443,42061
0,444,42063
0,445,42062
0,446,42081
0,447,42061
0,449,42090
0,241,42065
0,448,42069
0,450,42071
0,452,42064
0,451,42068
0,453,42062
0,454,42068
0,455,42081
0,456,42063
0,457,42071
0,458,42065
0,459,42061
0,11,42064
0,460,42069
0,461,42090
0,462,42068
0,12,42063
0,464,42091
0,463,42062
0,466,42061
0,465,42065
0,467,42090
0,469,42064
0,470,42071
0,468,42081
0,471,42062
0,242,42067
0,472,42061
0,473,42065
0,474,42064
0,479,42081
0,478,42090
0,476,42063
0,475,42066
0,477,42071
0,480,42071
0,481,42066
0,482,42063
0,14,42064
0,483,42069
0,484,42067
0,486,42081
0,485,42068
0,488,42065
0,487,42061
0,492,42081
0,243,42068
0,489,42069
0,490,42071
0,491,42063
0,494,42065
0,497,42061
0,495,42070
0,493,42066
0,496,42064
0,498,42070
0,499,42081
0,16,42066
0,501,42063
0,502,42064
0,504,42068
0,500,42069
0,505,42065
0,503,42071
0,506,42061
0,507,42061
0,508,42066
0,509,42071
0,244,42069
0,510,42064
0,515,42081
0,511,42063
0,514,42062
0,513,42068
0,512,42070
0,517,42081
0,516,42064
0,518,42061
0,245,42066
0,519,42069
0,521,42071
0,520,42062
0,523,42068
0,524,42063
0,522,42070
0,525,42081
0,526,42062
0,527,42063
0,529,42061
0,531,42071
0,533,42066
0,528,42069
0,19,42068
0,532,42070
0,530,42090
0,534,42071
0,246,42063
0,535,42061
0,536,42081
0,539,42064
0,540,42066
0,541,42069
0,537,42062
0,542,42068
0,538,42070
0,543,42081
0,544,42071
0,545,42063
0,547,42061
0,550,42068
0,247,42062
0,548,42070
0,551,42064
0,549,42069
0,546,42066
0,552,42081
0,553,42061
0,558,42063
0,554,42062
0,555,42066
0,556,42068
0,557,42064
0,22,42070
0,560,42069
0,559,42071
0,561,42061
0,562,42081
0,563,42071
0,564,42062
0,565,42071
0,566,42061
0,567,42071
0,568,42061
0,569,42071
