,match_id,ref_id
0,9739,9182
0,9738,42347
0,9736,8846
0,9737,42338
0,9741,20766
0,9742,8846
0,9740,9182
0,9743,42338
0,9745,42347
0,9744,20766
0,9746,9182
0,9747,8846
0,9751,42265
0,9750,9182
0,9748,42347
0,9749,8846
0,9752,8846
0,9753,20766
0,9754,42265
0,9755,9182
0,9759,42262
0,9757,9182
0,9756,42265
0,9758,8846
0,9762,8846
0,9763,9182
0,9760,42347
0,9761,42265
0,9765,42262
0,9764,42265
0,9766,42347
0,9767,8846
0,9770,42265
0,9768,42262
0,9769,42347
0,9771,9182
0,9773,42347
0,9775,9182
0,9772,42262
0,9774,42265
0,9776,42265
0,9779,42347
0,9778,42262
0,9777,20766
0,9782,42262
0,9783,8846
0,9780,42265
0,9781,42347
0,9786,8846
0,9787,42262
0,9784,20766
0,9785,42347
0,9789,20766
0,9788,42262
0,9791,42347
0,9790,8846
0,9794,8846
0,9795,42262
0,9792,20766
0,9793,42347
0,9797,42262
0,9798,42347
0,9796,8846
0,9799,20766
0,9800,8846
0,9803,42265
0,9801,42347
0,9802,42262
0,9806,42347
0,9804,8846
0,9805,42265
0,9807,42262
0,9808,8846
0,9809,42347
0,9810,42347
