,match_id,ref_id
0,10028,42347
0,10031,5776
0,10029,42334
0,10030,20766
0,10033,20766
0,10032,42347
0,10035,42334
0,10034,5776
0,10036,42334
0,10037,5776
0,10039,42347
0,10038,42263
0,10043,42347
0,10041,42263
0,10040,5776
0,10042,42334
0,10044,5776
0,10045,42263
0,10046,42334
0,10047,42347
0,10051,42334
0,10050,42263
0,10048,5776
0,10049,42347
0,10052,42347
0,10055,42263
0,10053,42334
0,10054,5776
0,10058,5776
0,10056,42334
0,10059,42347
0,10057,42314
0,10060,42334
0,10061,5776
0,10063,42347
0,10062,42266
0,10065,5776
0,10066,42334
0,10067,42347
0,10064,42266
0,10069,5776
0,10070,42347
0,10068,42334
0,10071,42266
0,10072,42266
0,10074,42347
0,10073,42334
0,10075,5776
0,10076,42266
0,10079,42347
0,10078,5776
0,10077,42334
0,10082,42347
0,10083,42266
0,10080,42334
0,10081,5776
0,10084,42266
0,10085,42266
0,10086,42266
