,match_id,ref_id
0,9439,42252
0,9437,8846
0,9438,42258
0,9440,42247
0,9441,8620
0,9444,42258
0,9442,42247
0,9443,8846
0,9446,8846
0,9447,8620
0,9445,42247
0,9448,42258
0,9450,42258
0,9449,42247
0,9452,8846
0,9451,8620
0,9454,42258
0,9456,8846
0,9453,42320
0,9455,8620
0,9457,8620
0,9458,42320
0,9460,42258
0,9459,8846
0,9464,8846
0,9463,8620
0,9461,42258
0,9462,42253
0,9468,42258
0,9465,8620
0,9467,8846
0,9466,42253
0,9471,42258
0,9469,8620
0,9470,42253
0,9472,8846
0,9475,8620
0,9476,42258
0,9473,42253
0,9474,42319
0,9479,8620
0,9480,8846
0,9477,42258
0,9478,42253
0,9482,42253
0,9483,8846
0,9484,42258
0,9481,8620
0,9487,42253
0,9488,8620
0,9485,8846
0,9486,42258
0,9490,42258
0,9489,8846
0,9492,8620
0,9491,42253
0,9493,8846
0,9494,42258
0,9495,8846
0,9496,8846
