,match_id,ref_id
0,11958,42183
0,11960,42322
0,11961,10442
0,11959,42175
0,11962,10063
0,11964,42322
0,11963,42175
0,11965,42183
0,11966,10442
0,11967,10063
0,11969,10442
0,11970,10063
0,11968,42322
0,11971,42183
0,11972,42175
0,11973,42269
0,11977,10442
0,11974,42322
0,11975,10063
0,11976,42175
0,11978,42269
0,11980,42175
0,11979,42322
0,11981,10063
0,11983,42175
0,11984,42322
0,11985,42269
0,11987,10442
0,11986,42183
0,11990,10442
0,11991,42175
0,11992,42269
0,11988,42322
0,11989,42183
0,11993,42183
0,11995,42322
0,11994,42269
0,11996,42175
0,11997,42325
0,11999,10442
0,12000,42269
0,11998,42322
0,12001,42175
0,12002,42183
0,11982,10442
0,12003,42269
0,12005,10442
0,12006,42175
0,12004,42183
0,12007,42322
0,12008,42268
0,12009,42175
0,12010,42325
0,12011,42269
0,12012,10442
0,12013,42175
0,12014,42322
0,12015,42269
0,12017,42183
0,12016,10442
0,12021,42322
0,12018,42183
0,12019,42325
0,12020,42175
0,12022,42269
0,12024,10442
0,12025,42322
0,12026,42183
0,12027,42269
0,12023,42175
0,12028,10442
0,12029,42175
0,12030,42269
0,12031,42322
0,12032,42183
0,12033,42269
0,12034,42175
0,12035,42322
0,12036,10442
0,12039,42183
0,12038,42269
0,12041,42175
0,12040,42322
0,12042,10442
0,12037,42183
0,12046,42269
0,12047,42322
0,12043,42183
0,12043,42317
0,12044,42175
0,12045,10442
0,12048,42175
0,12049,42175
0,12050,42175
0,12051,42175
