,match_id,ref_id
0,13985,42205
0,13987,12514
0,13988,42143
0,13990,11623
0,13986,42276
0,13989,10679
0,13991,42276
0,13993,10679
0,13994,42143
0,13995,42205
0,13996,11623
0,13992,12514
0,13997,42205
0,14000,12514
0,13998,42143
0,14001,10668
0,13999,42276
0,14002,10679
0,14003,10679
0,14004,42205
0,14007,10668
0,14005,12514
0,14006,42143
0,14008,42276
0,14009,12514
0,14010,42143
0,14012,42205
0,14011,10668
0,14013,10679
0,14014,42276
0,14015,42276
0,14016,42143
0,14017,42205
0,14019,10668
0,14018,10679
0,14020,12514
0,14021,10668
0,14024,42104
0,14025,42205
0,14026,42139
0,14022,11623
0,14023,10679
0,14027,11623
0,14028,42104
0,14029,42139
0,14030,10679
0,14032,42205
0,14031,10668
0,14035,42104
0,14036,10679
0,14037,11623
0,14038,12514
0,14033,10668
0,14034,42205
0,14039,10668
0,14043,10679
0,14044,42288
0,14042,12514
0,14041,11623
0,14040,42104
0,14045,42205
0,14046,10668
0,14047,12514
0,14050,10679
0,14048,42104
0,14049,11623
0,14053,10668
0,14055,42205
0,14051,10679
0,14052,42104
0,14056,11623
0,14054,12514
0,14057,10668
0,14058,11623
0,14060,42104
0,14061,42205
0,14059,12514
0,14062,10679
0,14063,42143
0,14064,42205
0,14065,10668
0,14074,10668
0,14072,11623
0,14069,42205
0,14070,42188
0,14071,10679
0,14073,42104
0,14079,42104
0,14075,42139
0,14077,11623
0,14076,10668
0,14078,12514
0,14080,10679
0,14082,42205
0,14083,42143
0,14081,10668
0,14084,10679
0,14086,42104
0,14085,11623
0,14087,11623
0,14088,42104
0,14092,42205
0,14089,10668
0,14091,42143
0,14090,10679
0,14093,42143
0,14094,42205
0,14095,10679
0,14098,11623
0,14096,42104
0,14097,10668
0,14099,10679
0,14103,10668
0,14101,42205
0,14104,42104
0,14102,12514
0,14100,42143
0,14105,12514
0,14108,10679
0,14109,42143
0,14110,42104
0,14106,10668
0,14107,42205
0,14066,42143
0,14068,12514
0,14067,10679
0,14111,12514
0,14114,42097
0,14115,10668
0,14112,42104
0,14113,42143
0,14116,42205
0,14117,42205
0,14118,12514
0,14119,42205
0,14120,12514
0,14121,12514
0,14122,12514
