,match_id,ref_id
0,776,42077
0,258,42075
0,777,42076
0,778,42060
0,779,42078
0,259,42060
0,781,42075
0,784,42078
0,785,42076
0,789,42077
0,790,42075
0,260,42060
0,795,42077
0,794,42076
0,799,42078
0,800,42060
0,47,42075
0,806,42076
0,805,42078
0,809,42077
0,810,42075
0,813,42077
0,816,42060
0,48,42076
0,819,42078
0,820,42076
0,820,42079
0,261,42077
0,825,42078
0,824,42075
0,829,42060
0,831,42060
0,50,42076
0,834,42075
0,835,42078
0,839,42077
0,840,42078
0,843,42060
0,842,42076
0,51,42075
0,849,42077
0,851,42075
0,854,42077
0,262,42060
0,859,42078
0,858,42076
0,53,42078
0,864,42075
0,863,42077
0,868,42076
0,874,42060
0,875,42077
0,882,42076
0,884,42075
0,54,42060
0,887,42078
0,888,42078
0,263,42060
0,891,42076
0,892,42077
0,894,42075
0,904,42075
0,264,42076
0,907,42067
0,908,42060
0,910,42077
0,57,42075
0,912,42076
0,916,42067
0,915,42060
0,920,42077
0,921,42060
0,922,42078
0,924,42076
0,265,42075
0,926,42077
0,944,42060
0,266,42076
0,948,42077
0,949,42075
0,953,42078
0,954,42077
0,956,42075
0,60,42060
0,959,42076
0,963,42078
0,964,42075
0,966,42076
0,61,42060
0,969,42077
0,973,42078
0,975,42077
0,981,42078
0,983,42077
0,986,42078
0,988,42077
0,991,42077
