,match_id,ref_id
0,2256,42095
0,2262,42098
0,2259,42075
0,2260,42078
0,2261,42063
0,2257,42096
0,2258,42097
0,2263,42077
0,2280,42095
0,2284,42077
0,2285,42096
0,2279,42075
0,2278,42098
0,2283,42063
0,2282,42078
0,2281,42097
0,2287,42077
0,2286,42095
0,2292,42071
0,2290,42063
0,2291,42098
0,2288,42096
0,2289,42078
0,2889,42095
0,2891,42098
0,2892,42077
0,2893,42096
0,2890,42078
0,2895,42097
0,2894,42075
0,2896,42063
0,2738,42098
0,2742,42095
0,2745,42097
0,2739,42096
0,2740,42077
0,2741,42075
0,2744,42063
0,2743,42078
0,2746,42098
0,2749,42075
0,2750,42077
0,2747,42097
0,2751,42095
0,2748,42063
0,2753,42078
0,2752,42096
0,2754,42095
0,2755,42075
0,2757,42077
0,2758,42098
0,2761,42097
0,2756,42096
0,2760,42063
0,2759,42078
0,2762,42075
0,2764,42063
0,2765,42077
0,2766,42098
0,2768,42078
0,2769,42095
0,2763,42097
0,2767,42096
0,2773,42077
0,2776,42078
0,2774,42095
0,2777,42063
0,2770,42075
0,2771,42071
0,2772,42066
0,2775,42097
0,2778,42075
0,2779,42077
0,2293,42097
0,2780,42078
0,2781,42071
0,2783,42098
0,2785,42066
0,2784,42095
0,2782,42063
0,2786,42098
0,2787,42097
0,2788,42095
0,2793,42077
0,2792,42078
0,2791,42063
0,2790,42075
0,2789,42066
0,2794,42097
0,2796,42077
0,2795,42066
0,2797,42098
0,2799,42095
0,2798,42075
0,2801,42078
0,2800,42063
0,2802,42095
0,2803,42077
0,2807,42078
0,2808,42066
0,2804,42075
0,2805,42097
0,2809,42098
0,2806,42063
0,2810,42078
0,2811,42095
0,2812,42063
0,2817,42097
0,2816,42075
0,2814,42098
0,2815,42077
0,2813,42066
0,2818,42078
0,2819,42077
0,2822,42098
0,2823,42075
0,2820,42097
0,2825,42090
0,2824,42066
0,2821,42095
0,2826,42095
0,2827,42098
0,2829,42097
0,2830,42075
0,2828,42090
0,2833,42077
0,2831,42066
0,2832,42078
0,2834,42098
0,2835,42077
0,2840,42078
0,2841,42115
0,2838,42090
0,2836,42066
0,2837,42071
0,2839,42095
0,2842,42077
0,2843,42095
0,2846,42098
0,2847,42078
0,2848,42066
0,2844,42090
0,2845,42071
0,2849,42115
0,2850,42090
0,2852,42098
0,2851,42066
0,2855,42078
0,2857,42071
0,2853,42115
0,2854,42077
0,2856,42095
0,2858,42077
0,2859,42098
0,2860,42115
0,2861,42078
0,2865,42090
0,2864,42095
0,2863,42066
0,2862,42071
0,2866,42066
0,2867,42071
0,2869,42077
0,2870,42078
0,2871,42115
0,2872,42098
0,2868,42095
0,2873,42090
0,2874,42066
0,2875,42071
0,2877,42077
0,2878,42098
0,2879,42078
0,2876,42090
0,2881,42095
0,2880,42115
0,2882,42095
0,2883,42077
0,2884,42095
0,2885,42095
0,2886,42077
0,2887,42077
0,2888,42077
