,match_id,ref_id
0,12743,42269
0,12744,10423
0,12745,42186
0,12746,42185
0,12747,5894
0,12748,42270
0,12750,5894
0,12749,42186
0,12752,42269
0,12753,42270
0,12751,42185
0,12754,42271
0,12756,5894
0,12755,42269
0,12759,42186
0,12757,10423
0,12758,42270
0,12760,42185
0,12760,42271
0,12761,42269
0,12762,42186
0,12764,42270
0,12765,10423
0,12763,5894
0,12766,42271
0,12767,5894
0,12768,42270
0,12770,42186
0,12771,42185
0,12769,42269
0,12772,10423
0,12773,10423
0,12775,42270
0,12774,42186
0,12776,42269
0,12778,5894
0,12777,42185
0,12779,42270
0,12780,42186
0,12781,42185
0,12782,5894
0,12783,42269
0,12784,10423
0,12786,10423
0,12787,42270
0,12789,42185
0,12790,42186
0,12785,5894
0,12788,42269
0,12791,10423
0,12792,5894
0,12796,42185
0,12793,42270
0,12795,42279
0,12794,42269
0,12798,42186
0,12797,5894
0,12802,42185
0,12800,10423
0,12799,42270
0,12801,42269
0,12804,42270
0,12803,42269
0,12805,10423
0,12806,42280
0,12807,42186
0,12808,5894
0,12814,42270
0,12813,5894
0,12809,42269
0,12810,10423
0,12811,42186
0,12812,42185
0,12819,42269
0,12815,42185
0,12820,42186
0,12818,5894
0,12817,42270
0,12816,10423
0,12821,5894
0,12822,42269
0,12823,42186
0,12824,42268
0,12826,42185
0,12825,42271
0,12828,42185
0,12831,42269
0,12827,10423
0,12829,5894
0,12830,42271
0,12832,42186
0,12833,42185
0,12834,42269
0,12836,10423
0,12835,42271
0,12838,42186
0,12837,5894
0,12839,42185
0,12840,42279
0,12843,42271
0,12841,42186
0,12844,5894
0,12842,42269
0,12845,42185
0,12846,42279
0,12847,42271
0,12849,5894
0,12848,42186
0,12850,42269
0,12851,42185
0,12852,42271
0,12854,5894
0,12855,42269
0,12853,42186
0,12856,42279
0,12858,42186
0,12857,42279
0,12860,42271
0,12859,42185
0,12861,42269
0,12862,5894
0,12863,42279
0,12864,42186
0,12868,42185
0,12865,5894
0,12866,42273
0,12867,42269
0,12869,42186
0,12872,5894
0,12870,42268
0,12874,42273
0,12871,42279
0,12873,42185
0,12875,42186
0,12876,42185
0,12877,42185
0,12878,42185
