,match_id,ref_id
0,29008,2693
0,29008,42134
0,29008,42499
0,29009,42087
0,29009,42375
0,29010,42086
0,29010,42292
0,29011,42376
0,29011,42464
0,29012,42093
0,29012,42380
0,29013,42116
0,29013,42498
0,29014,1692
0,29014,42421
0,29015,42135
0,29015,42499
0,29350,42087
0,29350,42375
0,29351,42134
0,29351,42464
0,29352,42135
0,29352,42499
0,29353,42116
0,29353,42498
0,29354,42093
0,29354,42380
0,29355,42376
0,29355,42495
0,29356,1692
0,29356,42421
0,29357,42086
0,29357,42292
0,29358,42086
0,29358,42292
0,29359,42087
0,29359,42375
0,29360,42134
0,29360,42464
0,29361,1692
0,29361,42421
0,29362,42116
0,29362,42498
0,29363,42135
0,29363,42499
0,29364,42093
0,29364,42380
0,29365,42376
0,29365,42466
0,29366,42134
0,29366,42464
0,29367,42376
0,29367,42466
0,29368,42086
0,29368,42380
0,29369,1692
0,29369,42087
0,29370,42116
0,29370,42498
0,29371,42135
0,29371,42499
0,29372,42093
0,29372,42292
0,29373,42375
0,29373,42421
0,29374,1692
0,29374,42087
0,29375,42086
0,29375,42499
0,29376,42464
0,29376,42466
0,29377,42375
0,29377,42421
0,29378,42093
0,29378,42292
0,29379,42134
0,29379,42380
0,29380,42116
0,29380,42498
0,29381,42376
0,29381,42495
0,29383,42087
0,29383,42375
0,29382,42116
0,29382,42498
0,29384,1692
0,29384,42135
0,29385,42376
0,29385,42495
0,29386,42464
0,29386,42466
0,29387,42134
0,29387,42380
0,29388,42093
0,29388,42421
0,29389,42086
0,29389,42499
0,29390,42087
0,29390,42134
0,29392,42093
0,29392,42421
0,29391,42116
0,29391,42498
0,29393,42135
0,29393,42375
0,29394,1692
0,29394,42292
0,29395,42376
0,29395,42495
0,29396,42086
0,29396,42499
0,29397,42464
0,29397,42466
0,29398,42087
0,29398,42466
0,29399,42116
0,29399,42498
0,29400,42093
0,29400,42499
0,29401,42086
0,29401,42421
0,29402,42134
0,29402,42464
0,29403,1692
0,29403,42292
0,29404,42135
0,29404,42375
0,29405,42376
0,29405,42495
0,29407,42376
0,29407,42464
0,29406,42086
0,29406,42375
0,29408,1692
0,29408,42466
0,29409,42134
0,29409,42495
0,29410,42087
0,29410,42498
0,29411,42135
0,29411,42380
0,29412,42093
0,29412,42499
0,29413,42292
0,29413,42421
0,29415,42134
0,29415,42495
0,29414,42376
0,29414,42464
0,29416,42135
0,29416,42375
0,29417,1692
0,29417,42466
0,29418,42087
0,29418,42498
0,29419,42093
0,29419,42499
0,29420,42116
0,29420,42292
0,29421,42086
0,29421,42421
0,29422,42116
0,29422,42498
0,29423,1692
0,29423,42466
0,29424,42093
0,29424,42464
0,29425,42135
0,29425,42376
0,29426,42086
0,29426,42499
0,29427,42086
0,29427,42466
0,29428,42135
0,29428,42376
0,29429,42116
0,29429,42498
0,29430,42093
0,29430,42464
0,29431,42134
0,29431,42495
0,29432,1692
0,29432,42087
0,29433,42376
0,29433,42466
0,29434,42134
0,29434,42464
0,29435,42086
0,29435,42499
0,29436,42093
0,29436,42375
0,29437,42135
0,29437,42495
0,29438,42116
0,29438,42292
0,29439,1692
0,29439,42087
0,29440,42421
0,29440,42498
0,29441,42376
0,29441,42466
0,29442,42116
0,29442,42498
0,29443,42093
0,29443,42464
0,29444,1692
0,29444,42086
0,29445,42135
0,29445,42495
0,29446,42116
0,29446,42292
0,29447,42135
0,29447,42495
0,29448,42464
0,29448,42466
0,29449,42134
0,29449,42499
0,29450,42093
0,29450,42376
0,29451,42086
0,29451,42375
0,29453,42093
0,29453,42498
0,29452,42087
0,29452,42466
0,29454,42086
0,29454,42464
0,29455,42134
0,29455,42499
0,29456,42376
0,29456,42421
0,29457,1692
0,29457,42135
0,29458,42116
0,29458,42292
0,29459,42135
0,29459,42495
0,29460,42093
0,29460,42421
0,29461,1692
0,29461,42466
0,29462,42087
0,29462,42292
0,29463,42116
0,29463,42464
0,29464,42087
0,29464,42292
0,29465,1692
0,29465,42093
0,29466,42376
0,29466,42499
0,29467,42135
0,29467,42495
0,29468,42116
0,29468,42498
0,29469,42421
0,29469,42466
0,29470,42292
0,29470,42466
0,29471,42135
0,29471,42464
0,29472,42116
0,29472,42498
0,29473,42087
0,29473,42614
0,29474,42421
0,29474,42499
0,29475,42086
0,29475,42495
0,29476,42134
0,29476,42375
0,29477,1692
0,29477,42093
0,29479,42135
0,29479,42464
0,29478,42093
0,29478,42499
0,29480,1692
0,29480,42421
0,29481,42087
0,29481,42498
0,29482,42292
0,29482,42376
0,29483,42134
0,29483,42375
0,29484,42086
0,29484,42495
0,29485,42116
0,29485,42614
0,29491,42086
0,29491,42495
0,29490,42292
0,29490,42376
0,29489,42116
0,29489,42498
0,29487,42093
0,29487,42135
0,29486,42087
0,29486,42499
0,29488,42464
0,29488,42466
0,29492,1692
0,29492,42421
0,29493,42134
0,29493,42375
0,29495,42292
0,29495,42376
0,29494,42134
0,29494,42375
0,29497,42116
0,29497,42614
0,29496,42087
0,29496,42495
0,29498,42464
0,29498,42466
0,29499,42421
0,29499,42499
0,29500,42135
0,29500,42498
0,29501,1692
0,29501,42086
0,29502,42087
0,29502,42495
0,29503,42134
0,29503,42375
0,29507,42421
0,29507,42499
0,29508,1692
0,29508,42086
0,29509,42093
0,29509,42614
0,29504,42464
0,29504,42466
0,29506,42135
0,29506,42498
0,29505,42292
0,29505,42376
0,29514,42086
0,29514,42498
0,29517,42292
0,29517,42376
0,29510,42093
0,29510,42375
0,29511,42135
0,29511,42614
0,29513,42495
0,29513,42549
0,29515,1692
0,29515,42464
0,29512,42421
0,29512,42499
0,29516,42134
0,29516,42466
0,29518,42292
0,29518,42376
0,29519,42134
0,29519,42495
0,29523,42421
0,29523,42499
0,29521,1692
0,29521,42498
0,29522,42135
0,29522,42466
0,29520,42093
0,29520,42375
0,29524,42086
0,29524,42464
0,29525,42116
0,29525,42549
0,29527,42086
0,29527,42466
0,29526,42135
0,29526,42499
0,29533,42464
0,29533,42498
0,29529,42116
0,29529,42375
0,29530,42093
0,29530,42376
0,29528,42421
0,29528,42495
0,29532,1692
0,29532,42134
0,29531,42087
0,29531,42292
0,29735,42087
0,29735,42093
0,29736,1692
0,29736,42135
0,29737,42134
0,29737,42376
0,29734,42086
0,29734,42466
0,29738,42087
0,29738,42093
0,29739,42134
0,29739,42376
0,29740,42134
0,29740,42376
0,29741,42087
0,29741,42093
0,29744,42087
0,29744,42376
