,match_id,ref_id
0,4330,10668
0,4331,12514
0,4332,42143
0,4333,42097
0,4335,10679
0,4334,42104
0,4336,10679
0,4340,12514
0,4337,10668
0,4338,42104
0,4339,42097
0,4341,42143
0,4342,10679
0,4345,11623
0,4343,42097
0,4344,10668
0,4346,42104
0,4347,12514
0,4348,42097
0,4350,42104
0,4349,12514
0,4353,10679
0,4352,11623
0,4351,10668
0,4354,10679
0,4355,42097
0,4357,11623
0,4358,12514
0,4356,42104
0,4359,10668
0,4360,11623
0,4362,10679
0,4363,42104
0,4361,10668
0,4364,42139
0,4365,12514
0,4366,10679
0,4370,42104
0,4371,10668
0,4368,42139
0,4367,12514
0,4369,11623
0,4374,11623
0,4375,42143
0,4372,10668
0,4373,42104
0,4376,42139
0,4377,42097
0,4378,10668
0,4379,42139
0,4381,11623
0,4383,42143
0,4380,42104
0,4382,10679
0,4384,11623
0,4386,12514
0,4387,42139
0,4388,42104
0,4389,10668
0,4385,10679
0,4390,42104
0,4391,42139
0,4395,10679
0,4393,42151
0,4394,11623
0,4392,10668
0,4396,42097
0,4402,11623
0,4404,42104
0,4403,42097
0,4407,42151
0,4405,42139
0,4406,10668
0,4408,12514
0,4410,42151
0,4411,11623
0,4412,42139
0,4409,10668
0,4413,42104
0,4414,42104
0,4415,10679
0,4416,42151
0,4417,42139
0,4418,12514
0,4419,10668
0,4420,42139
0,4423,42151
0,4421,12514
0,4424,42104
0,4422,10679
0,4425,10668
0,4426,42151
0,4427,42104
0,4428,10668
0,4430,42139
0,4429,10679
0,4431,12514
0,4397,10679
0,4398,10668
0,4401,42139
0,4399,12514
0,4400,42104
0,4432,10668
0,4435,10679
0,4436,42151
0,4437,42104
0,4433,42139
0,4434,42143
0,4438,42139
0,4440,42143
0,4439,42508
0,4441,42104
0,4443,12514
0,4442,10679
0,4444,12514
0,4449,42143
0,4447,42508
0,4448,42139
0,4445,10668
0,4446,42104
0,4450,12514
0,4452,10668
0,4451,42104
0,4454,10679
0,4455,42139
0,4453,42143
0,4456,12514
0,4460,42104
0,4461,10679
0,4457,10668
0,4458,42139
0,4459,42143
0,4462,12514
0,4463,10668
0,4464,12514
0,4465,10668
0,4466,12514
0,4467,12514
