,match_id,ref_id
0,4796,42104
0,4794,42095
0,4795,42097
0,4798,42151
0,4799,42146
0,4797,10679
0,4800,10668
0,4801,42335
0,4802,10668
0,4803,10679
0,4804,42097
0,4806,42137
0,4807,42104
0,4805,42151
0,4808,42146
0,4810,10679
0,4811,42097
0,4812,42137
0,4809,42095
0,4814,42104
0,4813,42151
0,4816,42097
0,4815,42137
0,4817,42146
0,4819,10679
0,4818,42104
0,4820,42151
0,4821,42095
0,4822,42097
0,4823,42095
0,4826,10679
0,4828,42104
0,4824,10668
0,4825,42137
0,4827,42151
0,4829,42097
0,4830,42150
0,4833,42104
0,4834,42095
0,4831,10679
0,4832,42078
0,4835,10668
0,4836,10679
0,4838,42078
0,4841,42151
0,4837,42095
0,4842,42097
0,4839,42104
0,4840,42150
0,4843,42097
0,4849,42137
0,4846,42104
0,4844,42078
0,4845,42095
0,4848,42150
0,4847,42063
0,4850,42095
0,4855,42150
0,4851,42063
0,4853,42104
0,4854,42078
0,4852,42137
0,4856,42097
0,4857,42097
0,4861,42150
0,4862,42063
0,4858,42137
0,4859,42095
0,4860,42078
0,4864,42097
0,4868,42150
0,4866,42104
0,4865,42137
0,4870,42095
0,4869,42078
0,4867,42063
0,4871,42097
0,4874,42095
0,4875,42078
0,4877,42104
0,4872,42137
0,4873,42150
0,4876,42063
0,4878,10679
0,4879,42095
0,4885,42095
0,4888,10679
0,4890,42104
0,4891,42078
0,4886,42097
0,4887,42063
0,4889,42137
0,4892,42078
0,4893,42104
0,4897,42063
0,4894,42097
0,4896,42137
0,4895,42095
0,4898,10679
0,4863,42078
0,4899,42078
0,4900,42063
0,4901,42097
0,4903,42104
0,4902,42137
0,4904,10679
0,4905,42095
0,4906,42095
0,4907,42104
0,4911,42078
0,4912,42097
0,4909,42137
0,4908,10679
0,4910,42063
0,4913,42095
0,4913,42150
0,4913,44735
0,4916,42063
0,4918,42078
0,4914,42137
0,4915,10679
0,4917,42104
0,4919,42097
0,4920,42137
0,4923,42063
0,4921,10679
0,4926,42104
0,4924,42078
0,4925,42097
0,4922,42151
0,4927,42151
0,4928,42137
0,4931,42104
0,4932,42078
0,4933,10679
0,4929,42063
0,4930,42097
0,4880,42063
0,4883,42137
0,4881,42104
0,4884,42097
0,4882,10679
0,4934,10679
0,4936,42063
0,4937,42137
0,4938,42151
0,4939,42097
0,4940,42104
0,4935,42078
0,4941,10679
0,4944,42097
0,4945,42137
0,4946,42151
0,4947,42063
0,4942,42104
0,4943,42078
0,4948,10679
0,4949,42151
0,4953,42078
0,4951,42137
0,4952,42097
0,4950,42063
0,4954,42098
0,4955,10679
0,4957,42078
0,4958,42151
0,4959,42137
0,4956,42063
0,4961,42098
0,4960,42097
0,4962,10679
0,4963,42078
0,4964,42104
0,4967,42137
0,4966,42098
0,4965,42063
0,4968,42097
0,4969,10679
0,4970,42151
0,4973,42063
0,4974,42078
0,4971,42098
0,4972,42104
0,4975,42137
0,4976,42137
0,4977,10679
0,4978,42137
0,4979,42104
0,4980,10679
0,4981,10679
0,4982,10679
