,match_id,ref_id
0,5472,42077
0,5474,10679
0,5473,42137
0,5475,42078
0,5477,42146
0,5476,42095
0,5478,42137
0,5479,42077
0,5483,10679
0,5481,42144
0,5480,42078
0,5482,42095
0,5484,10679
0,5485,42077
0,5489,42078
0,5487,42144
0,5488,42098
0,5486,42095
0,5490,10679
0,5493,42078
0,5491,42144
0,5492,42077
0,5494,42095
0,5495,42098
0,5496,42078
0,5497,10679
0,5500,42095
0,5501,42144
0,5499,42077
0,5498,42098
0,5502,42098
0,5507,10679
0,5504,42095
0,5505,42144
0,5503,42077
0,5506,42078
0,5508,42098
0,5510,42095
0,5509,42078
0,5512,10679
0,5511,42144
0,5513,42077
0,5514,42095
0,5516,42098
0,5515,42097
0,5517,42078
0,5518,10679
0,5519,42077
0,5520,42095
0,5521,42137
0,5522,42098
0,5525,42077
0,5524,42097
0,5523,10679
0,5526,42098
0,5529,42095
0,5531,10679
0,5527,42137
0,5528,42077
0,5530,42078
0,5532,42097
0,5536,42137
0,5533,10679
0,5535,42077
0,5537,42095
0,5534,42078
0,5538,42096
0,5539,42137
0,5543,10679
0,5542,42077
0,5540,42098
0,5541,42095
0,5544,42095
0,5546,42077
0,5547,42096
0,5549,10679
0,5545,42098
0,5548,42078
0,5550,42078
0,5552,42098
0,5551,42077
0,5553,42137
0,5555,10679
0,5554,42095
0,5556,42098
0,5558,42095
0,5561,42077
0,5560,10679
0,5557,42078
0,5559,42137
0,5562,42078
0,5564,42095
0,5565,42137
0,5566,10679
0,5563,42077
0,5567,42098
0,5568,42095
0,5571,42096
0,5570,10679
0,5569,42078
0,5572,42137
0,5573,42098
0,5574,42137
0,5576,42078
0,5577,42095
0,5578,10679
0,5575,42096
0,5579,42098
0,5580,42078
0,5582,42098
0,5584,42077
0,5581,10679
0,5583,42096
0,5585,42137
0,5586,42098
0,5588,42078
0,5589,42077
0,5587,42137
0,5590,42095
0,5591,10679
0,5592,42077
0,5593,42137
0,5596,42078
0,5594,42141
0,5595,42095
0,5597,42098
0,5598,42095
0,5601,42098
0,5602,42078
0,5599,42137
0,5600,42141
0,5603,42077
0,5604,42137
0,5607,42077
0,5605,42141
0,5608,42078
0,5606,42146
0,5609,42098
0,5610,42095
0,5614,42098
0,5611,42146
0,5612,42077
0,5613,42141
0,5615,42078
0,5616,42095
0,5617,42077
0,5618,10679
0,5620,42098
0,5619,42146
0,5621,42078
0,5622,10679
0,5624,42078
0,5626,42144
0,5623,42095
0,5625,42098
0,5627,42077
0,5628,42098
0,5629,42095
0,5630,42095
0,5631,42098
0,5632,42095
0,5633,42095
