,match_id,ref_id
0,12240,42270
0,12241,5894
0,12243,42183
0,12242,42269
0,12244,42272
0,12245,10442
0,12246,42183
0,12247,42270
0,12248,42269
0,12249,42272
0,12251,10442
0,12250,42270
0,12253,42269
0,12252,42183
0,12254,42272
0,12255,10442
0,12256,42183
0,12257,42272
0,12258,42270
0,12259,42269
0,12262,42269
0,12261,42183
0,12260,42270
0,12263,42272
0,12264,42183
0,12265,42270
0,12266,42183
0,12267,42273
0,12269,42269
0,12268,42272
0,12270,42272
0,12271,42273
0,12273,42269
0,12272,42270
0,12274,42183
0,12275,42183
0,12276,42269
0,12277,42270
0,12279,42273
0,12278,42272
0,12280,42183
0,12281,10442
0,12283,42273
0,12282,42270
0,12284,42269
0,12285,42183
0,12286,42183
0,12287,42269
0,12288,10442
0,12289,42270
0,12291,42273
0,12290,42269
0,12294,10442
0,12293,42270
0,12292,42183
0,12297,42183
0,12295,10442
0,12296,42273
0,12298,42270
0,12299,42269
0,12302,42183
0,12300,42269
0,12301,42272
0,12303,42273
0,12304,10442
0,12305,42269
0,12306,42270
0,12309,10442
0,12307,42272
0,12308,42273
0,12310,10157
0,12315,42270
0,12316,42269
0,12317,42272
0,12319,42183
0,12318,10442
0,12320,42183
0,12322,42269
0,12321,42270
0,12323,42272
0,12324,10442
0,12326,42273
0,12329,42270
0,12325,42183
0,12327,5894
0,12328,42272
0,12311,42183
0,12312,10442
0,12314,5894
0,12313,42272
0,12330,42272
0,12331,42183
0,12332,42183
0,12333,42183
0,12334,42183
