,match_id,ref_id
0,13568,42186
0,13569,10679
0,13570,42205
0,13571,12514
0,13572,42279
0,13573,10668
0,13574,42276
0,13577,10679
0,13578,42205
0,13575,12514
0,13576,10668
0,13579,42279
0,13580,12514
0,13583,42279
0,13585,42285
0,13581,42205
0,13582,10668
0,13584,42276
0,13586,42205
0,13588,42279
0,13589,10679
0,13587,10668
0,13590,42276
0,13591,12514
0,13592,10668
0,13596,42205
0,13593,42276
0,13594,12514
0,13595,10679
0,13597,42285
0,13598,42205
0,13600,12514
0,13601,10668
0,13599,42285
0,13602,42276
0,13603,42279
0,13604,10679
0,13607,42285
0,13608,42186
0,13609,42279
0,13605,42276
0,13606,42205
0,13610,42276
0,13612,12514
0,13613,42205
0,13615,42186
0,13611,10679
0,13614,42279
0,13617,42285
0,13618,42279
0,13616,42276
0,13620,42186
0,13621,10679
0,13619,42205
0,13624,42205
0,13627,42279
0,13625,42186
0,13622,10679
0,13623,12514
0,13626,42285
0,13628,42143
0,13630,10679
0,13631,11623
0,13632,12514
0,13629,42279
0,13633,42276
0,13634,42279
0,13637,42276
0,13638,10679
0,13639,42205
0,13635,11623
0,13636,12514
0,13640,42143
0,13643,12514
0,13644,42276
0,13641,11623
0,13642,10679
0,13645,42279
0,13646,11623
0,13648,10679
0,13650,42276
0,13649,42143
0,13647,12514
0,13652,42205
0,13653,42279
0,13657,10679
0,13656,42186
0,13654,12514
0,13655,11623
0,13658,42205
0,13660,42276
0,13661,12514
0,13659,42279
0,13662,10679
0,13663,42143
0,13664,42205
0,13667,12514
0,13668,11623
0,13665,42276
0,13666,42279
0,13669,42143
0,13670,42279
0,13671,10679
0,13675,42276
0,13672,42143
0,13674,11623
0,13673,12514
0,13651,42205
0,13676,42104
0,13677,10679
0,13678,12514
0,13679,42186
0,13681,10679
0,13680,42205
0,13682,42205
0,13683,42279
0,13685,12514
0,13686,42276
0,13684,42186
0,13687,10679
0,13688,42279
0,13690,10679
0,13689,11623
0,13692,12514
0,13693,42276
0,13691,42205
0,13694,10679
0,13696,42276
0,13697,42279
0,13695,11623
0,13699,42205
0,13698,12514
0,13700,12514
0,13701,42205
0,13702,12514
0,13703,42205
0,13704,42205
0,13705,42205
