,match_id,coach_id,team
0,12146,9699,CANTERBURY BANKSTOWN
0,12146,5900,"South Sydney
RABBITOHS"
0,12147,6001,"Parramatta
EELS"
0,12147,9715,NEWTOWN
0,12148,5922,"Western Suburbs
MAGPIES"
0,12148,5930,"St George
DRAGONS"
0,12149,11821,EASTERN SUBURBS
0,12149,11812,"Manly Warringah
SEA EAGLES"
0,12150,7398,"North Sydney
BEARS"
0,12150,8190,"Balmain
TIGERS"
0,12152,8190,"Balmain
TIGERS"
0,12152,11821,EASTERN SUBURBS
0,12151,9715,NEWTOWN
0,12151,5930,"St George
DRAGONS"
0,12153,6001,"Parramatta
EELS"
0,12153,7398,"North Sydney
BEARS"
0,12154,5922,"Western Suburbs
MAGPIES"
0,12154,9699,CANTERBURY BANKSTOWN
0,12155,5900,"South Sydney
RABBITOHS"
0,12155,11812,"Manly Warringah
SEA EAGLES"
0,12157,9699,CANTERBURY BANKSTOWN
0,12157,11821,EASTERN SUBURBS
0,12156,11812,"Manly Warringah
SEA EAGLES"
0,12156,7398,"North Sydney
BEARS"
0,12159,5930,"St George
DRAGONS"
0,12159,6001,"Parramatta
EELS"
0,12158,5900,"South Sydney
RABBITOHS"
0,12158,5922,"Western Suburbs
MAGPIES"
0,12160,8190,"Balmain
TIGERS"
0,12160,9715,NEWTOWN
0,12164,11812,"Manly Warringah
SEA EAGLES"
0,12164,9699,CANTERBURY BANKSTOWN
0,12161,7398,"North Sydney
BEARS"
0,12161,5930,"St George
DRAGONS"
0,12162,6001,"Parramatta
EELS"
0,12162,5900,"South Sydney
RABBITOHS"
0,12163,5922,"Western Suburbs
MAGPIES"
0,12163,8190,"Balmain
TIGERS"
0,12165,11821,EASTERN SUBURBS
0,12165,9715,NEWTOWN
0,12168,9699,CANTERBURY BANKSTOWN
0,12168,8190,"Balmain
TIGERS"
0,12166,5930,"St George
DRAGONS"
0,12166,11812,"Manly Warringah
SEA EAGLES"
0,12167,5922,"Western Suburbs
MAGPIES"
0,12167,6001,"Parramatta
EELS"
0,12170,11821,EASTERN SUBURBS
0,12170,7398,"North Sydney
BEARS"
0,12169,9715,NEWTOWN
0,12169,5900,"South Sydney
RABBITOHS"
0,12171,9715,NEWTOWN
0,12171,5922,"Western Suburbs
MAGPIES"
0,12173,6001,"Parramatta
EELS"
0,12173,9699,CANTERBURY BANKSTOWN
0,12172,5900,"South Sydney
RABBITOHS"
0,12172,7398,"North Sydney
BEARS"
0,12174,11812,"Manly Warringah
SEA EAGLES"
0,12174,8190,"Balmain
TIGERS"
0,12175,5930,"St George
DRAGONS"
0,12175,11821,EASTERN SUBURBS
0,12177,8190,"Balmain
TIGERS"
0,12177,5930,"St George
DRAGONS"
0,12178,9699,CANTERBURY BANKSTOWN
0,12178,9715,NEWTOWN
0,12176,7398,"North Sydney
BEARS"
0,12176,5922,"Western Suburbs
MAGPIES"
0,12179,5900,"South Sydney
RABBITOHS"
0,12179,11821,EASTERN SUBURBS
0,12180,11812,"Manly Warringah
SEA EAGLES"
0,12180,6001,"Parramatta
EELS"
0,12182,9715,NEWTOWN
0,12182,11812,"Manly Warringah
SEA EAGLES"
0,12181,5930,"St George
DRAGONS"
0,12181,5900,"South Sydney
RABBITOHS"
0,12183,11821,EASTERN SUBURBS
0,12183,5922,"Western Suburbs
MAGPIES"
0,12184,7398,"North Sydney
BEARS"
0,12184,9699,CANTERBURY BANKSTOWN
0,12185,8190,"Balmain
TIGERS"
0,12185,6001,"Parramatta
EELS"
0,12186,9715,NEWTOWN
0,12186,7398,"North Sydney
BEARS"
0,12188,6001,"Parramatta
EELS"
0,12188,11821,EASTERN SUBURBS
0,12187,5922,"Western Suburbs
MAGPIES"
0,12187,11812,"Manly Warringah
SEA EAGLES"
0,12189,9699,CANTERBURY BANKSTOWN
0,12189,5930,"St George
DRAGONS"
0,12190,5900,"South Sydney
RABBITOHS"
0,12190,8190,"Balmain
TIGERS"
0,12191,8190,"Balmain
TIGERS"
0,12191,7398,"North Sydney
BEARS"
0,12192,9715,NEWTOWN
0,12192,6001,"Parramatta
EELS"
0,12198,9699,CANTERBURY BANKSTOWN
0,12198,5922,"Western Suburbs
MAGPIES"
0,12196,11812,"Manly Warringah
SEA EAGLES"
0,12196,5900,"South Sydney
RABBITOHS"
0,12197,7398,"North Sydney
BEARS"
0,12197,6001,"Parramatta
EELS"
0,12200,11821,EASTERN SUBURBS
0,12200,8190,"Balmain
TIGERS"
0,12199,5930,"St George
DRAGONS"
0,12199,9715,NEWTOWN
0,12193,5900,"South Sydney
RABBITOHS"
0,12193,9699,CANTERBURY BANKSTOWN
0,12194,11812,"Manly Warringah
SEA EAGLES"
0,12194,11821,EASTERN SUBURBS
0,12195,5930,"St George
DRAGONS"
0,12195,5922,"Western Suburbs
MAGPIES"
0,12201,6001,"Parramatta
EELS"
0,12201,5930,"St George
DRAGONS"
0,12202,5922,"Western Suburbs
MAGPIES"
0,12202,5900,"South Sydney
RABBITOHS"
0,12205,11821,EASTERN SUBURBS
0,12205,9699,CANTERBURY BANKSTOWN
0,12204,9715,NEWTOWN
0,12204,8190,"Balmain
TIGERS"
0,12203,7398,"North Sydney
BEARS"
0,12203,11812,"Manly Warringah
SEA EAGLES"
0,12206,9699,CANTERBURY BANKSTOWN
0,12206,11812,"Manly Warringah
SEA EAGLES"
0,12208,9715,NEWTOWN
0,12208,11821,EASTERN SUBURBS
0,12207,5930,"St George
DRAGONS"
0,12207,7398,"North Sydney
BEARS"
0,12209,8190,"Balmain
TIGERS"
0,12209,5922,"Western Suburbs
MAGPIES"
0,12210,5900,"South Sydney
RABBITOHS"
0,12210,6001,"Parramatta
EELS"
0,12211,8190,"Balmain
TIGERS"
0,12211,9699,CANTERBURY BANKSTOWN
0,12212,5900,"South Sydney
RABBITOHS"
0,12212,9715,NEWTOWN
0,12213,11812,"Manly Warringah
SEA EAGLES"
0,12213,5930,"St George
DRAGONS"
0,12215,7398,"North Sydney
BEARS"
0,12215,11821,EASTERN SUBURBS
0,12214,6001,"Parramatta
EELS"
0,12214,5922,"Western Suburbs
MAGPIES"
0,12217,9699,CANTERBURY BANKSTOWN
0,12217,6001,"Parramatta
EELS"
0,12216,7398,"North Sydney
BEARS"
0,12216,5900,"South Sydney
RABBITOHS"
0,12218,5922,"Western Suburbs
MAGPIES"
0,12218,9715,NEWTOWN
0,12219,8190,"Balmain
TIGERS"
0,12219,11812,"Manly Warringah
SEA EAGLES"
0,12220,11821,EASTERN SUBURBS
0,12220,5930,"St George
DRAGONS"
0,12221,6001,"Parramatta
EELS"
0,12221,11812,"Manly Warringah
SEA EAGLES"
0,12223,5930,"St George
DRAGONS"
0,12223,8190,"Balmain
TIGERS"
0,12222,5922,"Western Suburbs
MAGPIES"
0,12222,7398,"North Sydney
BEARS"
