,match_id,coach_id,team
0,40159,19978,"Parramatta
EELS"
0,40159,100,"Canterbury Bankstown
BULLDOGS"
0,40160,211,"Canberra
RAIDERS"
0,40160,1724,"Gold Coast
TITANS"
0,40161,407,"North Queensland
COWBOYS"
0,40161,3210,"Brisbane
BRONCOS"
0,40162,29763,"Newcastle
KNIGHTS"
0,40162,350,WARRIORS
0,40163,6075,"South Sydney
RABBITOHS"
0,40163,762,"Cronulla Sutherland
SHARKS"
0,40164,239,"Penrith
PANTHERS"
0,40164,2924,"Sydney
ROOSTERS"
0,40165,260,"Manly Warringah
SEA EAGLES"
0,40165,902,"Melbourne
STORM"
0,40166,558,"St George Illawarra
DRAGONS"
0,40166,1822,WESTS TIGERS
0,40167,100,"Canterbury Bankstown
BULLDOGS"
0,40167,407,"North Queensland
COWBOYS"
0,40168,558,"St George Illawarra
DRAGONS"
0,40168,239,"Penrith
PANTHERS"
0,40169,3210,"Brisbane
BRONCOS"
0,40169,6075,"South Sydney
RABBITOHS"
0,40170,350,WARRIORS
0,40170,211,"Canberra
RAIDERS"
0,40171,2924,"Sydney
ROOSTERS"
0,40171,260,"Manly Warringah
SEA EAGLES"
0,40172,762,"Cronulla Sutherland
SHARKS"
0,40172,902,"Melbourne
STORM"
0,40173,1822,WESTS TIGERS
0,40173,29763,"Newcastle
KNIGHTS"
0,40174,1724,"Gold Coast
TITANS"
0,40174,19978,"Parramatta
EELS"
0,40175,3210,"Brisbane
BRONCOS"
0,40175,19978,"Parramatta
EELS"
0,40176,407,"North Queensland
COWBOYS"
0,40176,1724,"Gold Coast
TITANS"
0,40177,2924,"Sydney
ROOSTERS"
0,40177,6075,"South Sydney
RABBITOHS"
0,40178,350,WARRIORS
0,40178,558,"St George Illawarra
DRAGONS"
0,40179,762,"Cronulla Sutherland
SHARKS"
0,40179,1822,WESTS TIGERS
0,40180,902,"Melbourne
STORM"
0,40180,211,"Canberra
RAIDERS"
0,40181,239,"Penrith
PANTHERS"
0,40181,29763,"Newcastle
KNIGHTS"
0,40182,260,"Manly Warringah
SEA EAGLES"
0,40182,100,"Canterbury Bankstown
BULLDOGS"
0,40183,3210,"Brisbane
BRONCOS"
0,40183,2924,"Sydney
ROOSTERS"
0,40184,239,"Penrith
PANTHERS"
0,40184,350,WARRIORS
0,40185,902,"Melbourne
STORM"
0,40185,6075,"South Sydney
RABBITOHS"
0,40186,19978,"Parramatta
EELS"
0,40186,260,"Manly Warringah
SEA EAGLES"
0,40187,407,"North Queensland
COWBOYS"
0,40187,762,"Cronulla Sutherland
SHARKS"
0,40188,211,"Canberra
RAIDERS"
0,40188,29763,"Newcastle
KNIGHTS"
0,40189,1724,"Gold Coast
TITANS"
0,40189,1822,WESTS TIGERS
0,40258,100,"Canterbury Bankstown
BULLDOGS"
0,40258,558,"St George Illawarra
DRAGONS"
0,40190,260,"Manly Warringah
SEA EAGLES"
0,40190,3210,"Brisbane
BRONCOS"
0,40191,350,WARRIORS
0,40191,407,"North Queensland
COWBOYS"
0,40192,19978,"Parramatta
EELS"
0,40192,239,"Penrith
PANTHERS"
0,40193,6075,"South Sydney
RABBITOHS"
0,40193,1724,"Gold Coast
TITANS"
