,match_id,coach_id,team
0,9304,5424,UNIVERSITY
0,9303,3623,"Western Suburbs
MAGPIES"
0,9306,11817,NORTH SYDNEY
0,9306,8973,"Balmain
TIGERS"
0,9305,11814,"South Sydney
RABBITOHS"
0,9305,9030,GLEBE
0,9307,8973,"Balmain
TIGERS"
0,9307,11814,"South Sydney
RABBITOHS"
0,9308,11817,NORTH SYDNEY
0,9309,5384,"St George
DRAGONS"
0,9310,3623,"Western Suburbs
MAGPIES"
0,9310,5424,UNIVERSITY
0,9314,8973,"Balmain
TIGERS"
0,9311,9030,GLEBE
0,9311,3623,"Western Suburbs
MAGPIES"
0,9312,11817,NORTH SYDNEY
0,9312,5384,"St George
DRAGONS"
0,9313,11814,"South Sydney
RABBITOHS"
0,9313,5424,UNIVERSITY
0,9315,8973,"Balmain
TIGERS"
0,9315,3623,"Western Suburbs
MAGPIES"
0,9317,11817,NORTH SYDNEY
0,9316,5384,"St George
DRAGONS"
0,9316,9030,GLEBE
0,9318,11814,"South Sydney
RABBITOHS"
0,9320,8973,"Balmain
TIGERS"
0,9320,5424,UNIVERSITY
0,9322,9030,GLEBE
0,9319,11814,"South Sydney
RABBITOHS"
0,9321,3623,"Western Suburbs
MAGPIES"
0,9321,5384,"St George
DRAGONS"
0,9326,9030,GLEBE
0,9326,8973,"Balmain
TIGERS"
0,9323,11817,NORTH SYDNEY
0,9323,5424,UNIVERSITY
0,9324,5384,"St George
DRAGONS"
0,9324,11814,"South Sydney
RABBITOHS"
0,9329,8973,"Balmain
TIGERS"
0,9330,5384,"St George
DRAGONS"
0,9327,9030,GLEBE
0,9327,5424,UNIVERSITY
0,9328,11817,NORTH SYDNEY
0,9328,3623,"Western Suburbs
MAGPIES"
0,9331,9030,GLEBE
0,9331,11817,NORTH SYDNEY
0,9332,5424,UNIVERSITY
0,9334,5384,"St George
DRAGONS"
0,9334,8973,"Balmain
TIGERS"
0,9333,3623,"Western Suburbs
MAGPIES"
0,9333,11814,"South Sydney
RABBITOHS"
0,9337,9030,GLEBE
0,9335,11817,NORTH SYDNEY
0,9335,11814,"South Sydney
RABBITOHS"
0,9336,5384,"St George
DRAGONS"
0,9336,5424,UNIVERSITY
0,9338,3623,"Western Suburbs
MAGPIES"
0,9339,5384,"St George
DRAGONS"
0,9339,5424,UNIVERSITY
0,9341,11814,"South Sydney
RABBITOHS"
0,9341,8973,"Balmain
TIGERS"
0,9340,3623,"Western Suburbs
MAGPIES"
0,9340,9030,GLEBE
0,9345,8973,"Balmain
TIGERS"
0,9345,5384,"St George
DRAGONS"
0,9346,3623,"Western Suburbs
MAGPIES"
0,9343,9030,GLEBE
0,9343,11814,"South Sydney
RABBITOHS"
0,9344,11817,NORTH SYDNEY
0,9344,5424,UNIVERSITY
0,9348,8973,"Balmain
TIGERS"
0,9348,11817,NORTH SYDNEY
0,9349,9030,GLEBE
0,9347,5424,UNIVERSITY
0,9350,11814,"South Sydney
RABBITOHS"
0,9350,5384,"St George
DRAGONS"
0,9351,9030,GLEBE
0,9351,5384,"St George
DRAGONS"
0,9354,8973,"Balmain
TIGERS"
0,9352,11814,"South Sydney
RABBITOHS"
0,9352,11817,NORTH SYDNEY
0,9353,3623,"Western Suburbs
MAGPIES"
0,9353,5424,UNIVERSITY
0,9355,5424,UNIVERSITY
0,9357,5384,"St George
DRAGONS"
0,9357,11817,NORTH SYDNEY
0,9356,11814,"South Sydney
RABBITOHS"
0,9358,3623,"Western Suburbs
MAGPIES"
0,9358,8973,"Balmain
TIGERS"
0,9359,11817,NORTH SYDNEY
0,9360,11814,"South Sydney
RABBITOHS"
0,9360,5384,"St George
DRAGONS"
0,9361,11814,"South Sydney
RABBITOHS"
