,match_id,coach_id,team
0,11389,5907,CANTERBURY BANKSTOWN
0,11389,8188,NORTH SYDNEY
0,11390,5938,NEWTOWN
0,11390,10382,"Manly Warringah
SEA EAGLES"
0,11393,11822,"Parramatta
EELS"
0,11393,7415,EASTERN SUBURBS
0,11392,5922,"St George
DRAGONS"
0,11392,10064,"Balmain
TIGERS"
0,11391,9835,"Western Suburbs
MAGPIES"
0,11391,5865,"South Sydney
RABBITOHS"
0,11397,10382,"Manly Warringah
SEA EAGLES"
0,11397,10064,"Balmain
TIGERS"
0,11394,8188,NORTH SYDNEY
0,11394,5865,"South Sydney
RABBITOHS"
0,11395,11822,"Parramatta
EELS"
0,11395,5938,NEWTOWN
0,11396,9835,"Western Suburbs
MAGPIES"
0,11396,5922,"St George
DRAGONS"
0,11398,7415,EASTERN SUBURBS
0,11398,5907,CANTERBURY BANKSTOWN
0,11400,10064,"Balmain
TIGERS"
0,11400,11822,"Parramatta
EELS"
0,11401,5907,CANTERBURY BANKSTOWN
0,11401,5938,NEWTOWN
0,11402,7415,EASTERN SUBURBS
0,11402,5865,"South Sydney
RABBITOHS"
0,11399,8188,NORTH SYDNEY
0,11399,9835,"Western Suburbs
MAGPIES"
0,11403,5922,"St George
DRAGONS"
0,11403,10382,"Manly Warringah
SEA EAGLES"
0,11404,5938,NEWTOWN
0,11404,5865,"South Sydney
RABBITOHS"
0,11405,11822,"Parramatta
EELS"
0,11405,10382,"Manly Warringah
SEA EAGLES"
0,11406,9835,"Western Suburbs
MAGPIES"
0,11406,7415,EASTERN SUBURBS
0,11408,10064,"Balmain
TIGERS"
0,11408,5907,CANTERBURY BANKSTOWN
0,11407,8188,NORTH SYDNEY
0,11407,5922,"St George
DRAGONS"
0,11410,5907,CANTERBURY BANKSTOWN
0,11410,10382,"Manly Warringah
SEA EAGLES"
0,11409,5938,NEWTOWN
0,11409,9835,"Western Suburbs
MAGPIES"
0,11411,5922,"St George
DRAGONS"
0,11411,11822,"Parramatta
EELS"
0,11412,5865,"South Sydney
RABBITOHS"
0,11412,10064,"Balmain
TIGERS"
0,11413,7415,EASTERN SUBURBS
0,11413,8188,NORTH SYDNEY
0,11414,10382,"Manly Warringah
SEA EAGLES"
0,11414,5865,"South Sydney
RABBITOHS"
0,11415,8188,NORTH SYDNEY
0,11415,5938,NEWTOWN
0,11417,11822,"Parramatta
EELS"
0,11417,5907,CANTERBURY BANKSTOWN
0,11416,9835,"Western Suburbs
MAGPIES"
0,11416,10064,"Balmain
TIGERS"
0,11418,7415,EASTERN SUBURBS
0,11418,5922,"St George
DRAGONS"
0,11420,10064,"Balmain
TIGERS"
0,11420,8188,NORTH SYDNEY
0,11419,10382,"Manly Warringah
SEA EAGLES"
0,11419,9835,"Western Suburbs
MAGPIES"
0,11423,5938,NEWTOWN
0,11423,7415,EASTERN SUBURBS
0,11422,5922,"St George
DRAGONS"
0,11422,5907,CANTERBURY BANKSTOWN
0,11421,5865,"South Sydney
RABBITOHS"
0,11421,11822,"Parramatta
EELS"
0,11427,7415,EASTERN SUBURBS
0,11427,10064,"Balmain
TIGERS"
0,11424,5938,NEWTOWN
0,11424,5922,"St George
DRAGONS"
0,11426,8188,NORTH SYDNEY
0,11426,10382,"Manly Warringah
SEA EAGLES"
0,11425,11822,"Parramatta
EELS"
0,11425,9835,"Western Suburbs
MAGPIES"
0,11428,5865,"South Sydney
RABBITOHS"
0,11428,5907,CANTERBURY BANKSTOWN
0,11430,10064,"Balmain
TIGERS"
0,11430,5938,NEWTOWN
0,11431,5907,CANTERBURY BANKSTOWN
0,11431,9835,"Western Suburbs
MAGPIES"
0,11433,10382,"Manly Warringah
SEA EAGLES"
0,11433,7415,EASTERN SUBURBS
0,11429,8188,NORTH SYDNEY
0,11429,11822,"Parramatta
EELS"
0,11432,5865,"South Sydney
RABBITOHS"
0,11432,5922,"St George
DRAGONS"
0,11436,10064,"Balmain
TIGERS"
0,11436,5922,"St George
DRAGONS"
0,11437,7415,EASTERN SUBURBS
0,11437,11822,"Parramatta
EELS"
0,11434,10382,"Manly Warringah
SEA EAGLES"
0,11434,5938,NEWTOWN
0,11438,8188,NORTH SYDNEY
0,11438,5907,CANTERBURY BANKSTOWN
0,11435,5865,"South Sydney
RABBITOHS"
0,11435,9835,"Western Suburbs
MAGPIES"
0,11441,10064,"Balmain
TIGERS"
0,11441,10382,"Manly Warringah
SEA EAGLES"
0,11442,5907,CANTERBURY BANKSTOWN
0,11442,7415,EASTERN SUBURBS
0,11439,5938,NEWTOWN
0,11439,11822,"Parramatta
EELS"
0,11440,5922,"St George
DRAGONS"
0,11440,9835,"Western Suburbs
MAGPIES"
0,11443,5865,"South Sydney
RABBITOHS"
0,11443,8188,NORTH SYDNEY
0,11444,10382,"Manly Warringah
SEA EAGLES"
0,11444,5922,"St George
DRAGONS"
0,11447,5938,NEWTOWN
0,11447,5907,CANTERBURY BANKSTOWN
0,11446,11822,"Parramatta
EELS"
0,11446,10064,"Balmain
TIGERS"
0,11448,5865,"South Sydney
RABBITOHS"
0,11448,7415,EASTERN SUBURBS
0,11445,9835,"Western Suburbs
MAGPIES"
0,11445,8188,NORTH SYDNEY
0,11452,5907,CANTERBURY BANKSTOWN
0,11452,10064,"Balmain
TIGERS"
0,11449,10382,"Manly Warringah
SEA EAGLES"
0,11449,11822,"Parramatta
EELS"
0,11451,5922,"St George
DRAGONS"
0,11451,8188,NORTH SYDNEY
0,11450,5865,"South Sydney
RABBITOHS"
0,11450,5938,NEWTOWN
0,11453,7415,EASTERN SUBURBS
0,11453,9835,"Western Suburbs
MAGPIES"
0,11455,10064,"Balmain
TIGERS"
0,11455,5865,"South Sydney
RABBITOHS"
0,11457,10382,"Manly Warringah
SEA EAGLES"
0,11457,5907,CANTERBURY BANKSTOWN
0,11458,8188,NORTH SYDNEY
0,11458,7415,EASTERN SUBURBS
0,11454,11822,"Parramatta
EELS"
0,11454,5922,"St George
DRAGONS"
0,11456,9835,"Western Suburbs
MAGPIES"
0,11456,5938,NEWTOWN
0,11460,10064,"Balmain
TIGERS"
0,11460,9835,"Western Suburbs
MAGPIES"
0,11461,5907,CANTERBURY BANKSTOWN
0,11461,11822,"Parramatta
EELS"
0,11459,5938,NEWTOWN
0,11459,8188,NORTH SYDNEY
0,11463,5922,"St George
DRAGONS"
0,11463,7415,EASTERN SUBURBS
0,11462,5865,"South Sydney
RABBITOHS"
0,11462,10382,"Manly Warringah
SEA EAGLES"
0,11465,5907,CANTERBURY BANKSTOWN
0,11465,5922,"St George
DRAGONS"
0,11466,7415,EASTERN SUBURBS
0,11466,5938,NEWTOWN
0,11468,8188,NORTH SYDNEY
0,11468,10064,"Balmain
TIGERS"
0,11464,11822,"Parramatta
EELS"
0,11464,5865,"South Sydney
RABBITOHS"
0,11467,9835,"Western Suburbs
MAGPIES"
0,11467,10382,"Manly Warringah
SEA EAGLES"
0,11470,10064,"Balmain
TIGERS"
0,11470,7415,EASTERN SUBURBS
0,11471,5907,CANTERBURY BANKSTOWN
0,11471,5865,"South Sydney
RABBITOHS"
0,11469,10382,"Manly Warringah
SEA EAGLES"
0,11469,8188,NORTH SYDNEY
0,11472,5922,"St George
DRAGONS"
0,11472,5938,NEWTOWN
0,11473,9835,"Western Suburbs
MAGPIES"
0,11473,11822,"Parramatta
EELS"
0,11476,5938,NEWTOWN
0,11476,10064,"Balmain
TIGERS"
0,11475,11822,"Parramatta
EELS"
0,11475,8188,NORTH SYDNEY
0,11474,5922,"St George
DRAGONS"
0,11474,5865,"South Sydney
RABBITOHS"
0,11477,9835,"Western Suburbs
MAGPIES"
0,11477,5907,CANTERBURY BANKSTOWN
0,11478,7415,EASTERN SUBURBS
0,11478,10382,"Manly Warringah
SEA EAGLES"
0,11479,5865,"South Sydney
RABBITOHS"
0,11479,9835,"Western Suburbs
MAGPIES"
0,11480,5922,"St George
DRAGONS"
0,11480,10382,"Manly Warringah
SEA EAGLES"
0,11481,10382,"Manly Warringah
SEA EAGLES"
0,11481,5865,"South Sydney
RABBITOHS"
0,11482,5922,"St George
DRAGONS"
0,11482,10382,"Manly Warringah
SEA EAGLES"
